properties.DZCode,x,y
S01011611,-4.000607847660499,55.85009768223264
S01011612,-3.9978103568793486,55.84447543175041
S01011613,-3.97636623767917,55.84891182345078
S01011614,-3.9663492348239857,55.844653242356216
S01011615,-3.9711914754385007,55.843047205632246
S01011616,-3.968501701411007,55.8411700915308
S01011617,-3.955432024843414,55.84354158233972
S01011618,-3.954091792110859,55.840656819385586
S01011619,-3.9524149330296003,55.83767084008547
S01011620,-3.941758864510631,55.83763149286176
S01011621,-3.9476683256322276,55.839474850941926
S01011622,-3.944176302601002,55.84134362254766
S01011623,-3.9486237955997403,55.84415950929043
S01011624,-3.950564433984349,55.848322057180845
S01011625,-3.9458070218502885,55.86098143385479
S01011626,-3.936372584343703,55.861891929771424
S01011627,-3.944967743171592,55.86325878374052
S01011628,-3.9432648922070785,55.866591171729944
S01011629,-3.9524179110188404,55.86513656467975
S01011630,-3.9613863155557616,55.86216367798948
S01011631,-3.9571892376357765,55.86124797233697
S01011632,-3.9535191796598848,55.86219348911888
S01011633,-3.9494760570923155,55.85988014274396
S01011634,-3.9550318916165983,55.85843633072119
S01011635,-3.957646649812374,55.85308735897547
S01011636,-3.970253582537797,55.858830827875714
S01011637,-3.9681787115897675,55.86302751574771
S01011638,-3.969381713484659,55.86528370791098
S01011639,-3.9727545616966733,55.862727901132644
S01011640,-3.975483060415704,55.85948079917501
S01011641,-3.9740954153427417,55.85343708584035
S01011642,-3.9800964419605696,55.856537111877465
S01011643,-3.9779628632582194,55.86347517107424
S01011644,-3.9843864847654067,55.86111499618176
S01011645,-3.985607868207846,55.858220105252954
S01011646,-3.9848396818448566,55.85402655031398
S01011647,-3.991146836633089,55.85339098155716
S01011648,-3.991409473825296,55.85829578115635
S01011649,-3.9971073029421134,55.86002515391639
S01011650,-3.991852461712779,55.862227378376915
S01011651,-4.004649492317082,55.86295653999125
S01011652,-4.000792397837007,55.865951364927305
S01011653,-3.994623316110559,55.866980119206055
S01011654,-3.9866022393182057,55.8653164534675
S01011655,-3.9885379710382884,55.868297735315615
S01011656,-3.9936689837969386,55.87028556848488
S01011657,-3.9870532804721175,55.87097289170942
S01011658,-3.990446372063205,55.873721758040965
S01011659,-3.9848626503445232,55.87479168903983
S01011660,-3.987465483083367,55.877853437082464
S01011661,-3.9799119316649434,55.87897839118017
S01011662,-3.980296141421752,55.88181638561886
S01011663,-3.9716041458771634,55.87801019160474
S01011664,-3.9765411335199636,55.876132218360716
S01011665,-3.981372867395044,55.8694889404943
S01011666,-3.9769421209395244,55.87064669215009
S01011667,-3.9697244048280167,55.87622074104943
S01011668,-3.9680306735597446,55.872482343564855
S01011669,-3.9667737643998877,55.868524647326396
S01011670,-3.9594313074116703,55.87040363542859
S01011671,-3.957162335156598,55.86852185680835
S01011672,-3.955947781303492,55.86695409455883
S01011673,-3.9488193887573444,55.86940878001057
S01011674,-3.9461587285755795,55.872507400063355
S01011675,-3.933173967655041,55.87929402520917
S01011676,-3.9351230048782035,55.8821840317727
S01011677,-3.9280287872414994,55.883139542437725
S01011678,-3.923592936313486,55.8802512706802
S01011679,-3.8898595037937342,55.887858078292005
S01011680,-3.883217775175039,55.89056254787698
S01011681,-3.889403892677583,55.89120288556937
S01011682,-3.8444110689735265,55.88314159904748
S01011683,-3.929890558840347,55.908072844230716
S01011684,-3.954871665955453,55.907070136152605
S01011685,-3.9729573685219046,55.9096294014599
S01011686,-3.989557062302486,55.88819956688167
S01011687,-4.001775593185883,55.89391544260089
S01011688,-4.010461409655797,55.887751396793796
S01011689,-4.025094033732055,55.91449553502222
S01011690,-4.040814151008002,55.893036487137145
S01011691,-4.055328396780758,55.892925151182446
S01011692,-4.05675048179506,55.895845041921355
S01011693,-4.081448816487193,55.88931866291646
S01011694,-4.086021457276681,55.8865815176966
S01011695,-4.069722378314505,55.885922932828834
S01011696,-4.127752427310989,55.888130969530394
S01011697,-4.134201743380822,55.889092655750794
S01011698,-4.14018737054667,55.88579668999593
S01011699,-4.1550306690705865,55.88745999481863
S01011700,-4.163741920544998,55.88576702152412
S01011701,-4.139181476454984,55.89243622841234
S01011702,-4.148335316146422,55.91001399713887
S01011703,-4.140930206889486,55.90624792256936
S01011704,-4.112179335773701,55.89512169522304
S01011705,-4.098120207099571,55.89760942113664
S01011706,-4.107323785701196,55.90191508173508
S01011707,-4.111377221373102,55.9056955249619
S01011708,-4.100113398433166,55.90497974590687
S01011709,-4.095162589192306,55.912509108308704
S01011710,-4.090260153937912,55.91023388588058
S01011711,-4.086695069075319,55.910587757955255
S01011712,-4.084555215846761,55.90851038580026
S01011713,-4.084465094103334,55.91446209573103
S01011714,-4.078981743083461,55.91172485253155
S01011715,-4.078400820748696,55.91327619309933
S01011716,-4.079713858480538,55.915571013184476
S01011717,-4.080116852219517,55.91910363291387
S01011718,-4.065043778816703,55.91979507697239
S01011719,-4.051105585609176,55.93016302961974
S01011720,-4.034606825924378,55.93057233201117
S01011721,-4.038294737191419,55.93439671600703
S01011722,-4.032614295493206,55.936105020431825
S01011723,-4.037293522744369,55.93909783766351
S01011724,-4.051220776323592,55.94307229217945
S01011725,-4.047270323983822,55.945217848987674
S01011726,-4.041294885738144,55.944975253800735
S01011727,-4.019853896388151,55.94360812632486
S01011728,-4.019607850724809,55.938226290930295
S01011729,-4.025920561520669,55.933899079170786
S01011730,-4.025878327820546,55.93057816940027
S01011731,-4.021045500381681,55.93232821141396
S01011732,-4.014103006327489,55.93390661156415
S01011733,-4.018310599485829,55.93468404858821
S01011734,-4.005950349058136,55.93790956593105
S01011735,-4.0020864626958215,55.934089846335056
S01011736,-3.9967777390535093,55.93619556184553
S01011737,-3.99710720841375,55.938293156657785
S01011738,-3.930847337407803,55.94604443253403
S01011739,-3.9830092561289403,55.94392356044798
S01011740,-3.9868859720162764,55.94198679286716
S01011741,-3.9918518837247827,55.9419674003591
S01011742,-3.996704092181869,55.94265823646855
S01011743,-4.002356165763981,55.941945164902386
S01011744,-3.9971617482021036,55.94877105754633
S01011745,-3.987880601142443,55.948651808200374
S01011746,-3.986535875510884,55.94493237729989
S01011747,-3.980999094863163,55.947811540058716
S01011748,-3.9796035079576604,55.9455799234413
S01011749,-3.9770750693843064,55.94741125114233
S01011750,-3.973356113130614,55.949319155677316
S01011751,-3.976549953110341,55.95205089162711
S01011752,-3.9769485283117154,55.95613484506969
S01011753,-3.969310294694067,55.956271112427935
S01011754,-3.9680623145166756,55.952658202446756
S01011755,-3.961665009264107,55.952053724137876
S01011756,-3.9586915177709368,55.95496023853189
S01011757,-3.9554434881815004,55.957941808580024
S01011758,-3.9496590110529515,55.95587477295014
S01011759,-3.9456191573367057,55.95802781892015
S01011760,-3.9463506396528216,55.96136278379501
S01011761,-3.950607051052387,55.96074637569351
S01011762,-3.957430942660856,55.961395631724876
S01011763,-3.9498837469599675,55.96377296131039
S01011764,-3.9424083103591303,55.96336304180984
S01011765,-3.9455693435073123,55.96694155387663
S01011766,-3.9614728846774616,55.96912329932874
S01011767,-3.9770614813733904,55.962258546279976
S01011768,-3.9834478208133706,55.95900256903031
S01011769,-3.9824126746280997,55.953635552892464
S01011770,-3.989064280131537,55.95432095134933
S01011771,-3.9875407042129947,55.961192917792815
S01011772,-3.989782691394355,55.96554780030844
S01011773,-3.994389926724765,55.959337832932974
S01011774,-3.9968048249297192,55.9615876586876
S01011775,-4.0046520659160185,55.95685712289947
S01011776,-4.009674676251479,55.96195209149549
S01011777,-4.019251135890763,55.959081429732514
S01011778,-4.024392971925841,55.957325246258854
S01011779,-4.020068124125181,55.954130462089395
S01011780,-4.009674123794853,55.95108719831604
S01011781,-4.003548247380879,55.95194136280728
S01011782,-4.013763238547886,55.94765472168184
S01011783,-4.021095261934871,55.94904974940473
S01011784,-4.024081286213029,55.9453843445136
S01011785,-4.027858054138503,55.94884381977633
S01011786,-4.044315023830399,55.95145844247942
S01011787,-4.040658070273806,55.95774252446478
S01011788,-4.010328346088071,55.96739147334402
S01011789,-4.012905611801379,55.97553200028172
S01011790,-4.039793695906985,55.97597374676301
S01011791,-4.048621939648718,55.97529171627213
S01011792,-4.050490332325335,55.977848822157235
S01011793,-4.052305515174752,56.00558751953507
S01011794,-4.051068404445154,55.97268407811732
S01011795,-4.055635662470691,55.97073096223954
S01011796,-4.056834073545613,55.97445289484773
S01011797,-4.068143239064877,55.9762366024114
S01011798,-4.059596332650653,55.979967354677605
S01011799,-4.061782162813949,55.983261146689586
S01011800,-4.065745906044033,55.98034798883742
S01011801,-4.070650109342002,55.981923061912454
S01011802,-4.07197979707363,55.979214406521805
S01011803,-4.102998454402299,55.98785776561762
S01011804,-3.302479180192203,58.95832795021799
S01011805,-3.298938369358947,58.964152519936704
S01011806,-3.293485357171937,58.97532458309188
S01011807,-3.2637901377336145,59.000976105889194
S01011808,-3.1047595804943167,58.994314821948244
S01011809,-3.128856717671304,58.953664056411895
S01011810,-3.139544122811459,59.0447542135058
S01011811,-3.249971065699833,59.09647985817236
S01011812,-3.1035045353603103,59.10070435815796
S01011813,-2.9233767694858432,58.927932900572294
S01011814,-2.7920206948758985,58.9234488979968
S01011815,-2.8682281607574973,58.9550410227207
S01011816,-2.926031505204192,58.993249659174914
S01011817,-3.014542627965865,58.978600473158785
S01011818,-2.9539934148075404,58.97206291752395
S01011819,-2.9588994768931225,58.9762625984851
S01011820,-2.9679091413016923,58.976996117100036
S01011821,-2.9682001655086347,58.982879907432014
S01011822,-2.9608314493972485,58.98055640755479
S01011823,-2.9504148204252942,58.97842725880915
S01011824,-2.9436719041712416,58.977789261739375
S01011825,-2.9515210014055953,58.98224765332665
S01011826,-2.952754799041546,58.98688939071627
S01011827,-3.2948482886399626,58.851852181125786
S01011828,-2.953253623665502,58.791415911872754
S01011829,-2.9121095660726843,58.85396875610012
S01011830,-3.0368722314420777,59.16026842050229
S01011831,-2.5650881222592274,59.25821291520819
S01011832,-2.9610791155098966,59.29623389661403
S01011833,-3.590352139575444,56.16022384792922
S01011834,-3.444438256870836,56.18924270044678
S01011835,-3.447950368826191,56.158151308374926
S01011836,-3.33784281715662,56.18351968138163
S01011837,-3.333574973960228,56.2189486118589
S01011838,-3.4258208372963095,56.21213617451832
S01011839,-3.4305189459815257,56.21273304810427
S01011840,-3.4357644649754766,56.20795896540716
S01011841,-3.42205309313479,56.2004769478502
S01011842,-3.424446636822424,56.205214995695535
S01011843,-3.6084927181626547,56.213447217877665
S01011844,-3.402530629137881,56.24810511716159
S01011845,-3.396363525480767,56.23056861897093
S01011846,-3.4842419632623076,56.23605022734832
S01011847,-3.903733166134652,56.24720168793602
S01011848,-3.91310364168307,56.29781428847706
S01011849,-3.794521884800614,56.242071920099136
S01011850,-3.7117036503477014,56.27655252372141
S01011851,-3.818955428340662,56.320893009231355
S01011852,-3.7034269897888974,56.29706193168222
S01011853,-3.691904065173449,56.29907857464519
S01011854,-3.714617257780962,56.295961147625675
S01011855,-3.7108972814705656,56.29256710216066
S01011856,-3.727644007869548,56.290650374284674
S01011857,-3.767790578996936,56.38168783978586
S01011858,-4.066409062226886,56.327986674339215
S01011859,-3.9663858794591946,56.350172357158925
S01011860,-3.8768999793921815,56.39893909786667
S01011861,-4.102695749958186,56.39925884178926
S01011862,-3.8506035653088917,56.378726055940405
S01011863,-3.8357755843574335,56.37761541786673
S01011864,-3.82972452028718,56.37577352826569
S01011865,-3.8497473088077627,56.3733405288994
S01011866,-3.8260848028424945,56.37194679419063
S01011867,-3.833857612131924,56.36878024234063
S01011868,-3.8350980441543108,56.37358960749224
S01011869,-3.8400415522162983,56.371534499734516
S01011870,-3.8500074929747177,56.36778652672779
S01011871,-3.68812800617959,56.33424346141086
S01011872,-3.640083033318618,56.3976709484496
S01011873,-3.527136185619456,56.38572758521722
S01011874,-3.5176004465718314,56.41201160948745
S01011875,-3.5237317110961426,56.42472867234761
S01011876,-3.5682122939411864,56.30567004759789
S01011877,-3.5847994185440824,56.3314720938238
S01011878,-3.421045019255439,56.359891621425525
S01011879,-3.3959368070473293,56.26061394489066
S01011880,-3.4644531145164454,56.28455226278008
S01011881,-3.4019935792270277,56.34797023875391
S01011882,-3.4036242305123077,56.343823289270496
S01011883,-3.4363469249603775,56.33077030692745
S01011884,-3.354237112964329,56.31623723804828
S01011885,-3.2904217752319123,56.34008303883174
S01011886,-3.318391905663717,56.327479666678194
S01011887,-3.441948637965622,56.38141455779732
S01011888,-3.4371557289646173,56.379192918549066
S01011889,-3.4448869910859803,56.38546468191013
S01011890,-3.437938782978722,56.38484623599937
S01011891,-3.429805491634287,56.384382811353255
S01011892,-3.441116950445985,56.389402798889776
S01011893,-3.4457668500559033,56.39693845007593
S01011894,-3.4547335055855415,56.399691272986
S01011895,-3.4542240606789574,56.39302630593542
S01011896,-3.4467032682943426,56.3907073600546
S01011897,-3.4521007078475794,56.38945920994276
S01011898,-3.4570810419971667,56.39557304607161
S01011899,-3.4818377146031283,56.38960676612999
S01011900,-3.472675050480877,56.39056740588412
S01011901,-3.462878983984281,56.38907336906993
S01011902,-3.464871093692324,56.394878158647025
S01011903,-3.4727547513389947,56.39536533723797
S01011904,-3.4835147824061314,56.393535822726854
S01011905,-3.482344239700613,56.3962425209337
S01011906,-3.484251005237523,56.399629867114236
S01011907,-3.480929223825167,56.400211839979434
S01011908,-3.4869057394628853,56.406710548023696
S01011909,-3.474932845528902,56.410482241678395
S01011910,-3.4755640076455836,56.399939887551284
S01011911,-3.4741301838666017,56.40623885853221
S01011912,-3.473427359114074,56.40393155871796
S01011913,-3.478619105943092,56.40368284852052
S01011914,-3.4705763219229944,56.400871847017534
S01011915,-3.46536656413668,56.40107280562738
S01011916,-3.4601246209862966,56.40115675846242
S01011917,-3.466453046530634,56.40400956053585
S01011918,-3.4514781426618697,56.40545106896172
S01011919,-3.4576416902409646,56.40377193908318
S01011920,-3.466863751689411,56.40824192917062
S01011921,-3.4657916192602674,56.406407382654784
S01011922,-3.466778512848331,56.41017866420738
S01011923,-3.4586384003165,56.4098704528277
S01011924,-3.465399930847181,56.41298589050221
S01011925,-3.468721542504624,56.41867378717788
S01011926,-3.443138368231653,56.41416842052077
S01011927,-3.453513579457728,56.41596037308332
S01011928,-3.439678847406044,56.42980672849958
S01011929,-3.4539404748394946,56.41230237251503
S01011930,-3.44919314401861,56.41281738052681
S01011931,-3.443988402551394,56.40967343879444
S01011932,-3.449747898767389,56.40745736284307
S01011933,-3.445570792933195,56.4045460064303
S01011934,-3.4375021354814,56.407346866517145
S01011935,-3.4409388616356074,56.400346678437174
S01011936,-3.432651879081657,56.40291357036477
S01011937,-3.43792239338103,56.3990168406846
S01011938,-3.4342324026988247,56.39031102488902
S01011939,-3.4307728444318135,56.39355648845311
S01011940,-3.431817975541787,56.395178633332236
S01011941,-3.42814678654693,56.395891284885515
S01011942,-3.4315575563971352,56.39783293847199
S01011943,-3.4372300343279285,56.394987155227746
S01011944,-3.39222937755265,56.38675126073214
S01011945,-3.4115163903766157,56.39826147036786
S01011946,-3.419131469294077,56.39520124002315
S01011947,-3.414953125395081,56.405790658944554
S01011948,-3.4240823682788912,56.405519750487784
S01011949,-3.404956761050544,56.42496818606022
S01011950,-3.411969989812636,56.42215336407384
S01011951,-3.400791560273152,56.422143582293046
S01011952,-3.394570989424587,56.421617523899286
S01011953,-3.3850228693505486,56.405794685803464
S01011954,-3.407441176506876,56.418944663318186
S01011955,-3.4037482537464245,56.416029981343435
S01011956,-3.2937299868764227,56.369176519526874
S01011957,-3.3095600475233633,56.38616622550919
S01011958,-3.312553363225091,56.44090256153069
S01011959,-3.3955636912078755,56.462822906282206
S01011960,-3.180950787277137,56.439758397150854
S01011961,-3.1678170965666714,56.445174115126456
S01011962,-3.2070078275374754,56.41166017386154
S01011963,-3.2089431985556223,56.39535976012996
S01011964,-3.2428695030921864,56.39380619951314
S01011965,-3.063309725575276,56.45522094449835
S01011966,-3.111807888312112,56.44663194971697
S01011967,-3.197437250699194,56.470400494779014
S01011968,-3.0596061811962723,56.46116028614687
S01011969,-3.278031852314556,56.53500927309166
S01011970,-3.26850384059313,56.54597885360514
S01011971,-3.285013240126274,56.52046870261245
S01011972,-3.2893254491252657,56.518731470351085
S01011973,-3.1493937624621773,56.59200833905353
S01011974,-3.216684841589542,56.57173316650568
S01011975,-3.2334968165940468,56.59744370318892
S01011976,-3.2340296688729655,56.62324997777162
S01011977,-3.2619282498246425,56.64779050635613
S01011978,-3.227081051474445,56.61996860249387
S01011979,-3.3611065103047952,56.565206273467766
S01011980,-3.3082151331355685,56.606226016462465
S01011981,-3.645696037056764,56.819274808293585
S01011982,-3.4856114349806524,56.63681267075864
S01011983,-3.7962297123352946,56.74245246262026
S01011984,-3.325193590186965,56.59183133563163
S01011985,-3.340847749507116,56.601343008892364
S01011986,-3.334263312531275,56.59951173139449
S01011987,-3.325299785439061,56.595799866678426
S01011988,-3.344964081010952,56.57724398983425
S01011989,-3.337510998031916,56.58428230803267
S01011990,-3.3304420899864433,56.58491891160218
S01011991,-3.344723177812293,56.58616154903158
S01011992,-3.3439598377099577,56.59252372648977
S01011993,-3.3396583476121378,56.590106836852456
S01011994,-3.3234528859037478,56.57598187352189
S01011995,-3.4723709665748577,56.50348178161514
S01011996,-3.4482015416240697,56.48993560653194
S01011997,-3.45031399158715,56.47969512701347
S01011998,-3.4627824390886706,56.531957655598816
S01011999,-3.45752189267599,56.55925494557361
S01012000,-3.515692641221658,56.501787378061714
S01012001,-3.521198711210031,56.5008712465612
S01012002,-3.581602933535998,56.41737126839843
S01012003,-3.5772988308122153,56.41117459361765
S01012004,-3.4782055561373335,56.44624060985762
S01012005,-3.465199630903725,56.451768689962265
S01012006,-3.5997423825463746,56.46829594960728
S01012007,-3.538431611208809,56.5613461178539
S01012008,-3.6974301446380426,56.547109146087934
S01012009,-3.660035420851387,56.64919861906079
S01012010,-3.73664279386341,56.70530408795622
S01012011,-3.7262171815462217,56.703205519931856
S01012012,-3.6893600137504574,56.70005525973555
S01012013,-3.8281555384618757,56.662455311710566
S01012014,-3.863276026145715,56.62169778971381
S01012015,-3.8516644419199846,56.594330023567665
S01012016,-4.1444566789314194,56.7746170487899
S01012017,-4.392802706291708,56.61862787728959
S01012018,-3.9280142539003378,56.51524517532299
S01012019,-4.628708357055985,55.79272045496395
S01012020,-4.624777576755641,55.79591702546355
S01012021,-4.62458071880251,55.799443628362354
S01012022,-4.631803221373812,55.79800585814056
S01012023,-4.66983402320337,55.80970665073708
S01012024,-4.560757925338612,55.80889144801447
S01012025,-4.5528345985343375,55.8124974194958
S01012026,-4.485493791496511,55.82879145049234
S01012027,-4.5011286208564725,55.80565912274026
S01012028,-4.590953490371098,55.92458173165482
S01012029,-4.523013722024948,55.907021598989346
S01012030,-4.5374963903680285,55.8762883197271
S01012031,-4.531867871601431,55.84679881601556
S01012032,-4.588575694668972,55.82628925032492
S01012033,-4.5521187314434375,55.83948256859223
S01012034,-4.55131796875049,55.83637610705217
S01012035,-4.547615734943715,55.83321254028644
S01012036,-4.541218559130248,55.82984852752831
S01012037,-4.539980698269452,55.82002127092289
S01012038,-4.526254577191075,55.82686979426673
S01012039,-4.5174568010753156,55.825003005047975
S01012040,-4.526753027864554,55.8230101025672
S01012041,-4.528389165526587,55.81910013989115
S01012042,-4.531842794487012,55.817560941332026
S01012043,-4.534281235898463,55.82679983497253
S01012044,-4.525128351317858,55.83157481618929
S01012045,-4.517950424180135,55.83608685774377
S01012046,-4.516990735785908,55.83322085227017
S01012047,-4.510593942123305,55.83452677412982
S01012048,-4.509008462248576,55.83870335879868
S01012049,-4.503758993772632,55.83527939130803
S01012050,-4.498860324539669,55.83879066714464
S01012051,-4.488929893216273,55.84037977186844
S01012052,-4.502443371412462,55.832036168766784
S01012053,-4.500987843985004,55.82672912521614
S01012054,-4.5060972045472765,55.82458907315019
S01012055,-4.506404095293818,55.82756618233675
S01012056,-4.510841085400538,55.83135638446578
S01012057,-4.495801625195964,55.82791578387754
S01012058,-4.494332870908644,55.83158146796443
S01012059,-4.487311528131822,55.831816547207836
S01012060,-4.488430354036571,55.83434167004066
S01012061,-4.477728517822748,55.836894266415236
S01012062,-4.4721393508205,55.84588823579289
S01012063,-4.461547300133987,55.84418744347203
S01012064,-4.457173604799078,55.847689157021634
S01012065,-4.458083382084474,55.84387832694364
S01012066,-4.4519407281497365,55.84470808455013
S01012067,-4.4516705284972025,55.847501931508205
S01012068,-4.4540922081948935,55.852104664704335
S01012069,-4.441557615055835,55.84895829504167
S01012070,-4.439693515437386,55.845964416475425
S01012071,-4.438620062470879,55.84315517164075
S01012072,-4.445451139898906,55.84274727859573
S01012073,-4.454971848776813,55.84021029246368
S01012074,-4.446042317571323,55.838874382588166
S01012075,-4.449278717679683,55.83670932898529
S01012076,-4.454308999835218,55.836612551210955
S01012077,-4.458400551330464,55.8353534084931
S01012078,-4.46354584313644,55.83539038633659
S01012079,-4.456524010707072,55.832080479058625
S01012080,-4.464527010706346,55.83026540009821
S01012081,-4.4694911012319105,55.82740590599342
S01012082,-4.463236611157629,55.82563186909989
S01012083,-4.467825563217707,55.82477431785377
S01012084,-4.473172281698033,55.822926319086086
S01012085,-4.474655334131341,55.81889757580975
S01012086,-4.467197695245485,55.82102971393881
S01012087,-4.460458967238192,55.82181495541143
S01012088,-4.450222019591166,55.82313510497953
S01012089,-4.4573959321470635,55.82686812032405
S01012090,-4.449935382139981,55.8287961775208
S01012091,-4.451974922329533,55.83190503476198
S01012092,-4.446403694290134,55.83268187641459
S01012093,-4.44454990123339,55.834613307875955
S01012094,-4.442623346881635,55.82987792295925
S01012095,-4.44435882446568,55.821182439461374
S01012096,-4.441294358068576,55.81865157205593
S01012097,-4.43660038875308,55.817618721761384
S01012098,-4.43671604672107,55.821163815929744
S01012099,-4.4366396831340795,55.82407500979097
S01012100,-4.428156072262647,55.81981914237566
S01012101,-4.423872422535841,55.82382125835521
S01012102,-4.4308461635072245,55.823779219219105
S01012103,-4.429338022005629,55.827266910358816
S01012104,-4.438049646516337,55.82737274132348
S01012105,-4.428319291115783,55.829984599438326
S01012106,-4.43057260991129,55.83308597632779
S01012107,-4.4362499708035,55.83694919145588
S01012108,-4.425704923900084,55.83469104625022
S01012109,-4.42095747886277,55.83553753449221
S01012110,-4.419873771717262,55.83162571915352
S01012111,-4.4153197050767865,55.83400367506519
S01012112,-4.416742513995254,55.82911275843265
S01012113,-4.410526910200788,55.829507059266
S01012114,-4.416597660815083,55.824128924810445
S01012115,-4.403821750571771,55.82944601226474
S01012116,-4.401068340961863,55.83127226797293
S01012117,-4.395064456119166,55.83086793606848
S01012118,-4.394350301473179,55.826283547219674
S01012119,-4.386879051155659,55.831683736110335
S01012120,-4.398190722433688,55.83759795822136
S01012121,-4.408597785215097,55.836792397344134
S01012122,-4.407344356211946,55.83262020640735
S01012123,-4.41825778143057,55.837987256910864
S01012124,-4.408454051549912,55.84142081171238
S01012125,-4.405663417624889,55.84258064118953
S01012126,-4.414246127031261,55.84077211692269
S01012127,-4.421010798979021,55.845003572952265
S01012128,-4.422180702743773,55.8408170052154
S01012129,-4.424300129993751,55.837716762422126
S01012130,-4.430673124661491,55.840105222985876
S01012131,-4.427571910101325,55.84243491935513
S01012132,-4.432879262432208,55.843873457124545
S01012133,-4.4327731058104085,55.84612667695677
S01012134,-4.412076545537586,55.84831904527038
S01012135,-4.411657905691558,55.84541951992523
S01012136,-4.409804256287473,55.84607018317238
S01012137,-4.4045581528501305,55.84492875732689
S01012138,-4.402967441244446,55.84804995822965
S01012139,-4.405432514361265,55.85129122475586
S01012140,-4.39133716337164,55.851563425625194
S01012141,-4.3756326165385495,55.84830949176928
S01012142,-4.373322315176759,55.84448932765317
S01012143,-4.3830302530628416,55.8444494912935
S01012144,-4.383948820211781,55.84807827717817
S01012145,-4.395098355588189,55.84437377150139
S01012146,-4.414111536592915,55.85267302674538
S01012147,-4.406111446048913,55.85394504746573
S01012148,-4.409233572383432,55.85495454512681
S01012149,-4.415399075045719,55.85823810653315
S01012150,-4.407267692151625,55.85762995653626
S01012151,-4.4014937374802745,55.858107037539995
S01012152,-4.408566125932775,55.86016070233433
S01012153,-4.421062937718639,55.85267496994085
S01012154,-4.428884028231362,55.85056914677418
S01012155,-4.436751737609459,55.85231765254173
S01012156,-4.428797116469261,55.85573748692286
S01012157,-4.431457393154851,55.85771463524978
S01012158,-4.430164512503524,55.86866045417435
S01012159,-4.415101230327474,55.86332425773956
S01012160,-4.409418960432609,55.865002619496074
S01012161,-4.4041311331071435,55.86700868675417
S01012162,-4.4099791145002465,55.86927919930652
S01012163,-4.39824189825623,55.87331032775199
S01012164,-4.404499677225598,55.87518012240496
S01012165,-4.403734339503157,55.877893376733915
S01012166,-4.3971025914666,55.87900250442665
S01012167,-4.39477240451105,55.8768146445428
S01012168,-4.391803839760592,55.87099589754149
S01012169,-4.398826631311199,55.86773020993456
S01012170,-4.392723389455407,55.86812280350446
S01012171,-4.39074173889221,55.864679959536154
S01012172,-4.394231077655509,55.8658729792427
S01012173,-4.401695560555446,55.86325796743142
S01012174,-4.384167363592704,55.867708580013115
S01012175,-4.377750123235608,55.86814680719071
S01012176,-4.372674704017536,55.86915671755253
S01012177,-4.376683269565028,55.872302913379535
S01012178,-4.380127235877156,55.87169532323279
S01012179,-4.383289466410459,55.8746790404808
S01012180,-4.386683925118981,55.87230571893918
S01012181,-4.389393270060912,55.87577985505384
S01012182,-4.373818081829863,55.86607203513142
S01012183,-4.3833154919116675,55.88051445187696
S01012184,-4.379105229796524,55.882821690335476
S01012185,-4.3894265015391145,55.87923529176516
S01012186,-4.3913436407877855,55.88109965654847
S01012187,-4.397287973352283,55.884683766750065
S01012188,-4.422650289459859,55.89037321884062
S01012189,-4.441562081115005,55.890966572496076
S01012190,-4.447332712380807,55.89202012661057
S01012191,-4.4366447655724235,55.89476337416004
S01012192,-4.429508184293888,55.892794748492804
S01012193,-4.427077755524574,55.89602797317331
S01012194,-4.430713205193623,55.89815809882406
S01012195,-4.437234984960098,55.899391355487104
S01012196,-4.440456173865613,55.896586262522554
S01012197,-4.443296594816141,55.89965943499849
S01012198,-4.449796474892466,55.903560833261295
S01012199,-4.452039566105105,55.89822968094533
S01012200,-4.447898208100702,55.897730934284624
S01012201,-4.445454168242425,55.8957743032118
S01012202,-4.447974777132583,55.89408081055924
S01012203,-4.454998272437273,55.89151114529845
S01012204,-4.46407496459743,55.899536881216605
S01012205,-4.475463550468108,55.9007433668143
S01012206,-4.471271125834068,55.903646871446
S01012207,-4.466907377393955,55.90620771662856
S01012208,-4.4594077716005724,55.90619215139657
S01012209,-4.460024055149633,55.90889918626514
S01012210,-4.466775838215699,55.909537088938
S01012211,-4.510063725465273,55.909372809220514
S01012212,-4.505329864391123,55.91146569086876
S01012213,-4.498110072003744,55.910470789669986
S01012214,-4.501593482176516,55.90819082368757
S01012215,-4.495146463456996,55.90634372301372
S01012216,-4.498788209947414,55.9033965951256
S01012217,-4.503003876521209,55.844296952723525
S01012218,-4.504205823377487,55.8459027812537
S01012219,-4.500080293643322,55.84799240567348
S01012220,-4.495073954507212,55.84488736034669
S01012221,-4.4891650240565495,55.849216111180084
S01012222,-4.491816376738046,55.85157888774989
S01012223,-4.498402705868588,55.851260066385045
S01012224,-4.503000290563969,55.85271194580521
S01012225,-4.50933363522108,55.847835500722816
S01012226,-4.516095469196564,55.8500510448975
S01012227,-4.51451439525534,55.851596643262944
S01012228,-4.509815702992269,55.854069302441665
S01012229,-4.525219390060565,55.857398258147185
S01012230,-4.5226900941686345,55.86108460081444
S01012231,-4.530464469141077,55.85984096359998
S01012232,-4.535396397700859,55.861245271976195
S01012233,-4.533364686091333,55.86476258185263
S01012234,-4.545453685747379,55.86079876012775
S01012235,-4.549437162902916,55.866216987336806
S01012236,-4.55270910638211,55.86945758050332
