longitude,latitude,u,v,dir,dirCat
-4.625,46.875,-4.610,-3.180,235,240
-4.375,46.875,-4.588,-3.252,235,240
-4.125,46.875,-4.566,-3.326,234,240
-3.875,46.875,-4.538,-3.386,233,240
-3.625,46.875,-4.504,-3.416,233,240
-3.375,46.875,-4.466,-3.428,232,225
-3.125,46.875,-4.425,-3.442,232,225
-2.875,46.875,-4.367,-3.405,232,225
-2.625,46.875,-4.266,-3.266,233,240
-2.375,46.875,-4.139,-3.066,233,240
-2.125,46.875,-3.503,-2.536,234,240
-1.875,46.875,-2.755,-1.904,235,240
-1.625,46.875,-2.472,-1.550,238,240
-1.375,46.875,-2.296,-1.320,240,240
-1.125,46.875,-2.186,-1.181,242,240
-0.875,46.875,-2.146,-1.103,243,240
-0.625,46.875,-2.167,-1.064,244,240
-0.375,46.875,-2.197,-1.030,245,240
-0.125,46.875,-2.221,-0.995,246,240
0.125,47.125,-2.183,-1.013,245,240
0.375,47.125,-2.182,-1.020,245,240
0.625,47.125,-2.181,-1.033,245,240
0.875,47.125,-2.174,-1.050,244,240
1.125,47.125,-2.143,-1.088,243,240
1.375,47.125,-2.096,-1.144,241,240
1.625,47.125,-2.049,-1.199,240,240
1.875,47.125,-1.990,-1.257,238,240
2.125,47.125,-1.899,-1.324,235,240
2.375,47.125,-1.787,-1.396,232,225
2.625,47.125,-1.672,-1.464,229,225
2.875,47.125,-1.569,-1.553,225,225
3.125,47.125,-1.493,-1.684,222,225
3.375,47.125,-1.429,-1.835,218,225
3.625,47.125,-1.363,-1.983,215,210
3.875,47.125,-1.324,-2.138,212,210
4.125,47.125,-1.324,-2.299,210,210
4.375,47.125,-1.332,-2.461,208,210
4.625,47.125,-1.338,-2.624,207,210
4.875,47.125,-1.361,-2.710,207,210
5.125,47.125,-1.409,-2.700,208,210
5.375,47.125,-1.471,-2.683,209,210
5.625,47.125,-1.540,-2.680,210,210
5.875,47.125,-1.542,-2.571,211,210
6.125,47.125,-1.466,-2.354,212,210
6.375,47.125,-1.382,-2.125,213,210
6.625,47.125,-1.301,-1.909,214,210
6.875,47.125,-1.279,-1.904,214,210
7.125,47.125,-1.310,-2.083,212,210
7.375,47.125,-1.350,-2.255,211,210
7.625,47.125,-1.364,-2.376,210,210
7.875,47.125,-1.262,-2.336,208,210
8.125,47.125,-1.073,-2.186,206,210
8.375,47.125,-0.882,-2.046,203,210
8.625,47.125,-0.711,-1.971,200,195
8.875,47.125,-0.593,-2.017,196,195
9.125,47.125,-0.506,-2.126,193,195
9.375,47.125,-0.422,-2.227,191,195
9.625,47.125,-0.312,-2.248,188,195
9.875,47.125,-0.161,-2.145,184,180
-9.875,47.125,-3.068,0.175,273,270
-9.625,47.125,-3.354,-0.016,270,270
-9.375,47.125,-3.595,-0.196,267,270
-9.125,47.125,-3.809,-0.368,264,270
-8.875,47.125,-4.024,-0.540,262,255
-8.625,47.125,-4.212,-0.719,260,255
-8.375,47.125,-4.348,-0.911,258,255
-8.125,47.125,-4.463,-1.109,256,255
-7.875,47.125,-4.579,-1.307,254,255
-7.625,47.125,-4.654,-1.500,252,255
-7.375,47.125,-4.672,-1.688,250,255
-7.125,47.125,-4.672,-1.876,248,255
-6.875,47.125,-4.671,-2.063,246,240
-6.625,47.125,-4.649,-2.236,244,240
-6.375,47.125,-4.606,-2.396,243,240
-6.125,47.125,-4.560,-2.556,241,240
-5.875,47.125,-4.509,-2.714,239,240
-5.625,47.125,-4.473,-2.831,238,240
-5.375,47.125,-4.449,-2.912,237,240
-5.125,47.125,-4.412,-2.989,236,240
-4.875,47.125,-4.369,-3.052,235,240
-4.625,47.125,-4.320,-3.101,234,240
-4.375,47.125,-4.270,-3.146,234,240
-4.125,47.125,-4.227,-3.193,233,240
-3.875,47.125,-4.180,-3.232,232,225
-3.625,47.125,-4.121,-3.249,232,225
-3.375,47.125,-4.054,-3.249,231,225
-3.125,47.125,-3.980,-3.247,231,225
-2.875,47.125,-3.908,-3.214,231,225
-2.625,47.125,-3.838,-3.109,231,225
-2.375,47.125,-3.479,-2.707,232,225
-2.125,47.125,-2.775,-2.082,233,240
-1.875,47.125,-2.333,-1.688,234,240
-1.625,47.125,-2.233,-1.499,236,240
-1.375,47.125,-2.152,-1.339,238,240
-1.125,47.125,-2.078,-1.210,240,240
-0.875,47.125,-2.055,-1.132,241,240
-0.625,47.125,-2.088,-1.098,242,240
-0.375,47.125,-2.128,-1.067,243,240
-0.125,47.125,-2.165,-1.031,245,240
0.125,47.375,-2.104,-1.040,244,240
0.375,47.375,-2.079,-1.049,243,240
0.625,47.375,-2.052,-1.056,243,240
0.875,47.375,-2.027,-1.067,242,240
1.125,47.375,-2.010,-1.110,241,240
1.375,47.375,-2.002,-1.181,239,240
1.625,47.375,-1.994,-1.253,238,240
1.875,47.375,-1.969,-1.323,236,240
2.125,47.375,-1.895,-1.386,234,240
2.375,47.375,-1.786,-1.442,231,225
2.625,47.375,-1.675,-1.497,228,225
2.875,47.375,-1.579,-1.570,225,225
3.125,47.375,-1.518,-1.684,222,225
3.375,47.375,-1.475,-1.818,219,225
3.625,47.375,-1.430,-1.950,216,210
3.875,47.375,-1.396,-2.077,214,210
4.125,47.375,-1.377,-2.193,212,210
4.375,47.375,-1.358,-2.304,211,210
4.625,47.375,-1.338,-2.415,209,210
4.875,47.375,-1.335,-2.478,208,210
5.125,47.375,-1.357,-2.483,209,210
5.375,47.375,-1.391,-2.484,209,210
5.625,47.375,-1.430,-2.498,210,210
5.875,47.375,-1.427,-2.429,210,210
6.125,47.375,-1.377,-2.275,211,210
6.375,47.375,-1.319,-2.115,212,210
6.625,47.375,-1.265,-1.963,213,210
6.875,47.375,-1.254,-1.971,212,210
7.125,47.375,-1.282,-2.118,211,210
7.375,47.375,-1.318,-2.255,210,210
7.625,47.375,-1.333,-2.352,210,210
7.875,47.375,-1.257,-2.331,208,210
8.125,47.375,-1.116,-2.230,207,210
8.375,47.375,-0.972,-2.145,204,210
8.625,47.375,-0.835,-2.086,202,195
8.875,47.375,-0.715,-2.063,199,195
9.125,47.375,-0.606,-2.055,196,195
9.375,47.375,-0.498,-2.037,194,195
9.625,47.375,-0.358,-2.006,190,195
9.875,47.375,-0.163,-1.965,185,180
-9.875,47.375,-2.350,0.758,288,285
-9.625,47.375,-2.653,0.534,281,285
-9.375,47.375,-2.916,0.322,276,270
-9.125,47.375,-3.153,0.116,272,270
-8.875,47.375,-3.390,-0.089,268,270
-8.625,47.375,-3.604,-0.302,265,270
-8.375,47.375,-3.774,-0.530,262,255
-8.125,47.375,-3.925,-0.764,259,255
-7.875,47.375,-4.078,-0.999,256,255
-7.625,47.375,-4.188,-1.227,254,255
-7.375,47.375,-4.236,-1.447,251,255
-7.125,47.375,-4.267,-1.668,249,255
-6.875,47.375,-4.295,-1.885,246,240
-6.625,47.375,-4.304,-2.081,244,240
-6.375,47.375,-4.293,-2.259,242,240
-6.125,47.375,-4.277,-2.438,240,240
-5.875,47.375,-4.252,-2.613,238,240
-5.625,47.375,-4.218,-2.733,237,240
-5.375,47.375,-4.171,-2.802,236,240
-5.125,47.375,-4.118,-2.863,235,240
-4.875,47.375,-4.073,-2.912,234,240
-4.625,47.375,-4.023,-2.948,234,240
-4.375,47.375,-3.969,-2.980,233,240
-4.125,47.375,-3.923,-3.023,232,225
-3.875,47.375,-3.874,-3.066,232,225
-3.625,47.375,-3.805,-3.084,231,225
-3.375,47.375,-3.720,-3.084,230,225
-3.125,47.375,-3.626,-3.081,230,225
-2.875,47.375,-3.530,-3.050,229,225
-2.625,47.375,-3.180,-2.687,230,225
-2.375,47.375,-2.562,-2.048,231,225
-2.125,47.375,-2.209,-1.692,233,240
-1.875,47.375,-2.136,-1.578,234,240
-1.625,47.375,-2.078,-1.449,235,240
-1.375,47.375,-2.024,-1.327,237,240
-1.125,47.375,-1.968,-1.215,238,240
-0.875,47.375,-1.956,-1.145,240,240
-0.625,47.375,-1.997,-1.116,241,240
-0.375,47.375,-2.045,-1.083,242,240
-0.125,47.375,-2.092,-1.051,243,240
0.125,47.625,-1.998,-1.079,242,240
0.375,47.625,-1.975,-1.095,241,240
0.625,47.625,-1.953,-1.107,240,240
0.875,47.625,-1.933,-1.121,240,240
1.125,47.625,-1.922,-1.165,239,240
1.375,47.625,-1.920,-1.234,237,240
1.625,47.625,-1.917,-1.303,236,240
1.875,47.625,-1.900,-1.369,234,240
2.125,47.625,-1.838,-1.425,232,225
2.375,47.625,-1.743,-1.474,230,225
2.625,47.625,-1.647,-1.521,227,225
2.875,47.625,-1.565,-1.585,225,225
3.125,47.625,-1.517,-1.686,222,225
3.375,47.625,-1.487,-1.804,219,225
3.625,47.625,-1.456,-1.922,217,210
3.875,47.625,-1.420,-2.024,215,210
4.125,47.625,-1.376,-2.101,213,210
4.375,47.625,-1.326,-2.168,211,210
4.625,47.625,-1.275,-2.235,210,210
4.875,47.625,-1.246,-2.284,209,210
5.125,47.625,-1.246,-2.311,208,210
5.375,47.625,-1.258,-2.340,208,210
5.625,47.625,-1.274,-2.377,208,210
5.875,47.625,-1.255,-2.333,208,210
6.125,47.625,-1.196,-2.206,208,210
6.375,47.625,-1.131,-2.073,209,210
6.625,47.625,-1.069,-1.954,209,210
6.875,47.625,-1.052,-2.008,208,210
7.125,47.625,-1.075,-2.210,206,210
7.375,47.625,-1.103,-2.402,205,210
7.625,47.625,-1.113,-2.544,204,210
7.875,47.625,-1.049,-2.524,203,210
8.125,47.625,-0.929,-2.394,201,195
8.375,47.625,-0.807,-2.278,200,195
8.625,47.625,-0.685,-2.181,197,195
8.875,47.625,-0.563,-2.101,195,195
9.125,47.625,-0.441,-2.026,192,195
9.375,47.625,-0.320,-1.944,189,195
9.625,47.625,-0.166,-1.872,185,180
9.875,47.625,0.041,-1.828,179,180
-9.875,47.625,-1.553,1.360,311,315
-9.625,47.625,-1.859,1.130,301,300
-9.375,47.625,-2.136,0.904,293,300
-9.125,47.625,-2.396,0.680,286,285
-8.875,47.625,-2.656,0.457,280,285
-8.625,47.625,-2.897,0.222,274,270
-8.375,47.625,-3.103,-0.036,269,270
-8.125,47.625,-3.294,-0.305,265,270
-7.875,47.625,-3.488,-0.575,261,255
-7.625,47.625,-3.640,-0.837,257,255
-7.375,47.625,-3.734,-1.091,254,255
-7.125,47.625,-3.812,-1.345,251,255
-6.875,47.625,-3.887,-1.594,248,255
-6.625,47.625,-3.938,-1.815,245,240
-6.375,47.625,-3.964,-2.012,243,240
-6.125,47.625,-3.981,-2.210,241,240
-5.875,47.625,-3.985,-2.400,239,240
-5.625,47.625,-3.949,-2.514,238,240
-5.375,47.625,-3.874,-2.557,237,240
-5.125,47.625,-3.798,-2.594,236,240
-4.875,47.625,-3.736,-2.623,235,240
-4.625,47.625,-3.690,-2.647,234,240
-4.375,47.625,-3.653,-2.679,234,240
-4.125,47.625,-3.617,-2.737,233,240
-3.875,47.625,-3.577,-2.807,232,225
-3.625,47.625,-3.172,-2.524,231,225
-3.375,47.625,-2.760,-2.223,231,225
-3.125,47.625,-2.700,-2.253,230,225
-2.875,47.625,-2.631,-2.249,229,225
-2.625,47.625,-2.305,-1.916,230,225
-2.375,47.625,-1.994,-1.567,232,225
-2.125,47.625,-1.961,-1.506,232,225
-1.875,47.625,-1.937,-1.438,233,240
-1.625,47.625,-1.919,-1.352,235,240
-1.375,47.625,-1.902,-1.272,236,240
-1.125,47.625,-1.881,-1.204,237,240
-0.875,47.625,-1.885,-1.159,238,240
-0.625,47.625,-1.917,-1.129,239,240
-0.375,47.625,-1.954,-1.099,241,240
-0.125,47.625,-1.991,-1.078,242,240
0.125,47.875,-1.867,-1.125,239,240
0.375,47.875,-1.863,-1.151,238,240
0.625,47.875,-1.860,-1.175,238,240
0.875,47.875,-1.857,-1.200,237,240
1.125,47.875,-1.850,-1.241,236,240
1.375,47.875,-1.839,-1.296,235,240
1.625,47.875,-1.828,-1.353,233,240
1.875,47.875,-1.808,-1.409,232,225
2.125,47.875,-1.756,-1.458,230,225
2.375,47.875,-1.680,-1.501,228,225
2.625,47.875,-1.602,-1.544,226,225
2.875,47.875,-1.537,-1.601,224,225
3.125,47.875,-1.502,-1.689,222,225
3.375,47.875,-1.481,-1.793,220,225
3.625,47.875,-1.459,-1.896,218,225
3.875,47.875,-1.419,-1.974,216,210
4.125,47.875,-1.349,-2.014,214,210
4.375,47.875,-1.266,-2.038,212,210
4.625,47.875,-1.182,-2.061,210,210
4.875,47.875,-1.124,-2.099,208,210
5.125,47.875,-1.104,-2.153,207,210
5.375,47.875,-1.096,-2.214,206,210
5.625,47.875,-1.090,-2.279,206,210
5.875,47.875,-1.047,-2.252,205,210
6.125,47.875,-0.963,-2.130,204,210
6.375,47.875,-0.874,-2.002,204,210
6.625,47.875,-0.791,-1.897,203,210
6.875,47.875,-0.761,-2.012,201,195
7.125,47.875,-0.776,-2.315,199,195
7.375,47.875,-0.796,-2.612,197,195
7.625,47.875,-0.800,-2.834,196,195
7.875,47.875,-0.742,-2.811,195,195
8.125,47.875,-0.638,-2.615,194,195
8.375,47.875,-0.532,-2.428,192,195
8.625,47.875,-0.418,-2.264,190,195
8.875,47.875,-0.293,-2.132,188,195
9.125,47.875,-0.163,-2.017,185,180
9.375,47.875,-0.033,-1.898,181,180
9.625,47.875,0.125,-1.792,176,180
9.875,47.875,0.326,-1.715,169,165
-9.875,47.875,-0.713,1.974,340,345
-9.625,47.875,-1.014,1.749,330,330
-9.375,47.875,-1.304,1.517,319,315
-9.125,47.875,-1.586,1.282,309,315
-8.875,47.875,-1.869,1.047,299,300
-8.625,47.875,-2.139,0.794,290,285
-8.375,47.875,-2.383,0.508,282,285
-8.125,47.875,-2.617,0.206,274,270
-7.875,47.875,-2.853,-0.097,268,270
-7.625,47.875,-3.053,-0.392,263,270
-7.375,47.875,-3.201,-0.681,258,255
-7.125,47.875,-3.334,-0.969,254,255
-6.875,47.875,-3.467,-1.254,250,255
-6.625,47.875,-3.567,-1.502,247,240
-6.375,47.875,-3.629,-1.716,245,240
-6.125,47.875,-3.680,-1.930,242,240
-5.875,47.875,-3.720,-2.134,240,240
-5.625,47.875,-3.687,-2.242,239,240
-5.375,47.875,-3.582,-2.262,238,240
-5.125,47.875,-3.477,-2.278,237,240
-4.875,47.875,-3.389,-2.285,236,240
-4.625,47.875,-3.070,-2.107,236,240
-4.375,47.875,-2.716,-1.889,235,240
-4.125,47.875,-2.605,-1.848,235,240
-3.875,47.875,-2.549,-1.867,234,240
-3.625,47.875,-2.168,-1.584,234,240
-3.375,47.875,-1.796,-1.315,234,240
-3.125,47.875,-1.773,-1.382,232,225
-2.875,47.875,-1.744,-1.416,231,225
-2.625,47.875,-1.727,-1.392,231,225
-2.375,47.875,-1.713,-1.351,232,225
-2.125,47.875,-1.700,-1.317,232,225
-1.875,47.875,-1.705,-1.279,233,240
-1.625,47.875,-1.738,-1.240,234,240
-1.375,47.875,-1.775,-1.218,236,240
-1.125,47.875,-1.809,-1.207,236,240
-0.875,47.875,-1.833,-1.188,237,240
-0.625,47.875,-1.846,-1.160,238,240
-0.375,47.875,-1.858,-1.138,239,240
-0.125,47.875,-1.866,-1.120,239,240
0.125,48.125,-1.784,-1.129,238,240
0.375,48.125,-1.784,-1.168,237,240
0.625,48.125,-1.789,-1.207,236,240
0.875,48.125,-1.793,-1.245,235,240
1.125,48.125,-1.784,-1.284,234,240
1.375,48.125,-1.763,-1.325,233,240
1.625,48.125,-1.741,-1.370,232,225
1.875,48.125,-1.712,-1.415,230,225
2.125,48.125,-1.668,-1.459,229,225
2.375,48.125,-1.613,-1.503,227,225
2.625,48.125,-1.555,-1.545,225,225
2.875,48.125,-1.506,-1.598,223,225
3.125,48.125,-1.478,-1.674,221,225
3.375,48.125,-1.459,-1.763,220,225
3.625,48.125,-1.440,-1.852,218,225
3.875,48.125,-1.399,-1.915,216,210
4.125,48.125,-1.317,-1.937,214,210
4.375,48.125,-1.216,-1.942,212,210
4.625,48.125,-1.112,-1.946,210,210
4.875,48.125,-1.034,-1.976,208,210
5.125,48.125,-0.992,-2.044,206,210
5.375,48.125,-0.959,-2.125,204,210
5.625,48.125,-0.926,-2.205,203,210
5.875,48.125,-0.861,-2.200,201,195
6.125,48.125,-0.751,-2.119,200,195
6.375,48.125,-0.630,-2.040,197,195
6.625,48.125,-0.517,-1.987,195,195
6.875,48.125,-0.454,-2.150,192,195
7.125,48.125,-0.446,-2.469,190,195
7.375,48.125,-0.454,-2.754,189,195
7.625,48.125,-0.449,-2.964,189,195
7.875,48.125,-0.398,-2.915,188,195
8.125,48.125,-0.306,-2.698,186,180
8.375,48.125,-0.207,-2.503,185,180
8.625,48.125,-0.098,-2.332,182,180
8.875,48.125,0.028,-2.195,179,180
9.125,48.125,0.167,-2.061,175,180
9.375,48.125,0.308,-1.910,171,165
9.625,48.125,0.469,-1.773,165,165
9.875,48.125,0.665,-1.661,158,165
-9.875,48.125,0.051,2.539,1,0
-9.625,48.125,-0.231,2.320,354,360
-9.375,48.125,-0.513,2.089,346,345
-9.125,48.125,-0.793,1.853,337,330
-8.875,48.125,-1.077,1.614,326,330
-8.625,48.125,-1.356,1.353,315,315
-8.375,48.125,-1.617,1.056,303,300
-8.125,48.125,-1.871,0.744,292,285
-7.875,48.125,-2.129,0.429,281,285
-7.625,48.125,-2.361,0.116,273,270
-7.375,48.125,-2.550,-0.190,266,270
-7.125,48.125,-2.726,-0.497,260,255
-6.875,48.125,-2.904,-0.801,255,255
-6.625,48.125,-3.051,-1.066,251,255
-6.375,48.125,-3.156,-1.296,248,255
-6.125,48.125,-3.249,-1.525,245,240
-5.875,48.125,-3.333,-1.741,242,240
-5.625,48.125,-3.333,-1.857,241,240
-5.375,48.125,-3.251,-1.887,240,240
-5.125,48.125,-3.166,-1.912,239,240
-4.875,48.125,-3.078,-1.912,238,240
-4.625,48.125,-2.728,-1.682,238,240
-4.375,48.125,-2.106,-1.303,238,240
-4.125,48.125,-1.728,-1.104,237,240
-3.875,48.125,-1.647,-1.067,237,240
-3.625,48.125,-1.625,-1.100,236,240
-3.375,48.125,-1.612,-1.168,234,240
-3.125,48.125,-1.585,-1.243,232,225
-2.875,48.125,-1.558,-1.287,230,225
-2.625,48.125,-1.545,-1.276,230,225
-2.375,48.125,-1.532,-1.243,231,225
-2.125,48.125,-1.519,-1.210,231,225
-1.875,48.125,-1.540,-1.175,233,240
-1.625,48.125,-1.607,-1.153,234,240
-1.375,48.125,-1.681,-1.155,235,240
-1.125,48.125,-1.748,-1.162,236,240
-0.875,48.125,-1.789,-1.157,237,240
-0.625,48.125,-1.797,-1.147,237,240
-0.375,48.125,-1.794,-1.137,238,240
-0.125,48.125,-1.788,-1.120,238,240
0.125,48.375,-1.772,-1.074,239,240
0.375,48.375,-1.763,-1.130,237,240
0.625,48.375,-1.759,-1.186,236,240
0.875,48.375,-1.756,-1.242,235,240
1.125,48.375,-1.733,-1.284,233,240
1.375,48.375,-1.690,-1.312,232,225
1.625,48.375,-1.646,-1.343,231,225
1.875,48.375,-1.598,-1.376,229,225
2.125,48.375,-1.558,-1.417,228,225
2.375,48.375,-1.527,-1.466,226,225
2.625,48.375,-1.493,-1.513,225,225
2.875,48.375,-1.463,-1.566,223,225
3.125,48.375,-1.439,-1.633,221,225
3.375,48.375,-1.416,-1.708,220,225
3.625,48.375,-1.391,-1.783,218,225
3.875,48.375,-1.352,-1.842,216,210
4.125,48.375,-1.274,-1.875,214,210
4.375,48.375,-1.173,-1.896,212,210
4.625,48.375,-1.069,-1.914,209,210
4.875,48.375,-0.982,-1.949,207,210
5.125,48.375,-0.917,-2.017,204,210
5.375,48.375,-0.858,-2.101,202,195
5.625,48.375,-0.798,-2.183,200,195
5.875,48.375,-0.717,-2.211,198,195
6.125,48.375,-0.582,-2.218,195,195
6.375,48.375,-0.416,-2.255,190,195
6.625,48.375,-0.256,-2.310,186,180
6.875,48.375,-0.130,-2.509,183,180
7.125,48.375,-0.075,-2.728,182,180
7.375,48.375,-0.065,-2.840,181,180
7.625,48.375,-0.046,-2.903,181,180
7.875,48.375,0.003,-2.793,180,180
8.125,48.375,0.093,-2.614,178,180
8.375,48.375,0.201,-2.498,175,180
8.625,48.375,0.316,-2.398,173,180
8.875,48.375,0.443,-2.319,169,165
9.125,48.375,0.588,-2.198,165,165
9.375,48.375,0.742,-2.024,160,165
9.625,48.375,0.910,-1.858,154,150
9.875,48.375,1.101,-1.711,147,150
-9.875,48.375,0.710,3.046,13,15
-9.625,48.375,0.467,2.835,9,15
-9.375,48.375,0.224,2.616,5,0
-9.125,48.375,-0.019,2.395,360,360
-8.875,48.375,-0.273,2.162,353,360
-8.625,48.375,-0.533,1.905,344,345
-8.375,48.375,-0.782,1.624,334,330
-8.125,48.375,-1.025,1.334,322,315
-7.875,48.375,-1.278,1.032,309,315
-7.625,48.375,-1.521,0.724,295,300
-7.375,48.375,-1.734,0.421,284,285
-7.125,48.375,-1.936,0.117,273,270
-6.875,48.375,-2.145,-0.184,265,270
-6.625,48.375,-2.338,-0.456,259,255
-6.375,48.375,-2.501,-0.701,254,255
-6.125,48.375,-2.650,-0.947,250,255
-5.875,48.375,-2.782,-1.169,247,240
-5.625,48.375,-2.851,-1.306,245,240
-5.375,48.375,-2.865,-1.388,244,240
-5.125,48.375,-2.872,-1.464,243,240
-4.875,48.375,-2.803,-1.478,242,240
-4.625,48.375,-2.593,-1.386,242,240
-4.375,48.375,-2.143,-1.184,241,240
-4.125,48.375,-1.764,-1.029,240,240
-3.875,48.375,-1.662,-1.011,239,240
-3.625,48.375,-1.616,-1.051,237,240
-3.375,48.375,-1.583,-1.119,235,240
-3.125,48.375,-1.544,-1.192,232,225
-2.875,48.375,-1.517,-1.234,231,225
-2.625,48.375,-1.507,-1.226,231,225
-2.375,48.375,-1.502,-1.198,231,225
-2.125,48.375,-1.496,-1.167,232,225
-1.875,48.375,-1.522,-1.114,234,240
-1.625,48.375,-1.586,-1.064,236,240
-1.375,48.375,-1.648,-1.045,238,240
-1.125,48.375,-1.701,-1.032,239,240
-0.875,48.375,-1.738,-1.034,239,240
-0.625,48.375,-1.755,-1.045,239,240
-0.375,48.375,-1.764,-1.050,239,240
-0.125,48.375,-1.773,-1.048,239,240
0.125,48.625,-1.761,-0.989,241,240
0.375,48.625,-1.746,-1.066,239,240
0.625,48.625,-1.732,-1.143,237,240
0.875,48.625,-1.719,-1.221,235,240
1.125,48.625,-1.680,-1.270,233,240
1.375,48.625,-1.615,-1.289,231,225
1.625,48.625,-1.546,-1.310,230,225
1.875,48.625,-1.473,-1.331,228,225
2.125,48.625,-1.430,-1.366,226,225
2.375,48.625,-1.422,-1.418,225,225
2.625,48.625,-1.413,-1.471,224,225
2.875,48.625,-1.404,-1.525,223,225
3.125,48.625,-1.386,-1.584,221,225
3.375,48.625,-1.356,-1.645,219,225
3.625,48.625,-1.325,-1.707,218,225
3.875,48.625,-1.289,-1.765,216,210
4.125,48.625,-1.220,-1.815,214,210
4.375,48.625,-1.123,-1.860,211,210
4.625,48.625,-1.025,-1.903,208,210
4.875,48.625,-0.932,-1.948,206,210
5.125,48.625,-0.846,-2.016,203,210
5.375,48.625,-0.761,-2.102,200,195
5.625,48.625,-0.676,-2.186,197,195
5.875,48.625,-0.584,-2.248,195,195
6.125,48.625,-0.426,-2.356,190,195
6.375,48.625,-0.211,-2.528,185,180
6.625,48.625,0.000,-2.708,180,180
6.875,48.625,0.198,-2.942,176,180
7.125,48.625,0.308,-3.031,174,180
7.375,48.625,0.340,-2.928,173,180
7.625,48.625,0.376,-2.809,172,165
7.875,48.625,0.425,-2.627,171,165
8.125,48.625,0.515,-2.504,168,165
8.375,48.625,0.638,-2.488,166,165
8.625,48.625,0.762,-2.479,163,165
8.875,48.625,0.890,-2.474,160,165
9.125,48.625,1.041,-2.376,156,150
9.375,48.625,1.212,-2.181,151,150
9.625,48.625,1.389,-1.990,145,150
9.875,48.625,1.576,-1.808,139,135
-9.875,48.625,1.345,3.546,21,15
-9.625,48.625,1.146,3.344,19,15
-9.375,48.625,0.949,3.141,17,15
-9.125,48.625,0.754,2.938,14,15
-8.875,48.625,0.537,2.713,11,15
-8.625,48.625,0.303,2.462,7,0
-8.375,48.625,0.074,2.204,2,0
-8.125,48.625,-0.152,1.942,356,360
-7.875,48.625,-0.392,1.661,347,345
-7.625,48.625,-0.639,1.361,335,330
-7.375,48.625,-0.875,1.065,321,315
-7.125,48.625,-1.103,0.769,305,300
-6.875,48.625,-1.339,0.476,290,285
-6.625,48.625,-1.579,0.198,277,270
-6.375,48.625,-1.810,-0.067,268,270
-6.125,48.625,-2.027,-0.332,261,255
-5.875,48.625,-2.209,-0.554,256,255
-5.625,48.625,-2.350,-0.712,253,255
-5.375,48.625,-2.473,-0.852,251,255
-5.125,48.625,-2.595,-0.992,249,255
-4.875,48.625,-2.596,-1.045,248,255
-4.625,48.625,-2.416,-0.986,248,255
-4.375,48.625,-2.222,-0.913,248,255
-4.125,48.625,-2.097,-0.865,248,255
-3.875,48.625,-2.003,-0.863,247,240
-3.625,48.625,-1.906,-0.922,244,240
-3.375,48.625,-1.822,-0.998,241,240
-3.125,48.625,-1.791,-1.056,239,240
-2.875,48.625,-1.789,-1.089,239,240
-2.625,48.625,-1.790,-1.101,238,240
-2.375,48.625,-1.795,-1.105,238,240
-2.125,48.625,-1.804,-1.116,238,240
-1.875,48.625,-1.816,-1.097,239,240
-1.625,48.625,-1.733,-0.985,240,240
-1.375,48.625,-1.643,-0.884,242,240
-1.125,48.625,-1.643,-0.861,242,240
-0.875,48.625,-1.662,-0.870,242,240
-0.625,48.625,-1.692,-0.900,242,240
-0.375,48.625,-1.720,-0.923,242,240
-0.125,48.625,-1.753,-0.942,242,240
0.125,48.875,-1.686,-0.882,242,240
0.375,48.875,-1.693,-0.960,240,240
0.625,48.875,-1.702,-1.034,239,240
0.875,48.875,-1.711,-1.105,237,240
1.125,48.875,-1.700,-1.169,235,240
1.375,48.875,-1.667,-1.225,234,240
1.625,48.875,-1.630,-1.284,232,225
1.875,48.875,-1.587,-1.342,230,225
2.125,48.875,-1.540,-1.386,228,225
2.375,48.875,-1.491,-1.417,226,225
2.625,48.875,-1.443,-1.452,225,225
2.875,48.875,-1.397,-1.487,223,225
3.125,48.875,-1.351,-1.532,221,225
3.375,48.875,-1.307,-1.585,219,225
3.625,48.875,-1.261,-1.641,218,225
3.875,48.875,-1.215,-1.698,216,210
4.125,48.875,-1.146,-1.757,213,210
4.375,48.875,-1.053,-1.816,210,210
4.625,48.875,-0.959,-1.873,207,210
4.875,48.875,-0.865,-1.924,204,210
5.125,48.875,-0.767,-1.988,201,195
5.375,48.875,-0.667,-2.065,198,195
5.625,48.875,-0.567,-2.137,195,195
5.875,48.875,-0.467,-2.206,192,195
6.125,48.875,-0.305,-2.338,187,180
6.375,48.875,-0.083,-2.533,182,180
6.625,48.875,0.137,-2.732,177,180
6.875,48.875,0.356,-2.936,173,180
7.125,48.875,0.498,-2.955,170,165
7.375,48.875,0.562,-2.783,169,165
7.625,48.875,0.628,-2.612,166,165
7.875,48.875,0.696,-2.439,164,165
8.125,48.875,0.787,-2.359,162,165
8.375,48.875,0.899,-2.376,159,165
8.625,48.875,1.009,-2.392,157,150
8.875,48.875,1.120,-2.406,155,150
9.125,48.875,1.256,-2.325,152,150
9.375,48.875,1.418,-2.148,147,150
9.625,48.875,1.583,-1.972,141,135
9.875,48.875,1.750,-1.800,136,135
-9.875,48.875,1.893,3.962,26,30
-9.625,48.875,1.739,3.776,25,30
-9.375,48.875,1.587,3.591,24,30
-9.125,48.875,1.436,3.407,23,30
-8.875,48.875,1.258,3.201,21,15
-8.625,48.875,1.053,2.972,20,15
-8.375,48.875,0.850,2.743,17,15
-8.125,48.875,0.647,2.514,14,15
