region,councilName,wardName,DistrictGSS,WardGSS,partyFullName,party,candidateFullName,candidateFirstName,candidateLastName,numVotes,elected
London,barnet,high barnet,E09000003,E05000056,Conservative and Unionist Party,Con,Yvonne Wendy Prentice,Yvonne,Prentice,2792,1
London,barnet,high barnet,E09000003,E05000056,Conservative and Unionist Party,Con,David Longstaff,David,Longstaff,2764,1
London,barnet,high barnet,E09000003,E05000056,Conservative and Unionist Party,Con,Robert Daniel Julian Teare,Robert,Teare,2605,1
London,barnet,high barnet,E09000003,E05000056,Labour Party,Lab,Amy Morwenna Trevethan,Amy,Trevethan,2604,0
London,barnet,high barnet,E09000003,E05000056,Labour Party,Lab,Ange Geeta Balendra,Ange,Balendra,2386,0
London,barnet,high barnet,E09000003,E05000056,Labour Party,Lab,Paul David Lemon,Paul,Lemon,2344,0
London,barnet,high barnet,E09000003,E05000056,Liberal Democrats,LD,Duncan Macdonald,Duncan,Macdonald,581,0
London,barnet,high barnet,E09000003,E05000056,Liberal Democrats,LD,Simon Jeremy Cohen,Simon,Cohen,577,0
London,barnet,high barnet,E09000003,E05000056,Liberal Democrats,LD,Sharmistha Michaels,Sharmistha,Michaels,481,0
London,barnet,high barnet,E09000003,E05000056,Independent,Other,Ken Rowland,Ken,Rowland,471,0
London,barnet,high barnet,E09000003,E05000056,Green Party,Grn,Charles Edward Kell Wicksteed,Charles,Wicksteed,425,0
London,barnet,high barnet,E09000003,E05000056,Green Party,Grn,Nathan John Wade,Nathan,Wade,328,0
London,barnet,mill hill,E09000003,E05000057,Conservative and Unionist Party,Con,Valerie Linda Duschinsky,Valerie,Duschinsky,3009,1
London,barnet,mill hill,E09000003,E05000057,Conservative and Unionist Party,Con,John Robert Hart,John,Hart,2977,1
London,barnet,mill hill,E09000003,E05000057,Conservative and Unionist Party,Con,Golnar Bokaei,Golnar,Bokaei,2867,1
London,barnet,mill hill,E09000003,E05000057,Labour Party,Lab,Katherine Barker,Katherine,Barker,1555,0
London,barnet,mill hill,E09000003,E05000057,Labour Party,Lab,Mike Barker,Mike,Barker,1431,0
London,barnet,mill hill,E09000003,E05000057,Labour Party,Lab,Kamal Bahadur Gurung,Kamal,Gurung,1307,0
London,barnet,mill hill,E09000003,E05000057,Liberal Democrats,LD,Richard Logue,Richard,Logue,1236,0
London,barnet,mill hill,E09000003,E05000057,Liberal Democrats,LD,Roger Tichborne,Roger,Tichborne,1200,0
London,barnet,mill hill,E09000003,E05000057,Liberal Democrats,LD,Donna Pickup,Donna,Pickup,1045,0
London,barnet,mill hill,E09000003,E05000057,Green Party,Grn,Michelle Lynch,Michelle,Lynch,301,0
London,barnet,mill hill,E09000003,E05000057,Green Party,Grn,Kwatelai Quartey-Papafio,Kwatelai,Quartey-Papafio,166,0
London,barnet,oakleigh,E09000003,E05000058,Conservative and Unionist Party,Con,Thomas Roger Smith,Thomas,Smith,2814,1
London,barnet,oakleigh,E09000003,E05000058,Conservative and Unionist Party,Con,Stephen Lawrence Sowerby,Stephen,Sowerby,2774,1
London,barnet,oakleigh,E09000003,E05000058,Conservative and Unionist Party,Con,Sachin Rajput,Sachin,Rajput,2768,1
London,barnet,oakleigh,E09000003,E05000058,Labour Party,Lab,Angie Hudson,Angie,Hudson,1943,0
London,barnet,oakleigh,E09000003,E05000058,Labour Party,Lab,Nick Mahony,Nick,Mahony,1734,0
London,barnet,oakleigh,E09000003,E05000058,Labour Party,Lab,Paul Arthur Probyn,Paul,Probyn,1629,0
London,barnet,oakleigh,E09000003,E05000058,Green Party,Grn,Gabrielle Bailey,Gabrielle,Bailey,535,0
London,barnet,oakleigh,E09000003,E05000058,Liberal Democrats,LD,Elisabeth Ann Edgar,Elisabeth,Edgar,421,0
London,barnet,oakleigh,E09000003,E05000058,Liberal Democrats,LD,Lisa Marie Smith,Lisa,Smith,420,0
London,barnet,oakleigh,E09000003,E05000058,Liberal Democrats,LD,Honora Mary Morrissey,Honora,Morrissey,349,0
London,barnet,totteridge,E09000003,E05000059,Conservative and Unionist Party,Con,Alison Jane Cornelius,Alison,Cornelius,2862,1
London,barnet,totteridge,E09000003,E05000059,Conservative and Unionist Party,Con,Caroline Stock,Caroline,Stock,2810,1
London,barnet,totteridge,E09000003,E05000059,Conservative and Unionist Party,Con,Richard Alan Cornelius,Richard,Cornelius,2800,1
London,barnet,totteridge,E09000003,E05000059,Labour Party,Lab,Cameron Camina,Cameron,Camina,1294,0
London,barnet,totteridge,E09000003,E05000059,Labour Party,Lab,Nancy Carolina Graterol-Montilla,Nancy,Graterol-Montilla,1197,0
London,barnet,totteridge,E09000003,E05000059,Labour Party,Lab,Rob Persad,Rob,Persad,1150,0
London,barnet,totteridge,E09000003,E05000059,Liberal Democrats,LD,Janice Turner,Janice,Turner,451,0
London,barnet,totteridge,E09000003,E05000059,Liberal Democrats,LD,Fiona Brickwood,Fiona,Brickwood,433,0
London,barnet,totteridge,E09000003,E05000059,Green Party,Grn,Jacob Trup,Jacob,Trup,362,0
London,barnet,totteridge,E09000003,E05000059,Liberal Democrats,LD,David Jeremy Keech,David,Keech,322,0
London,barnet,totteridge,E09000003,E05000059,Green Party,Grn,Raymundo Obedencio,Raymundo,Obedencio,236,0
London,barnet,underhill,E09000003,E05000060,Labour Party,Lab,Paul Joseph Edwards,Paul,Edwards,2635,1
London,barnet,underhill,E09000003,E05000060,Labour Party,Lab,Jess Brayne,Jess,Brayne,2556,1
London,barnet,underhill,E09000003,E05000060,Labour Party,Lab,Tim Roberts,Tim,Roberts,2447,1
London,barnet,underhill,E09000003,E05000060,Conservative and Unionist Party,Con,Gaynor Leah Bond,Gaynor,Bond,1839,0
London,barnet,underhill,E09000003,E05000060,Conservative and Unionist Party,Con,Lara Akindiji,Lara,Akindiji,1769,0
London,barnet,underhill,E09000003,E05000060,Conservative and Unionist Party,Con,Maximilian Harry Romain,Maximilian,Romain,1547,0
London,barnet,underhill,E09000003,E05000060,Liberal Democrats,LD,Victor Peter Edward Corney,Victor,Corney,507,0
London,barnet,underhill,E09000003,E05000060,Green Party,Grn,Dawn Laughton,Dawn,Laughton,467,0
London,barnet,underhill,E09000003,E05000060,Liberal Democrats,LD,Gerard Edward Fitzgerald,Gerard,Fitzgerald,282,0
London,barnet,underhill,E09000003,E05000060,Liberal Democrats,LD,Eunice Margaret Phillips,Eunice,Phillips,280,0
London,barnet,underhill,E09000003,E05000060,Green Party,Grn,Brigitte Clare Guile,Brigitte,Guile,278,0
London,barnet,west finchley,E09000003,E05000061,Labour Party,Lab,Ross Semple Houston,Ross,Houston,2326,1
London,barnet,west finchley,E09000003,E05000061,Labour Party,Lab,Kath McGuirk,Kath,McGuirk,2279,1
London,barnet,west finchley,E09000003,E05000061,Labour Party,Lab,Danny Rich,Danny,Rich,2069,1
London,barnet,west finchley,E09000003,E05000061,Conservative and Unionist Party,Con,Afshan Smith,Afshan,Smith,1563,0
London,barnet,west finchley,E09000003,E05000061,Conservative and Unionist Party,Con,Doron Jacobs,Doron,Jacobs,1518,0
London,barnet,west finchley,E09000003,E05000061,Conservative and Unionist Party,Con,Ajantha Tharindra Tennakoon,Ajantha,Tennakoon,1424,0
London,barnet,west finchley,E09000003,E05000061,Women's Equality Party,WEP,Amanda Helene Shribman,Amanda,Shribman,497,0
London,barnet,west finchley,E09000003,E05000061,Liberal Democrats,LD,Carolina Revilla Garcia,Carolina,Garcia,428,0
London,barnet,west finchley,E09000003,E05000061,Green Party,Grn,John Colmans,John,Colmans,418,0
London,barnet,west finchley,E09000003,E05000061,Green Party,Grn,David Hillel Burns,David,Burns,394,0
London,barnet,west finchley,E09000003,E05000061,Liberal Democrats,LD,Thomas Gerald Darrer,Thomas,Darrer,357,0
London,barnet,west finchley,E09000003,E05000061,Liberal Democrats,LD,Ronald Adrian Finlay,Ronald,Finlay,318,0
London,barnet,west hendon,E09000003,E05000062,Conservative and Unionist Party,Con,Saira Don,Saira,Don,2196,1
London,barnet,west hendon,E09000003,E05000062,Conservative and Unionist Party,Con,Alex Prager,Alex,Prager,2155,1
London,barnet,west hendon,E09000003,E05000062,Conservative and Unionist Party,Con,Helene Pines Richman,Helene,Richman,2130,1
London,barnet,west hendon,E09000003,E05000062,Labour Party,Lab,Agnes Celestine Slocombe,Agnes,Slocombe,2078,0
London,barnet,west hendon,E09000003,E05000062,Labour Party,Lab,Humayune Rasheed Khalick,Humayune,Khalick,2074,0
London,barnet,west hendon,E09000003,E05000062,Labour Party,Lab,Adam Langleben,Adam,Langleben,2014,0
London,barnet,west hendon,E09000003,E05000062,Green Party,Grn,Miriam Rivkah Green,Miriam,Green,299,0
London,barnet,west hendon,E09000003,E05000062,Liberal Democrats,LD,Daniel Churchus,Daniel,Churchus,264,0
London,barnet,west hendon,E09000003,E05000062,Liberal Democrats,LD,Michael Lees,Michael,Lees,238,0
London,barnet,west hendon,E09000003,E05000062,Liberal Democrats,LD,David Watson,David,Watson,184,0
London,barnet,woodhouse,E09000003,E05000063,Labour Party,Lab,Anne Cecilia Hutton,Anne,Hutton,2915,1
London,barnet,woodhouse,E09000003,E05000063,Labour Party,Lab,Geof Cooke,Geof,Cooke,2796,1
London,barnet,woodhouse,E09000003,E05000063,Labour Party,Lab,Alan Schneiderman,Alan,Schneiderman,2677,1
London,barnet,woodhouse,E09000003,E05000063,Conservative and Unionist Party,Con,Mark Edward Higgins,Mark,Higgins,1547,0
London,barnet,woodhouse,E09000003,E05000063,Conservative and Unionist Party,Con,James Marlow,James,Marlow,1514,0
London,barnet,woodhouse,E09000003,E05000063,Conservative and Unionist Party,Con,Simon Shaer,Simon,Shaer,1499,0
London,barnet,woodhouse,E09000003,E05000063,Green Party,Grn,Diane Carol Burstein,Diane,Burstein,541,0
London,barnet,woodhouse,E09000003,E05000063,Liberal Democrats,LD,Tanya Spensley,Tanya,Spensley,411,0
London,barnet,woodhouse,E09000003,E05000063,Liberal Democrats,LD,Jonathan Landau,Jonathan,Landau,366,0
London,barnet,woodhouse,E09000003,E05000063,Green Party,Grn,Nicole Chioma Onyeche,Nicole,Onyeche,354,0
London,barnet,woodhouse,E09000003,E05000063,Green Party,Grn,Gardi Vaswani,Gardi,Vaswani,316,0
London,barnet,woodhouse,E09000003,E05000063,Liberal Democrats,LD,Dara Vakili,Dara,Vakili,254,0
London,barnet,woodhouse,E09000003,E05000063,UK Independence Party (UKIP),UKIP,Karl Khan,Karl,Khan,122,0
London,bexley,barnehurst,E09000004,E05011217,Conservative and Unionist Party,Con,Brian John Bishop,Brian,Bishop,1833,1
London,bexley,barnehurst,E09000004,E05011217,Conservative and Unionist Party,Con,Howard William Jackson,Howard,Jackson,1751,1
London,bexley,barnehurst,E09000004,E05011217,Labour Party,Lab,Alexis Chase,Alexis,Chase,1060,0
London,bexley,barnehurst,E09000004,E05011217,Labour Party,Lab,Ali Ali,Ali,Ali,1033,0
London,bexley,barnehurst,E09000004,E05011217,UK Independence Party (UKIP),UKIP,Harry Buttar,Harry,Buttar,282,0
London,bexley,barnehurst,E09000004,E05011217,UK Independence Party (UKIP),UKIP,Mike Ferro,Mike,Ferro,280,0
London,bexley,belvedere,E09000004,E05011218,Labour Party,Lab,Sally Hinkley,Sally,Hinkley,2403,1
London,bexley,belvedere,E09000004,E05011218,Labour Party,Lab,Daniel Francis,Daniel,Francis,2353,1
London,bexley,belvedere,E09000004,E05011218,Labour Party,Lab,Dave Putson,Dave,Putson,2307,1
London,bexley,belvedere,E09000004,E05011218,Conservative and Unionist Party,Con,Graham Anthony Moon,Graham,Moon,1457,0
London,bexley,belvedere,E09000004,E05011218,Conservative and Unionist Party,Con,Frazer Lewis Brooks,Frazer,Brooks,1429,0
London,bexley,belvedere,E09000004,E05011218,Conservative and Unionist Party,Con,Natalie Price,Natalie,Price,1330,0
London,bexley,bexleyheath,E09000004,E05011219,Conservative and Unionist Party,Con,Sue Gower,Sue,Gower,2806,1
London,bexley,bexleyheath,E09000004,E05011219,Conservative and Unionist Party,Con,Eileen Patricia Mary Pallen,Eileen,Pallen,2770,1
London,bexley,bexleyheath,E09000004,E05011219,Conservative and Unionist Party,Con,Brad Smith,Brad,Smith,2765,1
London,bexley,bexleyheath,E09000004,E05011219,Labour Party,Lab,Liam James Davies,Liam,Davies,1280,0
London,bexley,bexleyheath,E09000004,E05011219,Labour Party,Lab,Pauline Turner,Pauline,Turner,1223,0
London,bexley,bexleyheath,E09000004,E05011219,Labour Party,Lab,Keri Hacker,Keri,Hacker,1126,0
London,bexley,bexleyheath,E09000004,E05011219,Liberal Democrats,LD,David James Hall,David,Hall,413,0
London,bexley,bexleyheath,E09000004,E05011219,UK Independence Party (UKIP),UKIP,John William Dunford,John,Dunford,361,0
London,bexley,bexleyheath,E09000004,E05011219,UK Independence Party (UKIP),UKIP,Paula Christine Dunford,Paula,Dunford,325,0
London,bexley,blackfen lamorbey,E09000004,todo,Conservative and Unionist Party,Con,Peter Harold Craske,Peter,Craske,2688,1
London,bexley,blackfen lamorbey,E09000004,todo,Conservative and Unionist Party,Con,James Kenneth Albert Hunt,James,Hunt,2686,1
London,bexley,blackfen lamorbey,E09000004,todo,Conservative and Unionist Party,Con,Cafer Munur,Cafer,Munur,2110,1
London,bexley,blackfen lamorbey,E09000004,todo,Labour Party,Lab,Daniel Terry Jenkins,Daniel,Jenkins,1179,0
London,bexley,blackfen lamorbey,E09000004,todo,Labour Party,Lab,Kathy Steedman,Kathy,Steedman,1100,0
London,bexley,blackfen lamorbey,E09000004,todo,Labour Party,Lab,Rob Parish,Rob,Parish,1011,0
London,bexley,blackfen lamorbey,E09000004,todo,Independent,Other,Becci McManus,Becci,McManus,809,0
London,bexley,blackfen lamorbey,E09000004,todo,UK Independence Party (UKIP),UKIP,Lynn Smith,Lynn,Smith,611,0
London,bexley,blackfen lamorbey,E09000004,todo,Liberal Democrats,LD,Lewis John Ilsley,Lewis,Ilsley,530,0
London,bexley,blendon penhill,E09000004,todo,Conservative and Unionist Party,Con,Adam Lloyd Wildman,Adam,Wildman,2835,1
London,bexley,blendon penhill,E09000004,todo,Conservative and Unionist Party,Con,Nick O'Hare,Nick,O'Hare,2759,1
London,bexley,blendon penhill,E09000004,todo,Conservative and Unionist Party,Con,David Leaf,David,Leaf,2683,1
London,bexley,blendon penhill,E09000004,todo,Labour Party,Lab,Pat Ball,Pat,Ball,1098,0
London,bexley,blendon penhill,E09000004,todo,Labour Party,Lab,Christopher John Mace,Christopher,Mace,978,0
London,bexley,blendon penhill,E09000004,todo,Labour Party,Lab,Brian Michael Silk,Brian,Silk,917,0
London,bexley,blendon penhill,E09000004,todo,UK Independence Party (UKIP),UKIP,Linda Ann Harris,Linda,Harris,497,0
London,bexley,blendon penhill,E09000004,todo,Liberal Democrats,LD,Jawharah Qasem Albakri,Jawharah,Albakri,334,0
London,bexley,crayford,E09000004,E05011222,Conservative and Unionist Party,Con,Melvin Norman Seymour,Melvin,Seymour,1958,1
London,bexley,crayford,E09000004,E05011222,Conservative and Unionist Party,Con,Geraldene Anne Lucia-Hennis,Geraldene,Lucia-Hennis,1918,1
London,bexley,crayford,E09000004,E05011222,Conservative and Unionist Party,Con,Christine Frances Bishop,Christine,Bishop,1896,1
London,bexley,crayford,E09000004,E05011222,Labour Party,Lab,Anna Roberta Day,Anna,Day,1489,0
London,bexley,crayford,E09000004,E05011222,Labour Party,Lab,Elizabeth Temitayo Olubukola Folarin,Elizabeth,Folarin,1270,0
London,bexley,crayford,E09000004,E05011222,Labour Party,Lab,Munir Malik,Munir,Malik,1254,0
London,bexley,crayford,E09000004,E05011222,UK Independence Party (UKIP),UKIP,Keith Forster,Keith,Forster,460,0
London,bexley,crayford,E09000004,E05011222,Liberal Democrats,LD,Sean Michael Peter Ash,Sean,Ash,375,0
London,bexley,crook log,E09000004,E05011223,Conservative and Unionist Party,Con,Linda Jacqueline Bailey,Linda,Bailey,2922,1
London,bexley,crook log,E09000004,E05011223,Conservative and Unionist Party,Con,Teresa O'Neill,Teresa,O'Neill,2843,1
London,bexley,crook log,E09000004,E05011223,Conservative and Unionist Party,Con,Sybil Mary Camsey,Sybil,Camsey,2785,1
London,bexley,crook log,E09000004,E05011223,Labour Party,Lab,Janet Mary Mace,Janet,Mace,1482,0
London,bexley,crook log,E09000004,E05011223,Labour Party,Lab,Shekhar Vyas,Shekhar,Vyas,1458,0
London,bexley,crook log,E09000004,E05011223,Labour Party,Lab,Andy Smith,Andy,Smith,1430,0
London,bexley,crook log,E09000004,E05011223,Liberal Democrats,LD,Gem Ahmet,Gem,Ahmet,440,0
London,bexley,east wickham,E09000004,E05011224,Conservative and Unionist Party,Con,Steven Frederick Hall,Steven,Hall,2473,1
London,bexley,east wickham,E09000004,E05011224,Conservative and Unionist Party,Con,Caroline Newton,Caroline,Newton,2341,1
London,bexley,east wickham,E09000004,E05011224,Conservative and Unionist Party,Con,Christine Margaret Catterall,Christine,Catterall,2308,1
London,bexley,east wickham,E09000004,E05011224,Labour Party,Lab,Sam Marchant,Sam,Marchant,1727,0
London,bexley,east wickham,E09000004,E05011224,Labour Party,Lab,Anthony Scott Riches,Anthony,Riches,1558,0
London,bexley,east wickham,E09000004,E05011224,Labour Party,Lab,Victoria Akintomide-Akinwamide,Victoria,Akintomide-Akinwamide,1536,0
London,bexley,east wickham,E09000004,E05011224,British National Party,BNP,Michael Jones,Michael,Jones,398,0
London,bexley,erith,E09000004,E05011225,Labour Party,Lab,Joe Ferreira,Joe,Ferreira,1463,1
London,bexley,erith,E09000004,E05011225,Labour Party,Lab,Nicola Taylor,Nicola,Taylor,1447,1
London,bexley,erith,E09000004,E05011225,Conservative and Unionist Party,Con,Irene Patricia Reader,Irene,Reader,747,0
London,bexley,erith,E09000004,E05011225,Conservative and Unionist Party,Con,Eliot Smith,Eliot,Smith,697,0
London,bexley,erith,E09000004,E05011225,British National Party,BNP,Pamela Mackie,Pamela,Mackie,154,0
London,bexley,falconwood welling,E09000004,todo,Conservative and Unionist Party,Con,Nigel Patrick Betts,Nigel,Betts,2641,1
London,bexley,falconwood welling,E09000004,todo,Conservative and Unionist Party,Con,Val Clark,Val,Clark,2470,1
London,bexley,falconwood welling,E09000004,todo,Conservative and Unionist Party,Con,Louie Thomas French,Louie,French,2317,1
London,bexley,falconwood welling,E09000004,todo,Labour Party,Lab,Dave Lovelace,Dave,Lovelace,1437,0
London,bexley,falconwood welling,E09000004,todo,Labour Party,Lab,Matthew James Murphy,Matthew,Murphy,1326,0
London,bexley,falconwood welling,E09000004,todo,Labour Party,Lab,Murali Sudharshan Surendran,Murali,Surendran,1302,0
London,bexley,falconwood welling,E09000004,todo,UK Independence Party (UKIP),UKIP,Malcolm Frederick Clarke,Malcolm,Clarke,426,0
London,bexley,falconwood welling,E09000004,todo,Green Party,Grn,Elisabeth Jean Radbon,Elisabeth,Radbon,420,0
London,bexley,falconwood welling,E09000004,todo,UK Independence Party (UKIP),UKIP,Frank Thomas Gould,Frank,Gould,328,0
London,bexley,falconwood welling,E09000004,todo,UK Independence Party (UKIP),UKIP,Pamela Marjorie Perrin,Pamela,Perrin,292,0
London,bexley,falconwood welling,E09000004,todo,Liberal Democrats,LD,Robin Paul Kelly,Robin,Kelly,233,0
London,bexley,falconwood welling,E09000004,todo,British National Party,BNP,Jaymie Ryan McCoy,Jaymie,McCoy,101,0
