region,councilName,wardName,DistrictGSS,WardGSS,partyFullName,party,candidateFullName,candidateFirstName,candidateLastName,numVotes,elected
London,Haringey,St Ann's,E09000014,E05000277,Res,Other,"Hester, Simon J. ",Simon,Hester,579,0
London,Haringey,St Ann's,E09000014,E05000277,Green,Grn,"Boardman, Adam F.J. ",Adam,Boardman,500,0
London,Haringey,St Ann's,E09000014,E05000277,Res,Other,"Kartal, Tekin ",Tekin,Kartal,468,0
London,Haringey,St Ann's,E09000014,E05000277,Lib Dem,LD,"Sweet, Alexander M. ",Alexander,Sweet,390,0
London,Haringey,St Ann's,E09000014,E05000277,Lib Dem,LD,"Rizvi, Sakina S. ",Sakina,Rizvi,348,0
London,Haringey,St Ann's,E09000014,E05000277,Cons,Con,"Harris, Aeronwy ",Aeronwy,Harris,337,0
London,Haringey,St Ann's,E09000014,E05000277,Cons,Con,"Joannides, Phivous ",Phivous,Joannides,329,0
London,Haringey,St Ann's,E09000014,E05000277,Lib Dem,LD,"Willett, Michael ",Michael,Willett,285,0
London,Haringey,St Ann's,E09000014,E05000277,Cons,Con,"Sartori, Peter A. ",Peter,Sartori,283,0
London,Haringey,Seven Sisters,E09000014,E05000278,Lab,Lab,"Basu, Dhirendra N. *",Dhirendra,Basu,1216,1
London,Haringey,Seven Sisters,E09000014,E05000278,Lab,Lab,"Knight, Frederick A. *",Frederick,Knight,1195,1
London,Haringey,Seven Sisters,E09000014,E05000278,Lab,Lab,"Kober, Claire *",Claire,Kober,1124,1
London,Haringey,Seven Sisters,E09000014,E05000278,Cons,Con,"Gruber, Zev ",Zev,Gruber,728,0
London,Haringey,Seven Sisters,E09000014,E05000278,Cons,Con,"Pinnock, Cecil L. ",Cecil,Pinnock,682,0
London,Haringey,Seven Sisters,E09000014,E05000278,Cons,Con,"Rivlin, Yvonne L. ",Yvonne,Rivlin,647,0
London,Haringey,Seven Sisters,E09000014,E05000278,Green,Grn,"Bury, Ursula K. ",Ursula,Bury,342,0
London,Haringey,Seven Sisters,E09000014,E05000278,Lib Dem,LD,"Osborne, Kathleen ",Kathleen,Osborne,334,0
London,Haringey,Seven Sisters,E09000014,E05000278,Lib Dem,LD,"Harris, Timothy C. ",Timothy,Harris,307,0
London,Haringey,Seven Sisters,E09000014,E05000278,Green,Grn,"Gordon, Jenepher ",Jenepher,Gordon,305,0
London,Haringey,Seven Sisters,E09000014,E05000278,Lib Dem,LD,"Nichol, Glen J. ",Glen,Nichol,269,0
London,Haringey,Stroud Green,E09000014,E05000279,Lib Dem,LD,"Edge, Laura R. *",Laura,Edge,1739,1
London,Haringey,Stroud Green,E09000014,E05000279,Lib Dem,LD,"Butcher, Edmund R. *",Edmund,Butcher,1530,1
London,Haringey,Stroud Green,E09000014,E05000279,Lib Dem,LD,"Wilson, Richard J. *",Richard,Wilson,1438,1
London,Haringey,Stroud Green,E09000014,E05000279,Lab,Lab,"Hillman, Peter V. ",Peter,Hillman,941,0
London,Haringey,Stroud Green,E09000014,E05000279,Lab,Lab,"Morton, Peter J.M. ",Peter,Morton,911,0
London,Haringey,Stroud Green,E09000014,E05000279,Lab,Lab,"Rice, Reginald ",Reginald,Rice,847,0
London,Haringey,Stroud Green,E09000014,E05000279,Green,Grn,"Budge, Peter ",Peter,Budge,668,0
London,Haringey,Stroud Green,E09000014,E05000279,Green,Grn,"Carter, Julian R. ",Julian,Carter,453,0
London,Haringey,Stroud Green,E09000014,E05000279,Green,Grn,"McAskie, Niall A. ",Niall,McAskie,424,0
London,Haringey,Stroud Green,E09000014,E05000279,Cons,Con,"Boutle, Toby J. ",Toby,Boutle,207,0
London,Haringey,Stroud Green,E09000014,E05000279,Cons,Con,"Norton, Roy ",Roy,Norton,191,0
London,Haringey,Stroud Green,E09000014,E05000279,Cons,Con,"Vowles, Christopher ",Christopher,Vowles,190,0
London,Haringey,Tottenham Green,E09000014,E05000280,Lab,Lab,"Daikides, Isidoros *",Isidoros,Daikides,1180,1
London,Haringey,Tottenham Green,E09000014,E05000280,Lab,Lab,"Vanier, Bernice A. *",Bernice,Vanier,1119,1
London,Haringey,Tottenham Green,E09000014,E05000280,Lab,Lab,"Lister, Henry R. *",Henry,Lister,1111,1
London,Haringey,Tottenham Green,E09000014,E05000280,Lib Dem,LD,"Gale, Jill J. ",Jill,Gale,436,0
London,Haringey,Tottenham Green,E09000014,E05000280,Green,Grn,"Madden, Christopher J. ",Christopher,Madden,383,0
London,Haringey,Tottenham Green,E09000014,E05000280,Lib Dem,LD,"Lay, Frances E. ",Frances,Lay,356,0
London,Haringey,Tottenham Green,E09000014,E05000280,Cons,Con,"Howard, Jonathan G. ",Jonathan,Howard,321,0
London,Haringey,Tottenham Green,E09000014,E05000280,Cons,Con,"Hinchcliffe, Susan A. ",Susan,Hinchcliffe,313,0
London,Haringey,Tottenham Green,E09000014,E05000280,Lib Dem,LD,"Stefan, Zarko ",Zarko,Stefan,243,0
London,Haringey,Tottenham Green,E09000014,E05000280,Cons,Con,"Orpin, James S. ",James,Orpin,236,0
London,Haringey,Tottenham Green,E09000014,E05000280,Ind,Other,"Woodward, Frederick A. ",Frederick,Woodward,85,0
London,Haringey,Tottenham Green,E09000014,E05000280,Ind,Other,"Wakie, Salah E-D. ",Salah,Wakie,81,0
London,Haringey,Tottenham Hale,E09000014,E05000281,Lab,Lab,"Reith, Lorna M. *",Lorna,Reith,1439,1
London,Haringey,Tottenham Hale,E09000014,E05000281,Lab,Lab,"Stanton, Alan P. *",Alan,Stanton,1376,1
London,Haringey,Tottenham Hale,E09000014,E05000281,Lab,Lab,"Thompson, Sheik G.L. *",Sheik,Thompson,1246,1
London,Haringey,Tottenham Hale,E09000014,E05000281,Lib Dem,LD,"Collins, Neville J. ",Neville,Collins,427,0
London,Haringey,Tottenham Hale,E09000014,E05000281,Cons,Con,"Bates, Olive J. ",Olive,Bates,424,0
London,Haringey,Tottenham Hale,E09000014,E05000281,Cons,Con,Harvey-Kirkwood Ann ,Ann,Harvey-Kirkwood,380,0
London,Haringey,Tottenham Hale,E09000014,E05000281,Green,Grn,"Moore, David B. ",David,Moore,346,0
London,Haringey,Tottenham Hale,E09000014,E05000281,Cons,Con,"Kirkwood, Roger S. ",Roger,Kirkwood,330,0
London,Haringey,Tottenham Hale,E09000014,E05000281,Lib Dem,LD,"Jackson, Thuranie A. ",Thuranie,Jackson,317,0
London,Haringey,Tottenham Hale,E09000014,E05000281,Lib Dem,LD,"Benziger, Roderick R.V.L. ",Roderick,Benziger,315,0
London,Haringey,West Green,E09000014,E05000282,Lab,Lab,"Griffith, Eddie *",Eddie,Griffith,1192,1
London,Haringey,West Green,E09000014,E05000282,Lab,Lab,"Khan, Gmmh R. *",Gmmh,Khan,1135,1
London,Haringey,West Green,E09000014,E05000282,Lab,Lab,"Mallett, Antonia L. *",Antonia,Mallett,1073,1
London,Haringey,West Green,E09000014,E05000282,Res,Other,"Akgul, Sait ",Sait,Akgul,626,0
London,Haringey,West Green,E09000014,E05000282,Res,Other,"McFarlane, Gary A.J. ",Gary,McFarlane,535,0
London,Haringey,West Green,E09000014,E05000282,Green,Grn,"Gray, Anne M. ",Anne,Gray,469,0
London,Haringey,West Green,E09000014,E05000282,Lib Dem,LD,"Haskings, James S.J. ",James,Haskings,426,0
London,Haringey,West Green,E09000014,E05000282,Cons,Con,"Farmer, Jean E.M. ",Jean,Farmer,378,0
London,Haringey,West Green,E09000014,E05000282,Cons,Con,"Evangelou, Phodis C. ",Phodis,Evangelou,336,0
London,Haringey,West Green,E09000014,E05000282,Lib Dem,LD,"Fynaut, John L. ",John,Fynaut,329,0
London,Haringey,West Green,E09000014,E05000282,Lib Dem,LD,"Hirsch, Della R. ",Della,Hirsch,328,0
London,Haringey,West Green,E09000014,E05000282,Cons,Con,"Andresen, Eyvind N. ",Eyvind,Andresen,324,0
London,Haringey,White Hart Lane,E09000014,E05000283,Lab,Lab,"Adje, Charles O. *",Charles,Adje,1370,1
London,Haringey,White Hart Lane,E09000014,E05000283,Lab,Lab,"Bull, Gideon A. *",Gideon,Bull,1344,1
London,Haringey,White Hart Lane,E09000014,E05000283,Lab,Lab,"Santry, Elisabeth J. *",Elisabeth,Santry,1195,1
London,Haringey,White Hart Lane,E09000014,E05000283,Cons,Con,"Hinchcliffe, Justin D. ",Justin,Hinchcliffe,737,0
London,Haringey,White Hart Lane,E09000014,E05000283,Cons,Con,"Lattimore, Eric F. ",Eric,Lattimore,652,0
London,Haringey,White Hart Lane,E09000014,E05000283,Cons,Con,"Mason, Thomas A. ",Thomas,Mason,608,0
London,Haringey,White Hart Lane,E09000014,E05000283,Lib Dem,LD,"Bartlett, David C.S. ",David,Bartlett,330,0
London,Haringey,White Hart Lane,E09000014,E05000283,Lib Dem,LD,"de Sudea, Isabel G. ",Isabel,de Sudea,269,0
London,Haringey,White Hart Lane,E09000014,E05000283,Lib Dem,LD,"Guha, Shantanu ",Shantanu,Guha,246,0
London,Haringey,White Hart Lane,E09000014,E05000283,Green,Grn,"Grinham, James A. ",James,Grinham,242,0
London,Haringey,White Hart Lane,E09000014,E05000283,Green,Grn,"Ernst, Friedrich P. ",Friedrich,Ernst,230,0
London,Haringey,Woodside,E09000014,E05000284,Lab,Lab,"Meehan, George F. *",George,Meehan,1354,1
London,Haringey,Woodside,E09000014,E05000284,Lab,Lab,"Egan, Patrick A. *",Patrick,Egan,1353,1
London,Haringey,Woodside,E09000014,E05000284,Lab,Lab,"Patel, Jayantilal P. *",Jayantilal,Patel,1318,1
London,Haringey,Woodside,E09000014,E05000284,Lib Dem,LD,"Faulkner, Patricia A. ",Patricia,Faulkner,1224,0
London,Haringey,Woodside,E09000014,E05000284,Lib Dem,LD,"Scott, Nigel P. ",Nigel,Scott,1126,0
London,Haringey,Woodside,E09000014,E05000284,Lib Dem,LD,"Masroor, Ajmal H. ",Ajmal,Masroor,1087,0
London,Haringey,Woodside,E09000014,E05000284,Green,Grn,"Corley, Peter H. ",Peter,Corley,297,0
London,Haringey,Woodside,E09000014,E05000284,Cons,Con,"Donnelly, Juliet E. ",Juliet,Donnelly,293,0
London,Haringey,Woodside,E09000014,E05000284,Cons,Con,"Newton, Adam J. ",Adam,Newton,271,0
London,Haringey,Woodside,E09000014,E05000284,Cons,Con,"Shawcross, Stephen J. ",Stephen,Shawcross,221,0
London,Haringey,Woodside,E09000014,E05000284,Green,Grn,"Kataria, Shyamal ",Shyamal,Kataria,220,0
London,Harrow,Belmont,E09000015,E05000285,Cons,Con,"Ashton, David J. *",David,Ashton,1775,1
London,Harrow,Belmont,E09000015,E05000285,Cons,Con,"Macleod-Cullinane, Barry *",Barry,Macleod-Cullinane,1563,1
London,Harrow,Belmont,E09000015,E05000285,Cons,Con,"Kara, Manji *",Manji,Kara,1547,1
London,Harrow,Belmont,E09000015,E05000285,Lib Dem,LD,"Cox, Laurence J. ",Laurence,Cox,979,0
London,Harrow,Belmont,E09000015,E05000285,Lib Dem,LD,"Diamond, Anne D. ",Anne,Diamond,957,0
London,Harrow,Belmont,E09000015,E05000285,Lib Dem,LD,"Patel, Vasudev ",Vasudev,Patel,871,0
London,Harrow,Belmont,E09000015,E05000285,Lab,Lab,"Patel, Kantilal B. ",Kantilal,Patel,815,0
London,Harrow,Belmont,E09000015,E05000285,Lab,Lab,"Thacker, Gunvant J. ",Gunvant,Thacker,720,0
London,Harrow,Belmont,E09000015,E05000285,Lab,Lab,"Pathirana, Dharshana J. ",Dharshana,Pathirana,702,0
London,Harrow,Canons,E09000015,E05000286,Cons,Con,"Cowan, Janet R. *",Janet,Cowan,2214,1
London,Harrow,Canons,E09000015,E05000286,Cons,Con,"Cowan, John H. *",John,Cowan,2173,1
London,Harrow,Canons,E09000015,E05000286,Cons,Con,"Romain, Richard D. *",Richard,Romain,2085,1
London,Harrow,Canons,E09000015,E05000286,Lab,Lab,"Harrod, Richard ",Richard,Harrod,602,0
London,Harrow,Canons,E09000015,E05000286,Lab,Lab,"Ramnarine, Shirley J. ",Shirley,Ramnarine,536,0
London,Harrow,Canons,E09000015,E05000286,Lab,Lab,"Sutcliffe, John A.A. ",John,Sutcliffe,474,0
London,Harrow,Canons,E09000015,E05000286,Lib Dem,LD,"Berman, Jack ",Jack,Berman,450,0
London,Harrow,Canons,E09000015,E05000286,Lib Dem,LD,"Fierstone, Michael ",Michael,Fierstone,394,0
London,Harrow,Canons,E09000015,E05000286,Lib Dem,LD,"Bhana, Natoo ",Natoo,Bhana,372,0
London,Harrow,Edgware,E09000015,E05000287,Lab,Lab,"Choudhury, Mrinal K. *",Mrinal,Choudhury,1252,1
London,Harrow,Edgware,E09000015,E05000287,Lab,Lab,"Davine, Margaret A. *",Margaret,Davine,1160,1
London,Harrow,Edgware,E09000015,E05000287,Lab,Lab,"Asante-Twumasi, Elizabeth N. *",Elizabeth,Asante-Twumasi,1108,1
London,Harrow,Edgware,E09000015,E05000287,Cons,Con,"Mistri, Bharat ",Bharat,Mistri,989,0
London,Harrow,Edgware,E09000015,E05000287,Cons,Con,"Pratt, Simon C. ",Simon,Pratt,924,0
London,Harrow,Edgware,E09000015,E05000287,Cons,Con,"Silber, Janet ",Janet,Silber,860,0
London,Harrow,Edgware,E09000015,E05000287,Lib Dem,LD,"Warne, Margaret E. ",Margaret,Warne,457,0
London,Harrow,Edgware,E09000015,E05000287,Lib Dem,LD,"Ezro, Joyce ",Joyce,Ezro,394,0
London,Harrow,Edgware,E09000015,E05000287,Lib Dem,LD,"Abrahams, Olga ",Olga,Abrahams,378,0
London,Harrow,Greenhill,E09000015,E05000288,Cons,Con,"Chowdhury, Golam S. *",Golam,Chowdhury,1015,1
London,Harrow,Greenhill,E09000015,E05000288,Cons,Con,"Mudhar, Narinder S. *",Narinder,Mudhar,934,1
London,Harrow,Greenhill,E09000015,E05000288,Cons,Con,"Weiss, Thomas R.A. *",Thomas,Weiss,916,1
London,Harrow,Greenhill,E09000015,E05000288,Lab,Lab,"Bluston, Howard S. ",Howard,Bluston,802,0
London,Harrow,Greenhill,E09000015,E05000288,Lab,Lab,"McLaren, Meryn ",Meryn,McLaren,791,0
London,Harrow,Greenhill,E09000015,E05000288,Lib Dem,LD,"Webster, Helen D. ",Helen,Webster,775,0
London,Harrow,Greenhill,E09000015,E05000288,Lib Dem,LD,"Budden, Peter D.J. ",Peter,Budden,750,0
London,Harrow,Greenhill,E09000015,E05000288,Lib Dem,LD,"Scott, Paul E. ",Paul,Scott,750,0
London,Harrow,Greenhill,E09000015,E05000288,Lab,Lab,"Phillips, William ",William,Phillips,748,0
London,Harrow,Greenhill,E09000015,E05000288,Green,Grn,"Kersey, Sarah A. ",Sarah,Kersey,435,0
London,Harrow,Harrow on the Hill,E09000015,E05000289,Cons,Con,"Kinnear, Eileen M. *",Eileen,Kinnear,1550,1
London,Harrow,Harrow on the Hill,E09000015,E05000289,Cons,Con,"Billson, Frederick D. *",Frederick,Billson,1493,1
London,Harrow,Harrow on the Hill,E09000015,E05000289,Cons,Con,"Versallion, Mark A. *",Mark,Versallion,1424,1
London,Harrow,Harrow on the Hill,E09000015,E05000289,Lab,Lab,"Gate, Ann ",Ann,Gate,810,0
London,Harrow,Harrow on the Hill,E09000015,E05000289,Lab,Lab,"Smith, Nicholas J. ",Nicholas,Smith,707,0
London,Harrow,Harrow on the Hill,E09000015,E05000289,Lab,Lab,"Taggart, Christopher J. ",Christopher,Taggart,651,0
London,Harrow,Harrow on the Hill,E09000015,E05000289,Lib Dem,LD,"Rogers, Duncan W. ",Duncan,Rogers,462,0
London,Harrow,Harrow on the Hill,E09000015,E05000289,Lib Dem,LD,"Thomas, Clifford ",Clifford,Thomas,436,0
London,Harrow,Harrow on the Hill,E09000015,E05000289,Lib Dem,LD,"Varsani, Vipinprakash ",Vipinprakash,Varsani,397,0
London,Harrow,Harrow Weald,E09000015,E05000290,Cons,Con,"Anderson, John B. *",John,Anderson,1513,1
London,Harrow,Harrow Weald,E09000015,E05000290,Cons,Con,"Ferrari, Anthony *",Anthony,Ferrari,1489,1
London,Harrow,Harrow Weald,E09000015,E05000290,Cons,Con,"Benson, Robert C. *",Robert,Benson,1487,1
London,Harrow,Harrow Weald,E09000015,E05000290,Lib Dem,LD,"Jones, Colin E. ",Colin,Jones,1155,0
London,Harrow,Harrow Weald,E09000015,E05000290,Lib Dem,LD,"Branch, Gabrielle V. ",Gabrielle,Branch,1129,0
London,Harrow,Harrow Weald,E09000015,E05000290,Lib Dem,LD,"de Beer, Maureen ",Maureen,de Beer,1127,0
London,Harrow,Harrow Weald,E09000015,E05000290,Lab,Lab,"McNulty, Eileen ",Eileen,McNulty,643,0
London,Harrow,Harrow Weald,E09000015,E05000290,Lab,Lab,"Choudhury, Shohidul H. ",Shohidul,Choudhury,574,0
London,Harrow,Harrow Weald,E09000015,E05000290,Lab,Lab,"Shah, Aneka ",Aneka,Shah,562,0
London,Harrow,Hatch End,E09000015,E05000291,Cons,Con,"Hall, Susan M. *",Susan,Hall,2268,1
London,Harrow,Hatch End,E09000015,E05000291,Cons,Con,"Lammiman, Jean *",Jean,Lammiman,2190,1
London,Harrow,Hatch End,E09000015,E05000291,Cons,Con,"Sheinwald, Stanley *",Stanley,Sheinwald,2129,1
London,Harrow,Hatch End,E09000015,E05000291,Lab,Lab,"Anderson, Susan E. ",Susan,Anderson,651,0
London,Harrow,Hatch End,E09000015,E05000291,Lab,Lab,"Solomon, John ",John,Solomon,591,0
London,Harrow,Hatch End,E09000015,E05000291,Lab,Lab,"Oelman, Timothy ",Timothy,Oelman,587,0
London,Harrow,Hatch End,E09000015,E05000291,Lib Dem,LD,"Colledge, Eileen J. ",Eileen,Colledge,455,0
London,Harrow,Hatch End,E09000015,E05000291,Lib Dem,LD,"Colledge, Alfred J. ",Alfred,Colledge,427,0
London,Harrow,Hatch End,E09000015,E05000291,Lib Dem,LD,"Langrognat, Joan B. ",Joan,Langrognat,409,0
London,Harrow,Headstone North,E09000015,E05000292,Cons,Con,"Mote, Janet T. *",Janet,Mote,1938,1
London,Harrow,Headstone North,E09000015,E05000292,Cons,Con,"Seymour, Anthony H. *",Anthony,Seymour,1926,1
London,Harrow,Headstone North,E09000015,E05000292,Cons,Con,"Silver, Eric *",Eric,Silver,1914,1
London,Harrow,Headstone North,E09000015,E05000292,Lib Dem,LD,"O'Neill, Geraldine ",Geraldine,O'Neill,781,0
London,Harrow,Headstone North,E09000015,E05000292,Lab,Lab,"Burton, Eileen ",Eileen,Burton,719,0
London,Harrow,Headstone North,E09000015,E05000292,Lib Dem,LD,"Baig, Zia S. ",Zia,Baig,713,0
London,Harrow,Headstone North,E09000015,E05000292,Lib Dem,LD,"Boethe, Nahid ",Nahid,Boethe,650,0
London,Harrow,Headstone North,E09000015,E05000292,Lab,Lab,"Gobiratnam, Gopal D. ",Gopal,Gobiratnam,633,0
London,Harrow,Headstone North,E09000015,E05000292,Lab,Lab,"Karunalingam, Sockalingam ",Sockalingam,Karunalingam,595,0
London,Harrow,Headstone South,E09000015,E05000293,Lab,Lab,"Stephenson, Bill *",Bill,Stephenson,1249,1
London,Harrow,Headstone South,E09000015,E05000293,Lab,Lab,"Suresh, Sasikala *",Sasikala,Suresh,1145,1
London,Harrow,Headstone South,E09000015,E05000293,Lab,Lab,"Omar, Asad *",Asad,Omar,1097,1
London,Harrow,Headstone South,E09000015,E05000293,Lib Dem,LD,"Cox, Oenone J. ",Oenone,Cox,1067,0
London,Harrow,Headstone South,E09000015,E05000293,Lib Dem,LD,"Diamond, Darren S. ",Darren,Diamond,1036,0
London,Harrow,Headstone South,E09000015,E05000293,Lib Dem,LD,"Anwar, Sohail ",Sohail,Anwar,1011,0
London,Harrow,Headstone South,E09000015,E05000293,Cons,Con,"Child, Jeremy P. ",Jeremy,Child,928,0
London,Harrow,Headstone South,E09000015,E05000293,Cons,Con,"John, Mary H. ",Mary,John,897,0
London,Harrow,Headstone South,E09000015,E05000293,Cons,Con,"Patel, Purshottam ",Purshottam,Patel,856,0
London,Harrow,Headstone South,E09000015,E05000293,Green,Grn,"Hunt, Jennifer M. ",Jennifer,Hunt,431,0
London,Harrow,Kenton East,E09000015,E05000294,Lab,Lab,"Shah, Navin *",Navin,Shah,1623,1
London,Harrow,Kenton East,E09000015,E05000294,Lab,Lab,"Green, Mitzi J. *",Mitzi,Green,1477,1
London,Harrow,Kenton East,E09000015,E05000294,Lab,Lab,"Foulds, Archie T. *",Archie,Foulds,1433,1
London,Harrow,Kenton East,E09000015,E05000294,Cons,Con,"Vekaria, Jitendra P. ",Jitendra,Vekaria,1231,0
London,Harrow,Kenton East,E09000015,E05000294,Cons,Con,"Harriss, Clive B. ",Clive,Harriss,1066,0
London,Harrow,Kenton East,E09000015,E05000294,Cons,Con,"Seedher, Pravin K. ",Pravin,Seedher,1009,0
London,Harrow,Kenton East,E09000015,E05000294,Lib Dem,LD,"Jordan, Maureen ",Maureen,Jordan,371,0
London,Harrow,Kenton East,E09000015,E05000294,Lib Dem,LD,"Boethe, Charles D. ",Charles,Boethe,340,0
London,Harrow,Kenton East,E09000015,E05000294,Lib Dem,LD,"Zapasnik, Zbigniew ",Zbigniew,Zapasnik,228,0
London,Harrow,Kenton East,E09000015,E05000294,PI,Other,"Warren, Bradley M. ",Bradley,Warren,118,0
London,Harrow,Kenton West,E09000015,E05000295,Cons,Con,"Mithani, Vina *",Vina,Mithani,1592,1
London,Harrow,Kenton West,E09000015,E05000295,Cons,Con,"Teli, Yogesh *",Yogesh,Teli,1499,1
London,Harrow,Kenton West,E09000015,E05000295,Cons,Con,"Zeid, Jeremy S. *",Jeremy,Zeid,1455,1
London,Harrow,Kenton West,E09000015,E05000295,Lab,Lab,"Dighe, Sanjay J. ",Sanjay,Dighe,1449,0
London,Harrow,Kenton West,E09000015,E05000295,Lab,Lab,"Shah, Mukesh ",Mukesh,Shah,1382,0
London,Harrow,Kenton West,E09000015,E05000295,Lab,Lab,"Frogley, Raymond J.L. ",Raymond,Frogley,1301,0
London,Harrow,Kenton West,E09000015,E05000295,Lib Dem,LD,"Jeffery, Paul ",Paul,Jeffery,485,0
London,Harrow,Kenton West,E09000015,E05000295,Lib Dem,LD,"Scott, Julie R. ",Julie,Scott,477,0
London,Harrow,Kenton West,E09000015,E05000295,Lib Dem,LD,"Burrow, Ronald F.G. ",Ronald,Burrow,442,0
London,Harrow,Marlborough,E09000015,E05000296,Lab,Lab,"Lavingia, Dhirajlal *",Dhirajlal,Lavingia,1186,1
London,Harrow,Marlborough,E09000015,E05000296,Lab,Lab,"Gawn, David M. *",David,Gawn,1169,1
London,Harrow,Marlborough,E09000015,E05000296,Lab,Lab,"Perry, David R. *",David,Perry,1044,1
London,Harrow,Marlborough,E09000015,E05000296,Cons,Con,"Solanki, Bharti ",Bharti,Solanki,895,0
London,Harrow,Marlborough,E09000015,E05000296,Cons,Con,McKersie Michael W. ,Michael,McKersie,854,0
London,Harrow,Marlborough,E09000015,E05000296,Cons,Con,"Grba, Dusko ",Dusko,Grba,784,0
London,Harrow,Marlborough,E09000015,E05000296,Lib Dem,LD,"Modi, Chris ",Chris,Modi,643,0
London,Harrow,Marlborough,E09000015,E05000296,Lib Dem,LD,"Patel, Jaydeep K. ",Jaydeep,Patel,625,0
London,Harrow,Marlborough,E09000015,E05000296,Lib Dem,LD,"Warshaw, Ronald D. ",Ronald,Warshaw,607,0
London,Harrow,Pinner,E09000015,E05000297,Cons,Con,"Champagnie, Mavis L. *",Mavis,Champagnie,2117,1
London,Harrow,Pinner,E09000015,E05000297,Cons,Con,"Michael, Myra A.M. *",Myra,Michael,2109,1
London,Harrow,Pinner,E09000015,E05000297,Cons,Con,"Osborn, Paul S. *",Paul,Osborn,2014,1
London,Harrow,Pinner,E09000015,E05000297,Lib Dem,LD,"Chamberlain, Veronica M. ",Veronica,Chamberlain,525,0
London,Harrow,Pinner,E09000015,E05000297,Lab,Lab,"Whitehead, Anne E. ",Anne,Whitehead,509,0
London,Harrow,Pinner,E09000015,E05000297,Lab,Lab,"Gallant, Jeffrey C. ",Jeffrey,Gallant,489,0
London,Harrow,Pinner,E09000015,E05000297,Lib Dem,LD,"Moss, Leslie N. ",Leslie,Moss,485,0
London,Harrow,Pinner,E09000015,E05000297,Lab,Lab,"Smith, Anthony ",Anthony,Smith,448,0
London,Harrow,Pinner,E09000015,E05000297,Lib Dem,LD,"Sayer, Michael R. ",Michael,Sayer,376,0
London,Harrow,Pinner South,E09000015,E05000298,Cons,Con,"Mote, Charles C. *",Charles,Mote,2226,1
London,Harrow,Pinner South,E09000015,E05000298,Cons,Con,"Nickolay, John W. *",John,Nickolay,2068,1
London,Harrow,Pinner South,E09000015,E05000298,Cons,Con,"Miah, Salim *",Salim,Miah,1886,1
London,Harrow,Pinner South,E09000015,E05000298,Lib Dem,LD,"Rich, Benedict S. ",Benedict,Rich,670,0
London,Harrow,Pinner South,E09000015,E05000298,Lib Dem,LD,"Boobis, Susan ",Susan,Boobis,612,0
London,Harrow,Pinner South,E09000015,E05000298,Lab,Lab,"Egan, Pauline ",Pauline,Egan,609,0
London,Harrow,Pinner South,E09000015,E05000298,Lab,Lab,"Coyle, James ",James,Coyle,591,0
London,Harrow,Pinner South,E09000015,E05000298,Lib Dem,LD,"Fletcher, Peter ",Peter,Fletcher,549,0
London,Harrow,Pinner South,E09000015,E05000298,Lab,Lab,"Selby, Ernest M. ",Ernest,Selby,537,0
London,Harrow,Queensbury,E09000015,E05000299,Lab,Lab,"Ismail, Nizam A. *",Nizam,Ismail,1371,1
London,Harrow,Queensbury,E09000015,E05000299,Lab,Lab,"Thammaiah, Keekira A. *",Keekira,Thammaiah,1340,1
London,Harrow,Queensbury,E09000015,E05000299,Cons,Con,"Solanki, Dinesh B. *",Dinesh,Solanki,1295,1
London,Harrow,Queensbury,E09000015,E05000299,Lab,Lab,"Saud, Abu ",Abu,Saud,1269,0
London,Harrow,Queensbury,E09000015,E05000299,Cons,Con,"Borgese, Marcello ",Marcello,Borgese,1188,0
London,Harrow,Queensbury,E09000015,E05000299,Cons,Con,"Silber, Terence B. ",Terence,Silber,1158,0
London,Harrow,Queensbury,E09000015,E05000299,Lib Dem,LD,"Rogers, Maureen ",Maureen,Rogers,431,0
London,Harrow,Queensbury,E09000015,E05000299,Lib Dem,LD,"Smith, Ronald J. ",Ronald,Smith,391,0
London,Harrow,Queensbury,E09000015,E05000299,Lib Dem,LD,"Tiley, Stephen E. ",Stephen,Tiley,317,0
London,Harrow,Rayners Lane,E09000015,E05000300,Cons,Con,"Nickolay, Lily J. *",Lily,Nickolay,1395,1
London,Harrow,Rayners Lane,E09000015,E05000300,Lib Dem,LD,"Noyce, Christopher D. *",Christopher,Noyce,1319,1
London,Harrow,Rayners Lane,E09000015,E05000300,Cons,Con,"Kulkarni, Ashok S. *",Ashok,Kulkarni,1284,1
London,Harrow,Rayners Lane,E09000015,E05000300,Cons,Con,"Mirza, Sameer ",Sameer,Mirza,1230,0
London,Harrow,Rayners Lane,E09000015,E05000300,Lib Dem,LD,"Tiley, Edward P. ",Edward,Tiley,1054,0
London,Harrow,Rayners Lane,E09000015,E05000300,Lib Dem,LD,"Nandhra, Prakash K. ",Prakash,Nandhra,1050,0
London,Harrow,Rayners Lane,E09000015,E05000300,Lab,Lab,"Suresh, Krishna ",Krishna,Suresh,965,0
London,Harrow,Rayners Lane,E09000015,E05000300,Lab,Lab,"Maddison, Olive ",Olive,Maddison,934,0
London,Harrow,Rayners Lane,E09000015,E05000300,Lab,Lab,"Marikar, Kairul K. ",Kairul,Marikar,876,0
London,Harrow,Rayners Lane,E09000015,E05000300,Green,Grn,"Langley, Rowan N.C. ",Rowan,Langley,300,0
London,Harrow,Rayners Lane,E09000015,E05000300,PI,Other,"Buhariwala, Ratan D. ",Ratan,Buhariwala,90,0
