id,sGroup,sTime,Villaines,Fougeres,Tinteniac,Loudeac,St Nicolas,Carhaix,Brest,Carhaix2,Loudeac2,Tinteniac2,Fougeres2,Villaines2,Mortagne,Dreux,Guyancourt
L233,90h,2015-08-16T18:32Z,31057,46667,57467,73640,109462,115223,131184,145698,168116,181995,194714,223972,239581,255152,266754
R239,90h,2015-08-16T19:31Z,31757,46981,56007,73798,85308,91340,114021,141085,159009,177579,190061,222949,239075,254248,266793
B061,80h,2015-08-16T16:16Z,25896,40357,49023,70404,82664,88199,103206,124089,161632,179731,190400,210077,239840,255016,266885
B056,80h,2015-08-16T16:16Z,28985,44127,56510,73125,84585,90509,108193,136820,158480,176364,186887,214001,240511,255263,266891
B023,80h,2015-08-16T16:16Z,26323,38934,47767,62811,71824,78191,94757,124930,143595,163693,177729,203600,227601,244834,266930
D190,80h,2015-08-16T16:46Z,29858,44412,54040,67884,78385,83624,99937,130357,148124,164882,178186,209391,230151,250461,266933
E248,80h,2015-08-16T17:01Z,26458,38756,47233,60873,70122,75251,91285,118507,139715,157173,167051,186861,234799,252876,266957
G303,90h,2015-08-16T17:31Z,33047,48294,59362,75000,85350,91023,128396,146186,163789,181359,192391,225174,240581,255211,266977
B098,80h,2015-08-16T16:16Z,28707,46787,55159,73012,82579,88380,105078,134322,154723,173608,182789,222810,238934,256024,266993
Y025,84h,2015-08-17T05:15Z,32375,48815,62289,80753,93079,102079,120893,141559,165961,183904,194494,212558,228905,250310,267075
E217,80h,2015-08-16T17:01Z,33765,51438,62856,77845,90563,96484,114028,141064,161740,179060,190994,220971,239481,254601,267102
T258,90h,2015-08-16T20:01Z,31968,47784,58664,74044,83571,88825,107860,144518,162161,177079,188810,227024,241827,255380,267128
S294,90h,2015-08-16T19:46Z,33180,48503,58466,76309,88974,95665,113141,144192,160484,177215,190977,225024,240526,255661,267128
T006,90h,2015-08-16T20:01Z,31972,47784,58654,74035,83547,88876,107857,144532,162171,177149,188845,227003,241818,255382,267132
T229,90h,2015-08-16T20:01Z,31975,47785,58657,74021,83530,88804,107849,144516,162188,177410,188841,226976,241821,255370,267135
T311,90h,2015-08-16T20:01Z,31995,47797,58665,74041,83563,88834,107860,144543,162188,177189,188853,227014,241829,255392,267136
E131,80h,2015-08-16T17:01Z,27505,39923,52934,66565,76070,81532,95909,112940,129320,145354,156966,223243,239449,255898,267150
E002,80h,2015-08-16T17:01Z,27302,39937,51311,66730,79412,85283,99954,142353,159434,178990,189636,223248,239457,255904,267152
E038,80h,2015-08-16T17:01Z,29991,45446,55835,71387,84632,90256,106756,142347,159442,178989,189672,223428,239532,255918,267152
T007,90h,2015-08-16T20:01Z,32857,50455,60109,75556,84641,90973,129023,144578,162108,177304,188834,227065,241840,255404,267160
K019,90h,2015-08-16T18:16Z,35234,53236,62700,80188,89853,107135,126752,144671,163447,192321,202768,225963,241454,255164,267217
C065,80h,2015-08-16T16:32Z,29019,45930,66104,80676,91798,96886,115060,152547,167064,180779,191453,221417,237670,253375,267223
C018,80h,2015-08-16T16:31Z,29018,45922,66129,80678,91798,96880,115065,152565,167054,180781,191449,221355,237660,253380,267228
C030,80h,2015-08-16T16:31Z,29023,45928,66100,80665,91823,96865,115041,152547,167068,180782,191491,221463,237679,253380,267231
N154,90h,2015-08-16T19:01Z,38498,57461,69362,85639,98997,106399,139585,154768,169816,184940,196632,227968,241310,257419,267278
J334,90h,2015-08-16T18:00Z,32321,49094,62704,78957,98413,105038,127222,150346,166685,184261,195225,226306,242419,256103,267282
J072,90h,2015-08-16T18:01Z,31368,48865,61385,79349,89014,95215,132912,146895,164129,182112,192248,212674,237535,254033,267356
X123,84h,2015-08-17T05:00Z,30846,45142,55120,72071,83408,89623,107691,127834,146811,167067,197327,214252,230381,248372,267366
N212,90h,2015-08-16T19:01Z,31170,47283,59803,75615,85231,90269,109765,141852,158574,176468,187704,218036,236243,254699,267418
G326,90h,2015-08-16T17:32Z,29842,44671,53606,68862,83891,88719,108283,129975,161687,177159,186947,225985,243424,257454,267431
P134,90h,2015-08-16T19:17Z,30858,47521,60702,77231,87983,96853,135453,151804,168053,185532,195936,220190,240454,255099,267432
C147,80h,2015-08-16T16:31Z,30066,45210,56316,71174,83895,90758,107344,145324,160836,178598,189316,220709,238812,256175,267504
L150,90h,2015-08-16T18:31Z,31083,47635,58721,73154,84518,90611,108679,153548,171677,187274,201093,221293,240988,256650,267512
K337,90h,2015-08-16T18:16Z,32251,48260,58325,72633,85054,90923,108577,151959,166927,183342,195689,229329,243567,258048,267562
K279,90h,2015-08-16T18:16Z,32252,48263,58327,72638,85057,90920,108583,151963,166921,183341,195693,229331,243570,258049,267563
L267,90h,2015-08-16T18:31Z,37536,54998,65614,81294,91528,97619,115705,151776,168725,185497,196683,230936,245775,258017,267565
H139,90h,2015-08-16T17:46Z,32042,48068,59407,75574,89032,94634,112712,139516,156261,176335,190446,223926,242123,255807,267579
C239,80h,2015-08-16T16:31Z,27789,41886,51761,69115,80076,85666,103151,125732,155611,172011,186438,212088,235050,253044,267582
G109,90h,2015-08-16T17:31Z,28962,43306,53551,69824,79085,84668,101754,140246,157558,175749,189349,217928,238970,256673,267595
L294,90h,2015-08-16T18:31Z,33614,52785,63302,87959,95789,101706,121965,145536,160208,186927,198122,224101,241040,256841,267600
L272,90h,2015-08-16T18:31Z,31977,53255,61927,79699,90417,98898,136431,154475,168258,183945,194644,227366,244339,257304,267610
D249,80h,2015-08-16T16:46Z,29262,47501,64317,80955,93192,98902,121952,146902,164151,180802,195117,222249,240155,254975,267652
K311,90h,2015-08-16T18:16Z,34269,50938,59673,78591,89854,97397,119443,149125,165526,183466,197395,223847,240128,255477,267686
S112,90h,2015-08-16T19:46Z,35174,50928,62538,80081,90969,98136,129394,147636,166684,186138,198285,220222,236476,253017,267715
N024,90h,2015-08-16T19:01Z,33888,47815,58109,73612,84172,90077,108362,137547,154815,172097,183812,223530,239248,254939,267717
N147,90h,2015-08-16T19:01Z,33896,47821,58107,73596,84185,90086,108375,137547,154815,172099,183813,223533,239238,254938,267718
E254,80h,2015-08-16T17:01Z,27168,41348,53199,66779,78673,83871,133077,148875,163358,177970,189127,223265,238629,255857,267737
L187,90h,2015-08-16T18:31Z,30903,50093,60250,77588,88642,94169,127525,150104,166292,181810,191655,231818,246815,257918,267751
L290,90h,2015-08-16T18:31Z,34760,52214,62092,79138,88120,93774,114051,154922,170196,185906,199913,230908,244471,256856,267780
E090,80h,2015-08-16T17:31Z,39759,57397,68839,83410,96777,103098,122855,147611,169131,184463,199020,224683,241239,254793,267797
Y053,84h,2015-08-17T05:15Z,30670,45799,55069,69969,99046,104330,119995,136105,151629,190759,200280,216079,230598,252654,267799
D219,80h,2015-08-16T16:46Z,29970,43938,53580,68358,80660,85240,100453,133620,155754,173052,182991,204498,237509,251619,267894
D156,80h,2015-08-16T16:46Z,29975,43939,53574,68361,80663,85239,100460,133620,155744,173042,182984,204484,237509,251592,267897
D155,80h,2015-08-16T16:45Z,29979,43944,53580,68367,80672,85249,100462,133630,155763,173046,182987,204386,237505,251595,267897
K175,90h,2015-08-16T18:17Z,31400,48634,61680,80113,92126,97987,129470,149557,165991,200709,211750,229983,246860,257921,267940
B095,80h,2015-08-16T16:16Z,27299,40991,51868,68469,80065,87506,105498,152007,168085,184398,196745,220998,240281,254123,268015
J227,90h,2015-08-16T18:00Z,34780,51162,61257,77741,87947,93969,114921,150245,167524,183013,196125,225536,241700,256131,268016
S140,90h,2015-08-16T19:46Z,30034,47544,58521,103292,111224,116942,133005,150623,166506,201362,210821,228829,243367,255867,268026
L320,90h,2015-08-16T18:31Z,34085,51321,67079,83636,95438,101180,118895,147078,162649,180064,196897,227851,243805,257760,268027
S151,90h,2015-08-16T19:46Z,30039,47550,58639,103368,111233,116982,133020,150663,166517,201385,210844,228838,243373,255874,268030
D149,80h,2015-08-16T16:46Z,30892,47118,65530,81930,89653,97633,113394,150440,164082,182608,196571,225863,241393,256773,268090
G283,90h,2015-08-16T17:31Z,30428,46512,56201,71022,81846,88130,108493,148828,163494,181323,191295,222731,238416,253823,268098
H114,90h,2015-08-16T17:46Z,32410,46361,58648,73246,84083,89028,138850,152416,168629,182131,191725,231131,245128,256549,268151
P107,90h,2015-08-16T19:16Z,31921,49051,58911,76842,88336,94420,113535,134087,151006,184088,199016,221625,237631,254112,268173
E051,80h,2015-08-16T17:01Z,28509,43021,53073,73197,82975,88401,104853,127437,152659,174367,187450,207533,231123,250606,268184
E039,80h,2015-08-16T17:01Z,28510,43370,53080,73414,82978,88259,104894,127435,152655,174502,187441,207606,231102,250602,268196
G175,90h,2015-08-16T17:32Z,31749,46917,57106,74190,85388,92003,109250,139759,155111,176267,188537,217818,237359,253528,268217
F184,90h,2015-08-16T17:16Z,31163,56232,67233,85970,93368,98394,123810,152247,169164,188049,197813,229419,243312,256475,268287
X105,84h,2015-08-17T05:00Z,31213,44941,57419,83057,93843,102808,119682,136344,153924,185987,197253,214508,230017,247501,268290
M231,90h,2015-08-16T18:46Z,32073,48180,60717,76520,86130,91173,110668,142754,159475,176547,188608,218938,237020,255603,268319
D232,80h,2015-08-16T16:46Z,27548,42352,56569,72726,85530,91301,109725,141146,157848,176443,188227,225715,240033,257128,268327
E136,80h,2015-08-16T17:01Z,34275,50767,61969,79893,88707,95471,125736,144022,160570,181023,193866,222278,240412,256973,268331
N320,90h,2015-08-16T19:01Z,32730,49696,60933,78661,88723,95557,127276,146983,165207,183209,194340,223645,240816,256184,268410
B107,80h,2015-08-16T16:16Z,26040,38955,46735,59352,69394,74861,91499,106072,148946,164463,174745,195504,237780,255580,268435
E082,80h,2015-08-16T17:00Z,29447,45435,62645,78969,90526,96048,113904,150197,167564,183247,195907,219605,242623,256574,268465
M164,90h,2015-08-16T18:47Z,31341,47403,58601,73702,84435,92152,107575,143529,156785,176830,188019,229712,242587,257187,268474
N242,90h,2015-08-16T19:02Z,38348,54210,63335,78968,92943,98836,133193,153071,167733,186001,195964,230164,243910,256996,268479
B173,80h,2015-08-16T16:16Z,28550,44008,53562,76855,85335,91074,112592,143766,161928,183456,193787,226600,241675,257635,268483
N281,90h,2015-08-16T19:02Z,38354,52678,63320,78973,92948,98865,133189,152041,165834,180530,203687,220051,237328,256015,268484
G219,90h,2015-08-16T17:31Z,30525,46943,55005,70483,82310,87860,104323,153737,170723,186686,197722,219442,238574,255834,268493
G013,90h,2015-08-16T17:32Z,32112,52455,62871,79004,91971,97654,139999,155916,171817,185288,195658,220633,239121,255920,268517
G130,90h,2015-08-16T17:32Z,32113,52460,62894,78999,91976,97652,139997,155919,171821,185297,195660,220637,239123,255974,268517
B174,80h,2015-08-16T16:16Z,28499,42797,51972,66770,77873,83374,100710,127070,154739,174113,186377,215381,239964,256092,268544
D003,80h,2015-08-16T16:46Z,34963,50288,60119,74397,92449,99975,120386,153470,167956,184937,195218,224485,241015,256816,268548
P283,90h,2015-08-16T19:16Z,33012,49478,62707,81357,93646,99126,134452,155556,168149,182955,211716,228139,243438,257155,268551
N319,90h,2015-08-16T19:01Z,32833,53119,62167,81836,90734,96415,130666,146356,163084,178103,208091,226014,242253,256130,268563
C033,80h,2015-08-16T16:30Z,36036,58455,70719,86479,100533,105924,124966,151420,169984,186499,199729,224244,239623,255545,268571
D062,80h,2015-08-16T16:46Z,34185,50410,63428,79846,90994,96256,115934,151295,167800,188155,202649,229015,242895,259630,268594
R127,90h,2015-08-16T19:32Z,37185,58141,69510,86872,98868,106177,138419,158494,175296,190655,201556,229275,244525,257611,268595
N136,90h,2015-08-16T19:02Z,36392,53980,63903,82982,94296,100724,133281,151112,169276,201028,213578,230466,244469,257723,268652
R081,90h,2015-08-16T19:31Z,34299,49463,58283,74190,93807,99564,124772,144956,161388,187953,202274,224641,239837,256998,268669
N299,90h,2015-08-16T19:01Z,35744,52396,63168,79716,90673,97735,121436,145992,167227,184576,195389,221606,240947,257731,268692
C070,80h,2015-08-16T16:31Z,32707,48265,59800,75865,85775,91349,108415,136090,159477,176615,190179,217594,238749,256202,268693
M279,90h,2015-08-16T18:47Z,36263,51316,63671,79836,91364,96514,130258,146748,163003,181489,195186,221947,239159,255827,268740
P285,90h,2015-08-16T19:16Z,33050,49483,62824,81670,93638,99120,134565,155550,168148,182993,211818,228135,243373,256994,268743
Y062,84h,2015-08-17T05:15Z,31005,44865,55855,73682,99389,105295,122473,140305,160332,189273,199188,218556,237398,253736,268842
K099,90h,2015-08-16T18:16Z,34539,52820,61239,78194,88403,94452,113470,143311,163017,180870,194086,223053,240699,257706,268875
D215,80h,2015-08-16T16:45Z,29081,47122,55581,78529,86081,91127,107600,129642,158144,175665,192072,211850,237646,256726,268899
Z201,84h,2015-08-17T05:30Z,29002,43583,52257,92217,100941,106955,122173,138528,156875,192992,202801,220077,237196,253889,268919
G061,90h,2015-08-16T17:32Z,31392,45856,55366,69935,79284,85386,102017,138677,157469,177779,188458,222412,239331,255629,268950
J048,90h,2015-08-16T18:02Z,37207,54340,65221,81855,92789,99068,119506,139949,162352,187944,198377,223799,241035,257846,268974
L013,90h,2015-08-16T18:32Z,34910,51035,62418,77539,87421,93492,134459,152947,167913,183543,194015,229837,244700,257634,268999
L049,90h,2015-08-16T18:32Z,33879,50776,60158,75946,87436,93493,132514,148497,163585,180136,194027,229544,244885,257636,269004
H019,90h,2015-08-16T17:46Z,33524,53085,62593,81484,92418,99001,143666,158168,173244,189132,198842,229768,244643,256957,269017
H018,90h,2015-08-16T17:46Z,33523,53085,62597,81482,92421,99006,143674,158169,173246,189137,198842,229771,245320,256960,269019
H106,90h,2015-08-16T17:46Z,32037,47743,59417,75048,107948,114857,135462,152270,168242,182388,208279,228347,244391,256963,269019
D043,80h,2015-08-16T16:46Z,34234,50386,63415,80392,90994,96266,121680,155832,173501,190476,202269,229254,244490,258538,269022
D021,80h,2015-08-16T16:46Z,34235,50400,63396,80390,90990,96268,121685,155834,173506,190482,202272,229260,244493,258538,269023
C082,80h,2015-08-16T16:31Z,32164,49758,60036,77522,94435,100934,126577,146897,165215,184077,196688,222498,241070,256900,269023
G340,90h,2015-08-16T17:32Z,36438,51292,61909,78692,88893,94927,115125,147894,164348,180425,193244,230995,245266,258175,269043
F089,90h,2015-08-16T17:16Z,31695,45819,54853,69495,80362,86808,102046,127745,160122,177020,188111,226960,242472,256160,269101
K316,90h,2015-08-16T18:18Z,32793,51153,63193,79313,92974,98720,116179,149021,165222,182689,195535,229149,243680,257771,269170
K317,90h,2015-08-16T18:18Z,32803,51154,63200,79415,92982,98737,116146,148941,165305,182805,195550,229155,243741,257647,269174
R190,90h,2015-08-16T19:31Z,41578,55085,64326,81292,93901,100787,131661,148688,165329,198330,211785,228183,244950,257938,269190
C200,80h,2015-08-16T16:31Z,33232,49799,60481,76285,87645,94015,112636,143885,161165,177636,188156,208765,239519,255282,269202
K318,90h,2015-08-16T18:17Z,32829,51190,63237,79460,93089,98767,116073,148961,165332,182927,195558,229164,243573,257688,269207
L100,90h,2015-08-16T18:31Z,34238,50876,61139,78524,88112,94000,116114,138653,156626,176338,191328,219248,238917,256026,269215
C085,80h,2015-08-16T16:31Z,27791,44073,56208,70086,85757,91215,111700,147415,164491,180533,193947,213568,242666,256132,269219
F176,90h,2015-08-16T17:16Z,31459,52494,62469,78004,91300,97773,123867,152692,169914,187078,205164,232410,247138,258808,269285
H295,90h,2015-08-16T17:46Z,31737,46552,56600,73331,84209,99118,117828,149933,165654,181345,193541,225719,243448,257693,269303
X162,84h,2015-08-17T05:00Z,28371,41658,51643,66775,77478,94252,109918,125801,144022,164268,187667,206938,225493,240650,269316
A059,80h,2015-08-16T16:01Z,28854,45192,55916,72117,83885,89915,107965,147244,162746,180435,192324,218664,240995,257109,269387
A021,80h,2015-08-16T16:01Z,28837,45184,55913,72117,83861,89916,107930,147198,162738,180429,192322,218657,240995,257110,269396
Y155,84h,2015-08-17T05:15Z,29494,45643,55441,73111,92960,99895,116781,134395,153955,183555,192895,209828,224412,243623,269413
H307,90h,2015-08-16T17:46Z,34756,51646,61728,81801,92447,98357,130146,148941,168112,187027,200826,225785,241575,255130,269417
M242,90h,2015-08-16T18:46Z,34285,51240,62333,80533,91406,101542,120450,148693,166148,181935,195095,223928,242583,258624,269436
M101,90h,2015-08-16T18:46Z,33896,55037,66048,80885,91603,97271,130614,151837,167710,184148,197796,227275,242059,256386,269452
M298,90h,2015-08-16T18:46Z,31626,50078,58525,72890,84544,89739,106130,140874,159944,178805,193134,225581,243235,257974,269460
B175,80h,2015-08-16T16:16Z,29779,46243,57396,73699,85300,91448,107904,145079,161319,178519,188882,224230,240555,256151,269522
B167,80h,2015-08-16T16:16Z,29780,46243,57398,73698,85306,91448,107906,145075,161320,178521,188883,224229,240549,256152,269524
K297,90h,2015-08-16T18:16Z,29939,43744,52199,67875,80601,86273,102536,135064,153700,172230,182720,217269,236571,254895,269568
K295,90h,2015-08-16T18:16Z,29943,43742,52200,67370,80606,86268,102548,135064,153448,172249,182722,217323,236579,254903,269568
N271,90h,2015-08-16T19:02Z,37213,52896,65313,81693,96643,104717,125516,152339,172370,190590,202275,227315,244568,258962,269583
R056,90h,2015-08-16T19:31Z,32977,48637,59514,74640,86741,91466,132380,150115,168185,185148,198950,230836,245115,257939,269597
X114,84h,2015-08-17T05:00Z,28459,42657,52766,69156,80549,98477,116735,136897,154319,179900,194578,212997,230658,250067,269721
C165,80h,2015-08-16T16:31Z,30257,43071,52513,66871,82330,87815,103234,149158,165506,180784,195688,215175,236669,254662,269841
R142,90h,2015-08-16T19:31Z,34842,49480,60114,78762,89810,95567,113425,156514,171922,190605,200684,230109,245214,259020,269857
A011,80h,2015-08-16T16:01Z,31070,47884,57163,74763,85559,91522,123143,141914,162136,180805,194505,219353,238012,255291,269887
E214,80h,2015-08-16T17:01Z,30115,45231,64824,79341,88498,94466,114848,140835,158032,177830,188666,220573,241324,257417,269944
N302,90h,2015-08-16T19:01Z,32916,48917,61848,79533,92239,99003,140119,160006,174379,191766,210034,228253,242117,254823,269944
G098,90h,2015-08-16T17:32Z,34751,55670,66459,81185,93123,100226,133592,150902,168868,184589,193917,228177,244474,258646,269985
