code,geography,category,value
E12000009,Region,50,629
E12000009,Region,51,1785
E12000009,Region,52,17342
E12000009,Region,53,5627
E12000009,Region,54,4190
E12000009,Region,55,10587
E12000009,Region,56,4949
E12000009,Region,57,4
E12000009,Region,58,2235
E12000009,Region,59,5
W92000004,Region,-8,0
W92000004,Region,1,659084
W92000004,Region,2,7803
W92000004,Region,3,21975
W92000004,Region,4,2202820
W92000004,Region,5,95
W92000004,Region,6,288
W92000004,Region,7,9998
W92000004,Region,8,2625
W92000004,Region,9,11114
W92000004,Region,10,4650
W92000004,Region,11,3664
W92000004,Region,12,3068
W92000004,Region,13,6469
W92000004,Region,14,2562
W92000004,Region,15,24832
W92000004,Region,16,8520
W92000004,Region,17,13710
W92000004,Region,18,260
W92000004,Region,19,2886
W92000004,Region,20,5784
W92000004,Region,21,5428
W92000004,Region,22,824
W92000004,Region,23,3891
W92000004,Region,24,2296
W92000004,Region,25,1528
W92000004,Region,26,2009
W92000004,Region,27,5733
W92000004,Region,28,2801
W92000004,Region,29,4137
W92000004,Region,30,113
W92000004,Region,31,2367
W92000004,Region,32,3164
W92000004,Region,33,8159
W92000004,Region,34,6304
W92000004,Region,35,3715
W92000004,Region,36,1226
W92000004,Region,37,816
W92000004,Region,38,13399
W92000004,Region,39,7103
W92000004,Region,40,6752
W92000004,Region,41,2435
W92000004,Region,42,1307
W92000004,Region,43,5542
W92000004,Region,44,1836
W92000004,Region,45,1287
W92000004,Region,46,3684
W92000004,Region,47,232
W92000004,Region,48,4625
W92000004,Region,49,2249
W92000004,Region,50,139
W92000004,Region,51,641
W92000004,Region,52,2969
W92000004,Region,53,865
W92000004,Region,54,1143
W92000004,Region,55,3008
W92000004,Region,56,1307
W92000004,Region,57,1
W92000004,Region,58,257
W92000004,Region,59,0
E06000001,LA,-8,0
E06000001,LA,1,87403
E06000001,LA,2,160
E06000001,LA,3,867
E06000001,LA,4,242
E06000001,LA,5,1
E06000001,LA,6,2
E06000001,LA,7,118
E06000001,LA,8,15
E06000001,LA,9,289
E06000001,LA,10,34
E06000001,LA,11,9
E06000001,LA,12,39
E06000001,LA,13,72
E06000001,LA,14,45
E06000001,LA,15,524
E06000001,LA,16,56
E06000001,LA,17,154
E06000001,LA,18,5
E06000001,LA,19,35
E06000001,LA,20,107
E06000001,LA,21,62
E06000001,LA,22,5
E06000001,LA,23,75
E06000001,LA,24,39
E06000001,LA,25,8
E06000001,LA,26,3
E06000001,LA,27,153
E06000001,LA,28,67
E06000001,LA,29,74
E06000001,LA,30,4
E06000001,LA,31,75
E06000001,LA,32,78
E06000001,LA,33,284
E06000001,LA,34,99
E06000001,LA,35,42
E06000001,LA,36,9
E06000001,LA,37,5
E06000001,LA,38,189
E06000001,LA,39,117
E06000001,LA,40,101
E06000001,LA,41,89
E06000001,LA,42,0
E06000001,LA,43,123
E06000001,LA,44,28
E06000001,LA,45,33
E06000001,LA,46,114
E06000001,LA,47,6
E06000001,LA,48,62
E06000001,LA,49,31
E06000001,LA,50,5
E06000001,LA,51,39
E06000001,LA,52,19
E06000001,LA,53,11
E06000001,LA,54,36
E06000001,LA,55,50
E06000001,LA,56,19
E06000001,LA,57,0
E06000001,LA,58,9
E06000001,LA,59,0
E06000002,LA,-8,0
E06000002,LA,1,124316
E06000002,LA,2,361
E06000002,LA,3,1199
E06000002,LA,4,362
E06000002,LA,5,0
E06000002,LA,6,4
E06000002,LA,7,296
E06000002,LA,8,72
E06000002,LA,9,393
E06000002,LA,10,266
E06000002,LA,11,67
E06000002,LA,12,140
E06000002,LA,13,263
E06000002,LA,14,145
E06000002,LA,15,670
E06000002,LA,16,1138
E06000002,LA,17,1048
E06000002,LA,18,7
E06000002,LA,19,50
E06000002,LA,20,379
E06000002,LA,21,634
E06000002,LA,22,214
E06000002,LA,23,936
E06000002,LA,24,236
E06000002,LA,25,66
E06000002,LA,26,128
E06000002,LA,27,170
E06000002,LA,28,248
E06000002,LA,29,750
E06000002,LA,30,8
E06000002,LA,31,392
E06000002,LA,32,723
E06000002,LA,33,813
E06000002,LA,34,322
E06000002,LA,35,112
E06000002,LA,36,32
E06000002,LA,37,354
E06000002,LA,38,2073
