code,geography,category,value
W06000005,LA,Female,79059
W06000005,LA,Male,75903
W06000006,LA,Female,68241
W06000006,LA,Male,66876
W06000008,LA,Female,36512
W06000008,LA,Male,34963
W06000009,LA,Female,63289
W06000009,LA,Male,60071
W06000010,LA,Female,96212
W06000010,LA,Male,91685
W06000011,LA,Female,120966
W06000011,LA,Male,117524
W06000012,LA,Female,72410
W06000012,LA,Male,69879
W06000013,LA,Female,73625
W06000013,LA,Male,71863
W06000014,LA,Female,68345
W06000014,LA,Male,63594
W06000015,LA,Female,185460
W06000015,LA,Male,176850
W06000016,LA,Female,121321
W06000016,LA,Male,116330
W06000018,LA,Female,89987
W06000018,LA,Male,85965
W06000019,LA,Female,34065
W06000019,LA,Male,32839
W06000020,LA,Female,47409
W06000020,LA,Male,44867
W06000021,LA,Female,47417
W06000021,LA,Male,45540
W06000022,LA,Female,81166
W06000022,LA,Male,78421
W06000023,LA,Female,67467
W06000023,LA,Male,65702
W06000024,LA,Female,30086
W06000024,LA,Male,28753
E02000001,MSOA,Female,3861
E02000001,MSOA,Male,4722
E02000002,MSOA,Female,4362
E02000002,MSOA,Male,3919
E02000003,MSOA,Female,5834
E02000003,MSOA,Male,5708
E02000004,MSOA,Female,3394
E02000004,MSOA,Male,3246
E02000005,MSOA,Female,5680
E02000005,MSOA,Male,5402
E02000007,MSOA,Female,5352
E02000007,MSOA,Male,4810
E02000008,MSOA,Female,6855
E02000008,MSOA,Male,6395
E02000009,MSOA,Female,6560
E02000009,MSOA,Male,6304
E02000010,MSOA,Female,4972
E02000010,MSOA,Male,4513
E02000011,MSOA,Female,3609
E02000011,MSOA,Male,3422
E02000012,MSOA,Female,5770
E02000012,MSOA,Male,5741
E02000013,MSOA,Female,4871
E02000013,MSOA,Male,4527
E02000014,MSOA,Female,5122
E02000014,MSOA,Male,4743
E02000015,MSOA,Female,4272
E02000015,MSOA,Male,3956
E02000016,MSOA,Female,5347
E02000016,MSOA,Male,5221
E02000017,MSOA,Female,4419
E02000017,MSOA,Male,4714
E02000018,MSOA,Female,4903
E02000018,MSOA,Male,4649
E02000019,MSOA,Female,5011
E02000019,MSOA,Male,4652
E02000020,MSOA,Female,7109
E02000020,MSOA,Male,6946
E02000021,MSOA,Female,4496
E02000021,MSOA,Male,4263
E02000022,MSOA,Female,3964
E02000022,MSOA,Male,3777
E02000023,MSOA,Female,4179
E02000023,MSOA,Male,3840
E02000024,MSOA,Female,5631
E02000024,MSOA,Male,5210
E02000025,MSOA,Female,4501
E02000025,MSOA,Male,4081
E02000026,MSOA,Female,3324
E02000026,MSOA,Male,3133
E02000027,MSOA,Female,5039
E02000027,MSOA,Male,4607
E02000028,MSOA,Female,3342
E02000028,MSOA,Male,3191
E02000029,MSOA,Female,4927
E02000029,MSOA,Male,4751
E02000030,MSOA,Female,4853
E02000030,MSOA,Male,4604
E02000031,MSOA,Female,4375
E02000031,MSOA,Male,3956
E02000032,MSOA,Female,4034
E02000032,MSOA,Male,3905
E02000033,MSOA,Female,4597
E02000033,MSOA,Male,4294
E02000034,MSOA,Female,4757
E02000034,MSOA,Male,4330
E02000035,MSOA,Female,4401
E02000035,MSOA,Male,4129
E02000036,MSOA,Female,5748
E02000036,MSOA,Male,5496
E02000037,MSOA,Female,5587
E02000037,MSOA,Male,5248
E02000038,MSOA,Female,5544
E02000038,MSOA,Male,5175
E02000039,MSOA,Female,3674
E02000039,MSOA,Male,3494
E02000040,MSOA,Female,4743
E02000040,MSOA,Male,4396
E02000041,MSOA,Female,4900
E02000041,MSOA,Male,4555
E02000042,MSOA,Female,5885
E02000042,MSOA,Male,5674
E02000043,MSOA,Female,3889
E02000043,MSOA,Male,3681
E02000044,MSOA,Female,4597
E02000044,MSOA,Male,4247
E02000045,MSOA,Female,5505
E02000045,MSOA,Male,5019
E02000046,MSOA,Female,3608
E02000046,MSOA,Male,3354
E02000047,MSOA,Female,6381
E02000047,MSOA,Male,6016
E02000048,MSOA,Female,5398
E02000048,MSOA,Male,4885
E02000049,MSOA,Female,5498
E02000049,MSOA,Male,5034
E02000050,MSOA,Female,5300
E02000050,MSOA,Male,5078
E02000051,MSOA,Female,4806
E02000051,MSOA,Male,4354
E02000052,MSOA,Female,5200
E02000052,MSOA,Male,4649
E02000054,MSOA,Female,3850
E02000054,MSOA,Male,3781
E02000055,MSOA,Female,5948
E02000055,MSOA,Male,5777
E02000056,MSOA,Female,4849
E02000056,MSOA,Male,4281
E02000057,MSOA,Female,4048
E02000057,MSOA,Male,3965
E02000058,MSOA,Female,5439
E02000058,MSOA,Male,4788
E02000059,MSOA,Female,5902
E02000059,MSOA,Male,5724
E02000060,MSOA,Female,5748
E02000060,MSOA,Male,5810
E02000061,MSOA,Female,4284
E02000061,MSOA,Male,4062
E02000062,MSOA,Female,3568
E02000062,MSOA,Male,3390
E02000063,MSOA,Female,3928
E02000063,MSOA,Male,3656
E02000064,MSOA,Female,3464
E02000064,MSOA,Male,3212
E02000065,MSOA,Female,4144
E02000065,MSOA,Male,3918
E02000066,MSOA,Female,4873
E02000066,MSOA,Male,4557
E02000067,MSOA,Female,5225
E02000067,MSOA,Male,5006
E02000068,MSOA,Female,4323
E02000068,MSOA,Male,3853
E02000069,MSOA,Female,3750
E02000069,MSOA,Male,3462
E02000070,MSOA,Female,4237
E02000070,MSOA,Male,3874
E02000071,MSOA,Female,3952
E02000071,MSOA,Male,3720
E02000072,MSOA,Female,6827
E02000072,MSOA,Male,6097
E02000073,MSOA,Female,5508
E02000073,MSOA,Male,5218
E02000074,MSOA,Female,4666
E02000074,MSOA,Male,4195
E02000075,MSOA,Female,4133
E02000075,MSOA,Male,3853
E02000077,MSOA,Female,4270
E02000077,MSOA,Male,3870
E02000078,MSOA,Female,4092
E02000078,MSOA,Male,3841
