code,geography,category,value
E09000024,LA,communal,1071
E09000025,LA,household,348410
E09000025,LA,communal,2626
E09000026,LA,household,308491
E09000026,LA,communal,1769
E09000027,LA,household,193417
E09000027,LA,communal,1861
E09000028,LA,household,302498
E09000028,LA,communal,5139
E09000029,LA,household,208425
E09000029,LA,communal,1214
E09000030,LA,household,303679
E09000030,LA,communal,6627
E09000031,LA,household,276688
E09000031,LA,communal,1738
E09000032,LA,household,322998
E09000032,LA,communal,4508
E09000033,LA,household,199943
E09000033,LA,communal,4293
W06000001,LA,household,68184
W06000001,LA,communal,694
W06000002,LA,household,113682
W06000002,LA,communal,3711
W06000003,LA,household,112917
W06000003,LA,communal,1824
W06000004,LA,household,94182
W06000004,LA,communal,1635
W06000005,LA,household,153947
W06000005,LA,communal,1015
W06000006,LA,household,132182
W06000006,LA,communal,2935
W06000008,LA,household,67845
W06000008,LA,communal,3630
W06000009,LA,household,121781
W06000009,LA,communal,1579
W06000010,LA,household,185595
W06000010,LA,communal,2302
W06000011,LA,household,233322
W06000011,LA,communal,5168
W06000012,LA,household,139114
W06000012,LA,communal,3175
W06000013,LA,household,142860
W06000013,LA,communal,2628
W06000014,LA,household,130281
W06000014,LA,communal,1658
W06000015,LA,household,346893
W06000015,LA,communal,15415
W06000016,LA,household,235586
W06000016,LA,communal,2065
W06000018,LA,household,175055
W06000018,LA,communal,897
W06000019,LA,household,66552
W06000019,LA,communal,352
W06000020,LA,household,91725
W06000020,LA,communal,551
W06000021,LA,household,91515
W06000021,LA,communal,1442
W06000022,LA,household,158205
W06000022,LA,communal,1387
W06000023,LA,household,131737
W06000023,LA,communal,1432
W06000024,LA,household,58386
W06000024,LA,communal,450
E02000001,MSOA,household,8373
E02000001,MSOA,communal,210
E02000002,MSOA,household,8235
E02000002,MSOA,communal,46
E02000003,MSOA,household,11520
E02000003,MSOA,communal,22
E02000004,MSOA,household,6469
E02000004,MSOA,communal,171
E02000005,MSOA,household,11081
E02000005,MSOA,communal,1
E02000007,MSOA,household,10052
E02000007,MSOA,communal,110
E02000008,MSOA,household,13240
E02000008,MSOA,communal,10
E02000009,MSOA,household,12862
E02000009,MSOA,communal,1
E02000010,MSOA,household,9484
E02000010,MSOA,communal,1
E02000011,MSOA,household,6927
E02000011,MSOA,communal,103
E02000012,MSOA,household,11506
E02000012,MSOA,communal,7
E02000013,MSOA,household,9398
E02000013,MSOA,communal,0
E02000014,MSOA,household,9818
E02000014,MSOA,communal,47
E02000015,MSOA,household,8227
E02000015,MSOA,communal,1
E02000016,MSOA,household,10560
E02000016,MSOA,communal,8
E02000017,MSOA,household,9088
E02000017,MSOA,communal,45
E02000018,MSOA,household,9549
E02000018,MSOA,communal,3
E02000019,MSOA,household,9604
E02000019,MSOA,communal,59
E02000020,MSOA,household,14046
E02000020,MSOA,communal,9
E02000021,MSOA,household,8658
E02000021,MSOA,communal,101
E02000022,MSOA,household,7713
E02000022,MSOA,communal,28
E02000023,MSOA,household,7932
E02000023,MSOA,communal,87
E02000024,MSOA,household,10737
E02000024,MSOA,communal,104
E02000025,MSOA,household,8578
E02000025,MSOA,communal,4
E02000026,MSOA,household,6429
E02000026,MSOA,communal,29
E02000027,MSOA,household,9545
E02000027,MSOA,communal,101
E02000028,MSOA,household,6517
E02000028,MSOA,communal,16
E02000029,MSOA,household,9677
E02000029,MSOA,communal,0
E02000030,MSOA,household,9361
E02000030,MSOA,communal,96
E02000031,MSOA,household,8167
E02000031,MSOA,communal,164
E02000032,MSOA,household,7929
E02000032,MSOA,communal,10
E02000033,MSOA,household,8846
E02000033,MSOA,communal,45
E02000034,MSOA,household,9046
E02000034,MSOA,communal,43
E02000035,MSOA,household,8214
E02000035,MSOA,communal,316
E02000036,MSOA,household,11186
E02000036,MSOA,communal,58
E02000037,MSOA,household,10834
E02000037,MSOA,communal,1
E02000038,MSOA,household,10466
E02000038,MSOA,communal,253
E02000039,MSOA,household,7166
E02000039,MSOA,communal,2
E02000040,MSOA,household,8859
E02000040,MSOA,communal,280
E02000041,MSOA,household,9413
E02000041,MSOA,communal,42
E02000042,MSOA,household,11354
E02000042,MSOA,communal,206
E02000043,MSOA,household,7495
E02000043,MSOA,communal,75
E02000044,MSOA,household,8844
E02000044,MSOA,communal,0
E02000045,MSOA,household,10484
E02000045,MSOA,communal,40
E02000046,MSOA,household,6962
E02000046,MSOA,communal,0
E02000047,MSOA,household,12335
E02000047,MSOA,communal,62
E02000048,MSOA,household,10282
E02000048,MSOA,communal,1
E02000049,MSOA,household,10531
E02000049,MSOA,communal,1
E02000050,MSOA,household,10354
E02000050,MSOA,communal,26
E02000051,MSOA,household,9114
E02000051,MSOA,communal,46
E02000052,MSOA,household,9849
E02000052,MSOA,communal,0
E02000054,MSOA,household,7594
E02000054,MSOA,communal,37
E02000055,MSOA,household,11616
E02000055,MSOA,communal,107
E02000056,MSOA,household,9053
E02000056,MSOA,communal,79
E02000057,MSOA,household,7966
E02000057,MSOA,communal,47
E02000058,MSOA,household,10222
E02000058,MSOA,communal,5
E02000059,MSOA,household,11621
E02000059,MSOA,communal,5
E02000060,MSOA,household,11418
E02000060,MSOA,communal,139
E02000061,MSOA,household,8227
E02000061,MSOA,communal,118
E02000062,MSOA,household,6937
E02000062,MSOA,communal,21
E02000063,MSOA,household,7510
E02000063,MSOA,communal,74
E02000064,MSOA,household,6592
E02000064,MSOA,communal,82
E02000065,MSOA,household,8013
E02000065,MSOA,communal,49
E02000066,MSOA,household,9386
E02000066,MSOA,communal,44
E02000067,MSOA,household,10224
E02000067,MSOA,communal,7
E02000068,MSOA,household,8165
E02000068,MSOA,communal,11
E02000069,MSOA,household,7184
E02000069,MSOA,communal,28
E02000070,MSOA,household,8111
E02000070,MSOA,communal,0
E02000071,MSOA,household,7665
E02000071,MSOA,communal,7
E02000072,MSOA,household,12920
E02000072,MSOA,communal,4
E02000073,MSOA,household,10726
E02000073,MSOA,communal,0
E02000074,MSOA,household,8833
E02000074,MSOA,communal,28
E02000075,MSOA,household,7986
E02000075,MSOA,communal,0
E02000077,MSOA,household,8067
E02000077,MSOA,communal,73
E02000078,MSOA,household,7880
E02000078,MSOA,communal,53
E02000079,MSOA,household,8582
E02000079,MSOA,communal,188
E02000080,MSOA,household,10065
E02000080,MSOA,communal,0
E02000081,MSOA,household,8257
E02000081,MSOA,communal,49
E02000082,MSOA,household,9336
E02000082,MSOA,communal,0
E02000083,MSOA,household,11248
E02000083,MSOA,communal,23
E02000084,MSOA,household,11115
E02000084,MSOA,communal,0
E02000085,MSOA,household,7960
E02000085,MSOA,communal,1
E02000086,MSOA,household,7174
E02000086,MSOA,communal,4
E02000087,MSOA,household,8199
E02000087,MSOA,communal,10
E02000088,MSOA,household,7750
E02000088,MSOA,communal,0
E02000089,MSOA,household,7742
E02000089,MSOA,communal,127
E02000090,MSOA,household,9259
E02000090,MSOA,communal,380
E02000091,MSOA,household,10093
E02000091,MSOA,communal,71
E02000092,MSOA,household,6703
E02000092,MSOA,communal,50
E02000093,MSOA,household,11823
E02000093,MSOA,communal,54
E02000094,MSOA,household,10393
E02000094,MSOA,communal,67
E02000095,MSOA,household,10461
E02000095,MSOA,communal,0
E02000096,MSOA,household,7585
E02000096,MSOA,communal,47
E02000097,MSOA,household,9532
E02000097,MSOA,communal,0
E02000098,MSOA,household,8619
E02000098,MSOA,communal,123
E02000099,MSOA,household,9555
E02000099,MSOA,communal,5
E02000100,MSOA,household,7937
E02000100,MSOA,communal,382
E02000101,MSOA,household,9746
E02000101,MSOA,communal,191
E02000102,MSOA,household,8319
E02000102,MSOA,communal,9
E02000103,MSOA,household,9806
E02000103,MSOA,communal,167
E02000104,MSOA,household,7392
E02000104,MSOA,communal,113
E02000105,MSOA,household,9798
E02000105,MSOA,communal,46
E02000106,MSOA,household,10341
E02000106,MSOA,communal,12
E02000107,MSOA,household,10924
E02000107,MSOA,communal,15
E02000108,MSOA,household,7230
E02000108,MSOA,communal,29
E02000110,MSOA,household,8164
E02000110,MSOA,communal,11
E02000111,MSOA,household,11158
E02000111,MSOA,communal,126
E02000112,MSOA,household,11660
E02000112,MSOA,communal,89
E02000113,MSOA,household,9629
E02000113,MSOA,communal,1
E02000114,MSOA,household,8995
E02000114,MSOA,communal,1
E02000115,MSOA,household,8502
E02000115,MSOA,communal,120
E02000116,MSOA,household,8514
E02000116,MSOA,communal,35
E02000117,MSOA,household,12684
E02000117,MSOA,communal,49
E02000118,MSOA,household,11291
E02000118,MSOA,communal,2
E02000119,MSOA,household,10435
E02000119,MSOA,communal,190
E02000120,MSOA,household,9014
E02000120,MSOA,communal,0
E02000121,MSOA,household,12237
E02000121,MSOA,communal,2
E02000122,MSOA,household,8164
E02000122,MSOA,communal,13
E02000123,MSOA,household,13566
E02000123,MSOA,communal,12
E02000124,MSOA,household,9939
E02000124,MSOA,communal,15
E02000125,MSOA,household,9940
E02000125,MSOA,communal,0
E02000126,MSOA,household,8149
E02000126,MSOA,communal,46
E02000127,MSOA,household,9302
E02000127,MSOA,communal,28
E02000128,MSOA,household,7594
E02000128,MSOA,communal,195
E02000130,MSOA,household,8418
E02000130,MSOA,communal,8
E02000131,MSOA,household,10485
E02000131,MSOA,communal,0
E02000132,MSOA,household,9790
E02000132,MSOA,communal,44
E02000133,MSOA,household,10650
E02000133,MSOA,communal,105
E02000134,MSOA,household,11669
E02000134,MSOA,communal,82
E02000135,MSOA,household,9715
