code,geography,category,value
E06000019,LA,12,0
E06000019,LA,13,0
E06000019,LA,14,5
E06000019,LA,15,189
E06000019,LA,16,0
E06000019,LA,17,0
E06000019,LA,18,0
E06000019,LA,19,198
E06000019,LA,20,76
E06000019,LA,21,23
E06000019,LA,22,17
E06000019,LA,23,22
E06000019,LA,24,33
E06000019,LA,25,171
E06000020,LA,-8,77
E06000020,LA,1,0
E06000020,LA,2,0
E06000020,LA,3,0
E06000020,LA,4,0
E06000020,LA,5,0
E06000020,LA,6,17
E06000020,LA,7,0
E06000020,LA,8,55
E06000020,LA,9,469
E06000020,LA,10,401
E06000020,LA,11,23
E06000020,LA,12,0
E06000020,LA,13,0
E06000020,LA,14,0
E06000020,LA,15,16
E06000020,LA,16,0
E06000020,LA,17,0
E06000020,LA,18,0
E06000020,LA,19,807
E06000020,LA,20,36
E06000020,LA,21,0
E06000020,LA,22,0
E06000020,LA,23,0
E06000020,LA,24,0
E06000020,LA,25,7
E06000021,LA,-8,129
E06000021,LA,1,0
E06000021,LA,2,11
E06000021,LA,3,0
E06000021,LA,4,0
E06000021,LA,5,17
E06000021,LA,6,7
E06000021,LA,7,0
E06000021,LA,8,22
E06000021,LA,9,682
E06000021,LA,10,1008
E06000021,LA,11,9
E06000021,LA,12,33
E06000021,LA,13,0
E06000021,LA,14,25
E06000021,LA,15,0
E06000021,LA,16,0
E06000021,LA,17,24
E06000021,LA,18,0
E06000021,LA,19,1479
E06000021,LA,20,10
E06000021,LA,21,68
E06000021,LA,22,0
E06000021,LA,23,0
E06000021,LA,24,0
E06000021,LA,25,2
E06000022,LA,-8,132
E06000022,LA,1,0
E06000022,LA,2,1
E06000022,LA,3,0
E06000022,LA,4,0
E06000022,LA,5,21
E06000022,LA,6,57
E06000022,LA,7,0
E06000022,LA,8,0
E06000022,LA,9,677
E06000022,LA,10,394
E06000022,LA,11,0
E06000022,LA,12,0
E06000022,LA,13,15
E06000022,LA,14,11
E06000022,LA,15,0
E06000022,LA,16,0
E06000022,LA,17,0
E06000022,LA,18,0
E06000022,LA,19,6382
E06000022,LA,20,128
E06000022,LA,21,95
E06000022,LA,22,9
E06000022,LA,23,0
E06000022,LA,24,6
E06000022,LA,25,44
E06000023,LA,-8,454
E06000023,LA,1,0
E06000023,LA,2,79
E06000023,LA,3,5
E06000023,LA,4,1
E06000023,LA,5,12
E06000023,LA,6,38
E06000023,LA,7,0
E06000023,LA,8,0
E06000023,LA,9,1424
E06000023,LA,10,611
E06000023,LA,11,8
E06000023,LA,12,68
E06000023,LA,13,0
E06000023,LA,14,28
E06000023,LA,15,0
E06000023,LA,16,278
E06000023,LA,17,43
E06000023,LA,18,0
E06000023,LA,19,10961
E06000023,LA,20,38
E06000023,LA,21,133
E06000023,LA,22,0
E06000023,LA,23,43
E06000023,LA,24,31
E06000023,LA,25,363
E06000024,LA,-8,65
E06000024,LA,1,0
E06000024,LA,2,1
E06000024,LA,3,0
E06000024,LA,4,0
E06000024,LA,5,0
E06000024,LA,6,0
E06000024,LA,7,0
E06000024,LA,8,0
E06000024,LA,9,951
E06000024,LA,10,1061
E06000024,LA,11,0
E06000024,LA,12,22
E06000024,LA,13,4
E06000024,LA,14,20
E06000024,LA,15,0
E06000024,LA,16,0
E06000024,LA,17,0
E06000024,LA,18,0
E06000024,LA,19,117
E06000024,LA,20,77
E06000024,LA,21,0
E06000024,LA,22,0
E06000024,LA,23,4
E06000024,LA,24,0
E06000024,LA,25,109
E06000025,LA,-8,195
E06000025,LA,1,0
E06000025,LA,2,6
E06000025,LA,3,0
E06000025,LA,4,7
E06000025,LA,5,0
E06000025,LA,6,44
E06000025,LA,7,0
E06000025,LA,8,0
E06000025,LA,9,643
E06000025,LA,10,800
E06000025,LA,11,0
E06000025,LA,12,0
E06000025,LA,13,15
E06000025,LA,14,0
E06000025,LA,15,0
E06000025,LA,16,1140
E06000025,LA,17,0
E06000025,LA,18,0
E06000025,LA,19,2435
E06000025,LA,20,36
E06000025,LA,21,15
E06000025,LA,22,0
E06000025,LA,23,5
E06000025,LA,24,0
E06000025,LA,25,51
E06000026,LA,-8,64
E06000026,LA,1,0
E06000026,LA,2,11
E06000026,LA,3,0
E06000026,LA,4,0
E06000026,LA,5,0
E06000026,LA,6,2
E06000026,LA,7,0
E06000026,LA,8,0
E06000026,LA,9,777
E06000026,LA,10,1191
E06000026,LA,11,0
E06000026,LA,12,0
E06000026,LA,13,2
E06000026,LA,14,0
E06000026,LA,15,362
E06000026,LA,16,0
E06000026,LA,17,16
E06000026,LA,18,0
E06000026,LA,19,4527
E06000026,LA,20,79
E06000026,LA,21,87
E06000026,LA,22,0
E06000026,LA,23,0
E06000026,LA,24,0
E06000026,LA,25,80
E06000027,LA,-8,114
E06000027,LA,1,0
E06000027,LA,2,0
E06000027,LA,3,0
E06000027,LA,4,0
E06000027,LA,5,0
E06000027,LA,6,0
E06000027,LA,7,0
E06000027,LA,8,0
E06000027,LA,9,485
E06000027,LA,10,1099
E06000027,LA,11,2
E06000027,LA,12,0
E06000027,LA,13,0
E06000027,LA,14,41
E06000027,LA,15,0
E06000027,LA,16,0
E06000027,LA,17,0
E06000027,LA,18,0
E06000027,LA,19,0
E06000027,LA,20,207
E06000027,LA,21,33
E06000027,LA,22,15
E06000027,LA,23,4
E06000027,LA,24,0
E06000027,LA,25,37
E06000030,LA,-8,26
E06000030,LA,1,2
E06000030,LA,2,8
E06000030,LA,3,0
E06000030,LA,4,0
E06000030,LA,5,0
E06000030,LA,6,82
E06000030,LA,7,0
E06000030,LA,8,0
E06000030,LA,9,464
E06000030,LA,10,407
E06000030,LA,11,1
E06000030,LA,12,6
E06000030,LA,13,0
E06000030,LA,14,0
E06000030,LA,15,0
E06000030,LA,16,0
E06000030,LA,17,0
E06000030,LA,18,0
E06000030,LA,19,7
E06000030,LA,20,48
E06000030,LA,21,97
E06000030,LA,22,0
E06000030,LA,23,7
E06000030,LA,24,5
E06000030,LA,25,15
E06000031,LA,-8,72
E06000031,LA,1,8
E06000031,LA,2,6
E06000031,LA,3,0
E06000031,LA,4,0
E06000031,LA,5,0
E06000031,LA,6,18
E06000031,LA,7,0
E06000031,LA,8,0
E06000031,LA,9,578
E06000031,LA,10,277
E06000031,LA,11,28
E06000031,LA,12,0
E06000031,LA,13,0
E06000031,LA,14,0
E06000031,LA,15,246
E06000031,LA,16,686
E06000031,LA,17,13
E06000031,LA,18,0
E06000031,LA,19,0
E06000031,LA,20,51
E06000031,LA,21,161
E06000031,LA,22,0
E06000031,LA,23,16
E06000031,LA,24,0
E06000031,LA,25,48
E06000032,LA,-8,271
E06000032,LA,1,35
E06000032,LA,2,11
E06000032,LA,3,0
E06000032,LA,4,0
E06000032,LA,5,65
E06000032,LA,6,10
E06000032,LA,7,0
E06000032,LA,8,10
E06000032,LA,9,138
E06000032,LA,10,511
E06000032,LA,11,0
E06000032,LA,12,0
E06000032,LA,13,0
E06000032,LA,14,0
E06000032,LA,15,0
E06000032,LA,16,0
E06000032,LA,17,6
E06000032,LA,18,0
E06000032,LA,19,523
E06000032,LA,20,36
E06000032,LA,21,158
E06000032,LA,22,0
E06000032,LA,23,10
E06000032,LA,24,0
E06000032,LA,25,519
E06000033,LA,-8,65
E06000033,LA,1,0
E06000033,LA,2,0
E06000033,LA,3,36
E06000033,LA,4,0
E06000033,LA,5,8
E06000033,LA,6,42
E06000033,LA,7,0
E06000033,LA,8,25
E06000033,LA,9,252
E06000033,LA,10,1089
E06000033,LA,11,3
E06000033,LA,12,5
E06000033,LA,13,0
E06000033,LA,14,31
E06000033,LA,15,0
E06000033,LA,16,0
E06000033,LA,17,0
E06000033,LA,18,0
E06000033,LA,19,262
E06000033,LA,20,16
E06000033,LA,21,31
E06000033,LA,22,0
E06000033,LA,23,0
E06000033,LA,24,11
E06000033,LA,25,162
E06000034,LA,-8,20
E06000034,LA,1,0
E06000034,LA,2,0
E06000034,LA,3,50
E06000034,LA,4,0
E06000034,LA,5,50
E06000034,LA,6,19
E06000034,LA,7,0
E06000034,LA,8,11
E06000034,LA,9,211
E06000034,LA,10,292
E06000034,LA,11,0
E06000034,LA,12,0
E06000034,LA,13,0
E06000034,LA,14,0
E06000034,LA,15,0
E06000034,LA,16,0
E06000034,LA,17,0
E06000034,LA,18,0
E06000034,LA,19,0
E06000034,LA,20,4
E06000034,LA,21,2
E06000034,LA,22,0
E06000034,LA,23,0
E06000034,LA,24,1
E06000034,LA,25,14
E06000035,LA,-8,76
E06000035,LA,1,5
E06000035,LA,2,0
