code,geography,catgory,value
E02001839,MSOA,3,9
E02001839,MSOA,4,684
E02001839,MSOA,5,20
E02001839,MSOA,6,1573
E02001839,MSOA,7,63
E02001839,MSOA,8,109
E02001839,MSOA,9,354
E02001839,MSOA,10,384
E02001840,MSOA,-8,2333
E02001840,MSOA,1,2203
E02001840,MSOA,2,8
E02001840,MSOA,3,13
E02001840,MSOA,4,830
E02001840,MSOA,5,28
E02001840,MSOA,6,2832
E02001840,MSOA,7,109
E02001840,MSOA,8,206
E02001840,MSOA,9,582
E02001840,MSOA,10,370
E02001841,MSOA,-8,947
E02001841,MSOA,1,2880
E02001841,MSOA,2,14
E02001841,MSOA,3,4
E02001841,MSOA,4,362
E02001841,MSOA,5,16
E02001841,MSOA,6,987
E02001841,MSOA,7,51
E02001841,MSOA,8,65
E02001841,MSOA,9,195
E02001841,MSOA,10,331
E02001842,MSOA,-8,1648
E02001842,MSOA,1,2770
E02001842,MSOA,2,8
E02001842,MSOA,3,10
E02001842,MSOA,4,658
E02001842,MSOA,5,28
E02001842,MSOA,6,1931
E02001842,MSOA,7,115
E02001842,MSOA,8,138
E02001842,MSOA,9,372
E02001842,MSOA,10,384
E02001843,MSOA,-8,1336
E02001843,MSOA,1,2036
E02001843,MSOA,2,18
E02001843,MSOA,3,9
E02001843,MSOA,4,740
E02001843,MSOA,5,30
E02001843,MSOA,6,1631
E02001843,MSOA,7,74
E02001843,MSOA,8,93
E02001843,MSOA,9,323
E02001843,MSOA,10,339
E02001844,MSOA,-8,1533
E02001844,MSOA,1,3222
E02001844,MSOA,2,40
E02001844,MSOA,3,12
E02001844,MSOA,4,906
E02001844,MSOA,5,66
E02001844,MSOA,6,2138
E02001844,MSOA,7,79
E02001844,MSOA,8,158
E02001844,MSOA,9,629
E02001844,MSOA,10,579
E02001845,MSOA,-8,1469
E02001845,MSOA,1,2054
E02001845,MSOA,2,12
E02001845,MSOA,3,4
E02001845,MSOA,4,732
E02001845,MSOA,5,24
E02001845,MSOA,6,1569
E02001845,MSOA,7,59
E02001845,MSOA,8,99
E02001845,MSOA,9,378
E02001845,MSOA,10,262
E02001846,MSOA,-8,1838
E02001846,MSOA,1,2024
E02001846,MSOA,2,18
E02001846,MSOA,3,4
E02001846,MSOA,4,842
E02001846,MSOA,5,56
E02001846,MSOA,6,2218
E02001846,MSOA,7,107
E02001846,MSOA,8,177
E02001846,MSOA,9,487
E02001846,MSOA,10,346
E02001847,MSOA,-8,1022
E02001847,MSOA,1,2282
E02001847,MSOA,2,8
E02001847,MSOA,3,7
E02001847,MSOA,4,526
E02001847,MSOA,5,18
E02001847,MSOA,6,1056
E02001847,MSOA,7,35
E02001847,MSOA,8,54
E02001847,MSOA,9,288
E02001847,MSOA,10,291
E02001848,MSOA,-8,1946
E02001848,MSOA,1,1766
E02001848,MSOA,2,6
E02001848,MSOA,3,12
E02001848,MSOA,4,537
E02001848,MSOA,5,28
E02001848,MSOA,6,2064
E02001848,MSOA,7,108
E02001848,MSOA,8,133
E02001848,MSOA,9,327
E02001848,MSOA,10,255
E02001849,MSOA,-8,2300
E02001849,MSOA,1,1772
E02001849,MSOA,2,18
E02001849,MSOA,3,10
E02001849,MSOA,4,992
E02001849,MSOA,5,61
E02001849,MSOA,6,2552
E02001849,MSOA,7,95
E02001849,MSOA,8,190
E02001849,MSOA,9,536
E02001849,MSOA,10,246
E02001850,MSOA,-8,1973
E02001850,MSOA,1,2824
E02001850,MSOA,2,9
E02001850,MSOA,3,6
E02001850,MSOA,4,515
E02001850,MSOA,5,12
E02001850,MSOA,6,2218
E02001850,MSOA,7,181
E02001850,MSOA,8,144
E02001850,MSOA,9,339
E02001850,MSOA,10,374
E02001851,MSOA,-8,1840
E02001851,MSOA,1,2632
E02001851,MSOA,2,36
E02001851,MSOA,3,6
E02001851,MSOA,4,952
E02001851,MSOA,5,28
E02001851,MSOA,6,2322
E02001851,MSOA,7,78
E02001851,MSOA,8,174
E02001851,MSOA,9,516
E02001851,MSOA,10,416
E02001852,MSOA,-8,1438
E02001852,MSOA,1,1858
E02001852,MSOA,2,12
E02001852,MSOA,3,11
E02001852,MSOA,4,554
E02001852,MSOA,5,40
E02001852,MSOA,6,2095
E02001852,MSOA,7,158
E02001852,MSOA,8,138
E02001852,MSOA,9,376
E02001852,MSOA,10,323
E02001855,MSOA,-8,2202
E02001855,MSOA,1,2060
E02001855,MSOA,2,6
E02001855,MSOA,3,8
E02001855,MSOA,4,974
E02001855,MSOA,5,58
E02001855,MSOA,6,3103
E02001855,MSOA,7,72
E02001855,MSOA,8,209
E02001855,MSOA,9,621
E02001855,MSOA,10,500
E02001856,MSOA,-8,2289
E02001856,MSOA,1,2445
E02001856,MSOA,2,44
E02001856,MSOA,3,9
E02001856,MSOA,4,702
E02001856,MSOA,5,32
E02001856,MSOA,6,2946
E02001856,MSOA,7,197
E02001856,MSOA,8,200
E02001856,MSOA,9,444
E02001856,MSOA,10,277
E02001857,MSOA,-8,2719
E02001857,MSOA,1,2962
E02001857,MSOA,2,20
E02001857,MSOA,3,18
E02001857,MSOA,4,1116
E02001857,MSOA,5,94
E02001857,MSOA,6,4683
E02001857,MSOA,7,280
E02001857,MSOA,8,327
E02001857,MSOA,9,825
E02001857,MSOA,10,395
E02001858,MSOA,-8,1758
E02001858,MSOA,1,2279
E02001858,MSOA,2,2
E02001858,MSOA,3,12
E02001858,MSOA,4,366
E02001858,MSOA,5,28
E02001858,MSOA,6,2644
E02001858,MSOA,7,241
E02001858,MSOA,8,202
E02001858,MSOA,9,487
E02001858,MSOA,10,309
E02001859,MSOA,-8,2732
E02001859,MSOA,1,3168
E02001859,MSOA,2,6
E02001859,MSOA,3,4
E02001859,MSOA,4,286
E02001859,MSOA,5,14
E02001859,MSOA,6,2801
E02001859,MSOA,7,345
E02001859,MSOA,8,214
E02001859,MSOA,9,377
E02001859,MSOA,10,349
E02001860,MSOA,-8,2131
E02001860,MSOA,1,2423
E02001860,MSOA,2,0
E02001860,MSOA,3,9
E02001860,MSOA,4,352
E02001860,MSOA,5,25
E02001860,MSOA,6,2332
E02001860,MSOA,7,336
E02001860,MSOA,8,166
E02001860,MSOA,9,371
E02001860,MSOA,10,322
E02001861,MSOA,-8,2909
E02001861,MSOA,1,2975
E02001861,MSOA,2,0
E02001861,MSOA,3,11
E02001861,MSOA,4,326
E02001861,MSOA,5,24
E02001861,MSOA,6,3518
E02001861,MSOA,7,395
E02001861,MSOA,8,217
E02001861,MSOA,9,445
E02001861,MSOA,10,340
E02001862,MSOA,-8,2368
E02001862,MSOA,1,2860
E02001862,MSOA,2,2
E02001862,MSOA,3,13
E02001862,MSOA,4,380
E02001862,MSOA,5,36
E02001862,MSOA,6,2768
E02001862,MSOA,7,283
E02001862,MSOA,8,250
E02001862,MSOA,9,447
E02001862,MSOA,10,384
E02001863,MSOA,-8,2229
E02001863,MSOA,1,2317
E02001863,MSOA,2,2
E02001863,MSOA,3,3
E02001863,MSOA,4,208
E02001863,MSOA,5,8
E02001863,MSOA,6,2473
E02001863,MSOA,7,288
E02001863,MSOA,8,171
E02001863,MSOA,9,318
E02001863,MSOA,10,297
E02001865,MSOA,-8,2806
E02001865,MSOA,1,3285
E02001865,MSOA,2,4
E02001865,MSOA,3,17
E02001865,MSOA,4,300
E02001865,MSOA,5,32
E02001865,MSOA,6,3329
E02001865,MSOA,7,494
E02001865,MSOA,8,247
E02001865,MSOA,9,440
E02001865,MSOA,10,442
E02001866,MSOA,-8,2287
E02001866,MSOA,1,2560
E02001866,MSOA,2,7
E02001866,MSOA,3,3
E02001866,MSOA,4,231
E02001866,MSOA,5,15
E02001866,MSOA,6,2987
E02001866,MSOA,7,372
E02001866,MSOA,8,202
E02001866,MSOA,9,349
E02001866,MSOA,10,349
E02001867,MSOA,-8,2449
E02001867,MSOA,1,2194
E02001867,MSOA,2,4
E02001867,MSOA,3,10
E02001867,MSOA,4,190
E02001867,MSOA,5,4
E02001867,MSOA,6,2691
E02001867,MSOA,7,282
E02001867,MSOA,8,202
E02001867,MSOA,9,314
E02001867,MSOA,10,299
E02001868,MSOA,-8,2620
E02001868,MSOA,1,3403
E02001868,MSOA,2,7
E02001868,MSOA,3,9
E02001868,MSOA,4,318
E02001868,MSOA,5,24
E02001868,MSOA,6,2461
E02001868,MSOA,7,286
E02001868,MSOA,8,131
E02001868,MSOA,9,232
E02001868,MSOA,10,324
E02001869,MSOA,-8,2358
E02001869,MSOA,1,1303
E02001869,MSOA,2,0
E02001869,MSOA,3,9
E02001869,MSOA,4,266
E02001869,MSOA,5,24
E02001869,MSOA,6,2107
E02001869,MSOA,7,199
E02001869,MSOA,8,202
E02001869,MSOA,9,344
E02001869,MSOA,10,195
E02001870,MSOA,-8,3818
E02001870,MSOA,1,4006
E02001870,MSOA,2,4
E02001870,MSOA,3,25
E02001870,MSOA,4,368
E02001870,MSOA,5,20
E02001870,MSOA,6,3207
E02001870,MSOA,7,392
E02001870,MSOA,8,249
E02001870,MSOA,9,397
E02001870,MSOA,10,393
E02001871,MSOA,-8,1955
E02001871,MSOA,1,2012
E02001871,MSOA,2,14
E02001871,MSOA,3,4
E02001871,MSOA,4,833
E02001871,MSOA,5,39
E02001871,MSOA,6,2255
E02001871,MSOA,7,91
E02001871,MSOA,8,172
E02001871,MSOA,9,473
E02001871,MSOA,10,438
E02001872,MSOA,-8,1785
E02001872,MSOA,1,1657
E02001872,MSOA,2,12
E02001872,MSOA,3,3
E02001872,MSOA,4,864
E02001872,MSOA,5,46
E02001872,MSOA,6,2088
E02001872,MSOA,7,45
E02001872,MSOA,8,122
E02001872,MSOA,9,416
E02001872,MSOA,10,340
E02001873,MSOA,-8,2944
E02001873,MSOA,1,2490
E02001873,MSOA,2,10
E02001873,MSOA,3,8
E02001873,MSOA,4,520
E02001873,MSOA,5,48
E02001873,MSOA,6,3661
E02001873,MSOA,7,360
E02001873,MSOA,8,339
E02001873,MSOA,9,515
E02001873,MSOA,10,331
E02001874,MSOA,-8,2925
E02001874,MSOA,1,2823
E02001874,MSOA,2,0
E02001874,MSOA,3,5
E02001874,MSOA,4,280
E02001874,MSOA,5,4
E02001874,MSOA,6,2645
E02001874,MSOA,7,403
E02001874,MSOA,8,230
E02001874,MSOA,9,301
E02001874,MSOA,10,316
E02001875,MSOA,-8,2485
E02001875,MSOA,1,1805
E02001875,MSOA,2,20
E02001875,MSOA,3,17
E02001875,MSOA,4,644
E02001875,MSOA,5,54
E02001875,MSOA,6,2887
E02001875,MSOA,7,214
E02001875,MSOA,8,233
E02001875,MSOA,9,343
E02001875,MSOA,10,235
E02001876,MSOA,-8,2276
E02001876,MSOA,1,1569
E02001876,MSOA,2,8
E02001876,MSOA,3,3
E02001876,MSOA,4,598
E02001876,MSOA,5,44
E02001876,MSOA,6,3301
E02001876,MSOA,7,250
E02001876,MSOA,8,201
E02001876,MSOA,9,379
E02001876,MSOA,10,194
E02001877,MSOA,-8,3655
E02001877,MSOA,1,3548
E02001877,MSOA,2,4
E02001877,MSOA,3,14
E02001877,MSOA,4,226
E02001877,MSOA,5,2
E02001877,MSOA,6,3329
E02001877,MSOA,7,498
E02001877,MSOA,8,263
E02001877,MSOA,9,369
E02001877,MSOA,10,388
E02001878,MSOA,-8,2710
E02001878,MSOA,1,2564
E02001878,MSOA,2,10
E02001878,MSOA,3,10
E02001878,MSOA,4,258
E02001878,MSOA,5,11
E02001878,MSOA,6,2671
E02001878,MSOA,7,356
E02001878,MSOA,8,201
E02001878,MSOA,9,373
E02001878,MSOA,10,295
E02001879,MSOA,-8,2346
E02001879,MSOA,1,2342
E02001879,MSOA,2,12
E02001879,MSOA,3,4
E02001879,MSOA,4,354
E02001879,MSOA,5,44
E02001879,MSOA,6,3096
E02001879,MSOA,7,333
E02001879,MSOA,8,181
E02001879,MSOA,9,385
E02001879,MSOA,10,299
E02001880,MSOA,-8,2951
E02001880,MSOA,1,2295
E02001880,MSOA,2,4
E02001880,MSOA,3,3
E02001880,MSOA,4,780
E02001880,MSOA,5,38
E02001880,MSOA,6,2818
E02001880,MSOA,7,109
E02001880,MSOA,8,203
E02001880,MSOA,9,490
E02001880,MSOA,10,339
E02001881,MSOA,-8,3167
E02001881,MSOA,1,3042
E02001881,MSOA,2,2
E02001881,MSOA,3,6
E02001881,MSOA,4,316
E02001881,MSOA,5,10
E02001881,MSOA,6,2728
E02001881,MSOA,7,327
E02001881,MSOA,8,222
E02001881,MSOA,9,325
E02001881,MSOA,10,310
E02001882,MSOA,-8,2237
E02001882,MSOA,1,2526
E02001882,MSOA,2,14
E02001882,MSOA,3,12
E02001882,MSOA,4,452
E02001882,MSOA,5,18
E02001882,MSOA,6,2423
E02001882,MSOA,7,216
E02001882,MSOA,8,165
E02001882,MSOA,9,414
E02001882,MSOA,10,358
E02001883,MSOA,-8,2127
E02001883,MSOA,1,1875
E02001883,MSOA,2,22
E02001883,MSOA,3,13
E02001883,MSOA,4,788
E02001883,MSOA,5,52
E02001883,MSOA,6,2497
E02001883,MSOA,7,84
E02001883,MSOA,8,181
E02001883,MSOA,9,495
E02001883,MSOA,10,383
E02001884,MSOA,-8,3276
E02001884,MSOA,1,3019
E02001884,MSOA,2,4
E02001884,MSOA,3,9
E02001884,MSOA,4,214
E02001884,MSOA,5,0
E02001884,MSOA,6,2537
E02001884,MSOA,7,360
E02001884,MSOA,8,189
E02001884,MSOA,9,261
E02001884,MSOA,10,282
E02001886,MSOA,-8,1816
E02001886,MSOA,1,2918
E02001886,MSOA,2,22
E02001886,MSOA,3,10
E02001886,MSOA,4,536
E02001886,MSOA,5,80
E02001886,MSOA,6,3115
E02001886,MSOA,7,290
E02001886,MSOA,8,176
E02001886,MSOA,9,365
E02001886,MSOA,10,285
E02001888,MSOA,-8,1864
E02001888,MSOA,1,1883
E02001888,MSOA,2,9
E02001888,MSOA,3,7
E02001888,MSOA,4,526
E02001888,MSOA,5,26
E02001888,MSOA,6,1919
E02001888,MSOA,7,96
E02001888,MSOA,8,126
E02001888,MSOA,9,329
E02001888,MSOA,10,324
E02001889,MSOA,-8,2580
E02001889,MSOA,1,2848
E02001889,MSOA,2,4
E02001889,MSOA,3,4
E02001889,MSOA,4,134
E02001889,MSOA,5,16
E02001889,MSOA,6,2289
E02001889,MSOA,7,329
E02001889,MSOA,8,158
E02001889,MSOA,9,220
E02001889,MSOA,10,256
E02001890,MSOA,-8,1315
E02001890,MSOA,1,2582
E02001890,MSOA,2,52
E02001890,MSOA,3,10
E02001890,MSOA,4,804
E02001890,MSOA,5,64
E02001890,MSOA,6,3344
E02001890,MSOA,7,245
E02001890,MSOA,8,166
E02001890,MSOA,9,464
E02001890,MSOA,10,304
E02001892,MSOA,-8,3608
E02001892,MSOA,1,3353
E02001892,MSOA,2,4
E02001892,MSOA,3,11
E02001892,MSOA,4,432
E02001892,MSOA,5,22
E02001892,MSOA,6,2868
E02001892,MSOA,7,295
E02001892,MSOA,8,210
E02001892,MSOA,9,413
E02001892,MSOA,10,347
E02001893,MSOA,-8,1942
E02001893,MSOA,1,2941
E02001893,MSOA,2,10
E02001893,MSOA,3,9
E02001893,MSOA,4,530
E02001893,MSOA,5,28
E02001893,MSOA,6,2166
E02001893,MSOA,7,150
E02001893,MSOA,8,119
E02001893,MSOA,9,453
E02001893,MSOA,10,402
E02001895,MSOA,-8,2044
E02001895,MSOA,1,2214
E02001895,MSOA,2,12
E02001895,MSOA,3,11
E02001895,MSOA,4,826
E02001895,MSOA,5,40
E02001895,MSOA,6,2520
E02001895,MSOA,7,84
E02001895,MSOA,8,164
E02001895,MSOA,9,508
E02001895,MSOA,10,415
E02001896,MSOA,-8,2950
E02001896,MSOA,1,3083
E02001896,MSOA,2,0
E02001896,MSOA,3,9
E02001896,MSOA,4,170
E02001896,MSOA,5,16
E02001896,MSOA,6,2579
E02001896,MSOA,7,502
E02001896,MSOA,8,199
E02001896,MSOA,9,271
E02001896,MSOA,10,381
E02001897,MSOA,-8,2324
E02001897,MSOA,1,2086
E02001897,MSOA,2,10
E02001897,MSOA,3,14
E02001897,MSOA,4,268
E02001897,MSOA,5,10
E02001897,MSOA,6,2531
E02001897,MSOA,7,274
E02001897,MSOA,8,248
E02001897,MSOA,9,397
E02001897,MSOA,10,268
E02001898,MSOA,-8,1228
E02001898,MSOA,1,2432
E02001898,MSOA,2,12
E02001898,MSOA,3,8
E02001898,MSOA,4,656
E02001898,MSOA,5,20
E02001898,MSOA,6,1418
E02001898,MSOA,7,61
E02001898,MSOA,8,93
E02001898,MSOA,9,296
E02001898,MSOA,10,333
E02001899,MSOA,-8,1583
E02001899,MSOA,1,3490
E02001899,MSOA,2,35
E02001899,MSOA,3,10
E02001899,MSOA,4,562
E02001899,MSOA,5,48
E02001899,MSOA,6,1632
E02001899,MSOA,7,143
E02001899,MSOA,8,104
E02001899,MSOA,9,371
E02001899,MSOA,10,506
E02001900,MSOA,-8,1316
E02001900,MSOA,1,1746
E02001900,MSOA,2,28
E02001900,MSOA,3,6
E02001900,MSOA,4,328
E02001900,MSOA,5,38
E02001900,MSOA,6,2024
E02001900,MSOA,7,167
E02001900,MSOA,8,142
E02001900,MSOA,9,406
E02001900,MSOA,10,233
E02001901,MSOA,-8,1341
E02001901,MSOA,1,2594
E02001901,MSOA,2,52
E02001901,MSOA,3,5
E02001901,MSOA,4,992
E02001901,MSOA,5,102
E02001901,MSOA,6,2095
E02001901,MSOA,7,82
E02001901,MSOA,8,104
E02001901,MSOA,9,398
E02001901,MSOA,10,289
E02001902,MSOA,-8,1368
E02001902,MSOA,1,2068
E02001902,MSOA,2,6
E02001902,MSOA,3,6
E02001902,MSOA,4,650
E02001902,MSOA,5,20
E02001902,MSOA,6,1434
E02001902,MSOA,7,60
E02001902,MSOA,8,90
E02001902,MSOA,9,270
E02001902,MSOA,10,275
E02001903,MSOA,-8,2236
E02001903,MSOA,1,2392
E02001903,MSOA,2,8
E02001903,MSOA,3,8
E02001903,MSOA,4,98
E02001903,MSOA,5,8
E02001903,MSOA,6,2120
E02001903,MSOA,7,380
E02001903,MSOA,8,186
E02001903,MSOA,9,316
E02001903,MSOA,10,317
E02001904,MSOA,-8,2108
E02001904,MSOA,1,2153
E02001904,MSOA,2,7
E02001904,MSOA,3,8
E02001904,MSOA,4,412
E02001904,MSOA,5,30
E02001904,MSOA,6,1980
E02001904,MSOA,7,188
E02001904,MSOA,8,138
E02001904,MSOA,9,328
E02001904,MSOA,10,263
E02001905,MSOA,-8,988
E02001905,MSOA,1,2187
E02001905,MSOA,2,34
E02001905,MSOA,3,3
E02001905,MSOA,4,516
E02001905,MSOA,5,52
E02001905,MSOA,6,1728
E02001905,MSOA,7,130
E02001905,MSOA,8,60
E02001905,MSOA,9,242
E02001905,MSOA,10,246
E02001906,MSOA,-8,1902
E02001906,MSOA,1,3250
E02001906,MSOA,2,20
E02001906,MSOA,3,12
E02001906,MSOA,4,862
E02001906,MSOA,5,42
E02001906,MSOA,6,2350
E02001906,MSOA,7,74
E02001906,MSOA,8,143
E02001906,MSOA,9,493
E02001906,MSOA,10,418
E02001907,MSOA,-8,1964
E02001907,MSOA,1,3381
E02001907,MSOA,2,16
E02001907,MSOA,3,3
E02001907,MSOA,4,1132
E02001907,MSOA,5,58
E02001907,MSOA,6,2461
E02001907,MSOA,7,116
E02001907,MSOA,8,166
E02001907,MSOA,9,557
E02001907,MSOA,10,524
E02001908,MSOA,-8,2425
E02001908,MSOA,1,2793
E02001908,MSOA,2,12
E02001908,MSOA,3,12
E02001908,MSOA,4,171
E02001908,MSOA,5,4
E02001908,MSOA,6,2337
E02001908,MSOA,7,422
E02001908,MSOA,8,185
E02001908,MSOA,9,248
E02001908,MSOA,10,328
E02001909,MSOA,-8,2276
E02001909,MSOA,1,2344
E02001909,MSOA,2,6
E02001909,MSOA,3,6
E02001909,MSOA,4,212
E02001909,MSOA,5,10
E02001909,MSOA,6,2362
E02001909,MSOA,7,337
E02001909,MSOA,8,169
E02001909,MSOA,9,292
E02001909,MSOA,10,237
E02001910,MSOA,-8,1799
E02001910,MSOA,1,1853
E02001910,MSOA,2,4
E02001910,MSOA,3,7
E02001910,MSOA,4,244
E02001910,MSOA,5,16
E02001910,MSOA,6,2261
E02001910,MSOA,7,296
E02001910,MSOA,8,166
E02001910,MSOA,9,303
E02001910,MSOA,10,280
E02001911,MSOA,-8,2354
E02001911,MSOA,1,2109
E02001911,MSOA,2,12
E02001911,MSOA,3,3
E02001911,MSOA,4,616
E02001911,MSOA,5,50
E02001911,MSOA,6,2488
E02001911,MSOA,7,89
E02001911,MSOA,8,196
E02001911,MSOA,9,503
E02001911,MSOA,10,311
E02001913,MSOA,-8,1165
E02001913,MSOA,1,1672
E02001913,MSOA,2,18
E02001913,MSOA,3,2
E02001913,MSOA,4,624
E02001913,MSOA,5,50
E02001913,MSOA,6,2727
E02001913,MSOA,7,133
E02001913,MSOA,8,107
E02001913,MSOA,9,382
E02001913,MSOA,10,271
E02001914,MSOA,-8,1467
E02001914,MSOA,1,2185
E02001914,MSOA,2,28
E02001914,MSOA,3,3
E02001914,MSOA,4,462
E02001914,MSOA,5,34
E02001914,MSOA,6,1837
E02001914,MSOA,7,204
E02001914,MSOA,8,114
E02001914,MSOA,9,243
E02001914,MSOA,10,300
E02001915,MSOA,-8,2427
E02001915,MSOA,1,3359
E02001915,MSOA,2,43
E02001915,MSOA,3,9
E02001915,MSOA,4,1010
E02001915,MSOA,5,70
E02001915,MSOA,6,3265
E02001915,MSOA,7,191
E02001915,MSOA,8,211
E02001915,MSOA,9,718
E02001915,MSOA,10,497
E02001916,MSOA,-8,2610
E02001916,MSOA,1,2952
E02001916,MSOA,2,8
E02001916,MSOA,3,10
E02001916,MSOA,4,506
E02001916,MSOA,5,36
E02001916,MSOA,6,2562
E02001916,MSOA,7,180
E02001916,MSOA,8,195
E02001916,MSOA,9,415
E02001916,MSOA,10,308
E02001918,MSOA,-8,1398
E02001918,MSOA,1,2186
E02001918,MSOA,2,46
E02001918,MSOA,3,9
E02001918,MSOA,4,810
E02001918,MSOA,5,72
E02001918,MSOA,6,2701
E02001918,MSOA,7,179
E02001918,MSOA,8,142
E02001918,MSOA,9,510
E02001918,MSOA,10,282
E02001919,MSOA,-8,1222
E02001919,MSOA,1,2051
E02001919,MSOA,2,18
E02001919,MSOA,3,4
E02001919,MSOA,4,392
E02001919,MSOA,5,30
E02001919,MSOA,6,2125
E02001919,MSOA,7,249
E02001919,MSOA,8,115
E02001919,MSOA,9,324
E02001919,MSOA,10,273
E02001920,MSOA,-8,1721
E02001920,MSOA,1,2048
E02001920,MSOA,2,12
E02001920,MSOA,3,3
E02001920,MSOA,4,636
E02001920,MSOA,5,24
E02001920,MSOA,6,2232
E02001920,MSOA,7,66
E02001920,MSOA,8,142
E02001920,MSOA,9,442
E02001920,MSOA,10,320
E02001921,MSOA,-8,1714
E02001921,MSOA,1,2225
E02001921,MSOA,2,20
E02001921,MSOA,3,9
E02001921,MSOA,4,762
E02001921,MSOA,5,48
E02001921,MSOA,6,2032
E02001921,MSOA,7,77
E02001921,MSOA,8,130
E02001921,MSOA,9,410
E02001921,MSOA,10,304
E02001922,MSOA,-8,755
E02001922,MSOA,1,702
E02001922,MSOA,2,16
E02001922,MSOA,3,2
E02001922,MSOA,4,500
E02001922,MSOA,5,49
E02001922,MSOA,6,11035
E02001922,MSOA,7,109
E02001922,MSOA,8,87
E02001922,MSOA,9,156
E02001922,MSOA,10,115
E02001923,MSOA,-8,2604
E02001923,MSOA,1,3768
E02001923,MSOA,2,6
E02001923,MSOA,3,12
E02001923,MSOA,4,350
E02001923,MSOA,5,26
E02001923,MSOA,6,2809
E02001923,MSOA,7,389
E02001923,MSOA,8,164
E02001923,MSOA,9,398
E02001923,MSOA,10,501
E02001924,MSOA,-8,1637
E02001924,MSOA,1,2414
E02001924,MSOA,2,10
E02001924,MSOA,3,8
E02001924,MSOA,4,390
E02001924,MSOA,5,10
E02001924,MSOA,6,1728
E02001924,MSOA,7,117
E02001924,MSOA,8,135
E02001924,MSOA,9,359
E02001924,MSOA,10,262
E02001925,MSOA,-8,1241
E02001925,MSOA,1,2094
E02001925,MSOA,2,16
E02001925,MSOA,3,3
E02001925,MSOA,4,582
E02001925,MSOA,5,50
E02001925,MSOA,6,1811
E02001925,MSOA,7,77
E02001925,MSOA,8,94
E02001925,MSOA,9,326
E02001925,MSOA,10,321
E02001926,MSOA,-8,1282
E02001926,MSOA,1,2088
E02001926,MSOA,2,40
E02001926,MSOA,3,2
E02001926,MSOA,4,740
E02001926,MSOA,5,72
E02001926,MSOA,6,2435
E02001926,MSOA,7,114
E02001926,MSOA,8,100
E02001926,MSOA,9,328
E02001926,MSOA,10,275
E02001927,MSOA,-8,1851
E02001927,MSOA,1,1970
E02001927,MSOA,2,4
E02001927,MSOA,3,0
E02001927,MSOA,4,648
E02001927,MSOA,5,35
E02001927,MSOA,6,2100
E02001927,MSOA,7,58
E02001927,MSOA,8,153
E02001927,MSOA,9,421
E02001927,MSOA,10,307
E02001928,MSOA,-8,1434
E02001928,MSOA,1,1864
E02001928,MSOA,2,16
E02001928,MSOA,3,5
E02001928,MSOA,4,630
E02001928,MSOA,5,18
E02001928,MSOA,6,1841
E02001928,MSOA,7,46
E02001928,MSOA,8,135
E02001928,MSOA,9,461
E02001928,MSOA,10,301
E02001929,MSOA,-8,2966
E02001929,MSOA,1,2667
E02001929,MSOA,2,10
E02001929,MSOA,3,14
E02001929,MSOA,4,762
E02001929,MSOA,5,28
E02001929,MSOA,6,2794
E02001929,MSOA,7,154
E02001929,MSOA,8,226
E02001929,MSOA,9,471
E02001929,MSOA,10,354
E02001930,MSOA,-8,1471
E02001930,MSOA,1,2410
E02001930,MSOA,2,52
E02001930,MSOA,3,8
E02001930,MSOA,4,922
E02001930,MSOA,5,102
E02001930,MSOA,6,1865
E02001930,MSOA,7,90
E02001930,MSOA,8,104
E02001930,MSOA,9,405
E02001930,MSOA,10,273
E02001931,MSOA,-8,1759
E02001931,MSOA,1,3195
E02001931,MSOA,2,10
E02001931,MSOA,3,5
E02001931,MSOA,4,482
E02001931,MSOA,5,20
E02001931,MSOA,6,1996
E02001931,MSOA,7,195
E02001931,MSOA,8,143
E02001931,MSOA,9,384
E02001931,MSOA,10,404
E02001932,MSOA,-8,1859
E02001932,MSOA,1,1789
E02001932,MSOA,2,14
E02001932,MSOA,3,9
E02001932,MSOA,4,690
E02001932,MSOA,5,48
E02001932,MSOA,6,1978
E02001932,MSOA,7,53
E02001932,MSOA,8,146
E02001932,MSOA,9,434
E02001932,MSOA,10,293
E02001933,MSOA,-8,1657
E02001933,MSOA,1,2106
E02001933,MSOA,2,28
E02001933,MSOA,3,6
E02001933,MSOA,4,798
E02001933,MSOA,5,40
E02001933,MSOA,6,2078
E02001933,MSOA,7,67
E02001933,MSOA,8,149
E02001933,MSOA,9,428
E02001933,MSOA,10,293
E02001934,MSOA,-8,1594
E02001934,MSOA,1,2681
E02001934,MSOA,2,4
E02001934,MSOA,3,5
E02001934,MSOA,4,338
E02001934,MSOA,5,8
E02001934,MSOA,6,1707
E02001934,MSOA,7,122
E02001934,MSOA,8,83
E02001934,MSOA,9,244
E02001934,MSOA,10,327
E02001935,MSOA,-8,1733
E02001935,MSOA,1,2708
E02001935,MSOA,2,30
E02001935,MSOA,3,6
E02001935,MSOA,4,646
E02001935,MSOA,5,30
E02001935,MSOA,6,1844
E02001935,MSOA,7,67
E02001935,MSOA,8,144
E02001935,MSOA,9,398
E02001935,MSOA,10,439
E02001936,MSOA,-8,1267
E02001936,MSOA,1,2576
E02001936,MSOA,2,36
E02001936,MSOA,3,2
E02001936,MSOA,4,420
E02001936,MSOA,5,22
E02001936,MSOA,6,1300
E02001936,MSOA,7,58
E02001936,MSOA,8,65
