code,geography,sexCategory,ageCategory,value
E08000022,LA,Female,1,986
E08000022,LA,Female,2,1158
E08000022,LA,Female,3,1081
E08000022,LA,Female,4,1157
E08000022,LA,Female,5,1171
E08000022,LA,Female,6,1109
E08000022,LA,Female,7,1122
E08000022,LA,Female,8,1180
E08000022,LA,Female,9,1204
E08000022,LA,Female,10,1166
E08000022,LA,Female,11,1195
E08000022,LA,Female,12,1137
E08000022,LA,Female,13,1159
E08000022,LA,Female,14,1129
E08000022,LA,Female,15,1147
E08000022,LA,Female,16,1117
E08000022,LA,Female,17,1088
E08000022,LA,Female,18,952
E08000022,LA,Female,19,724
E08000022,LA,Female,20,775
E08000022,LA,Female,21,817
E08000022,LA,Female,22,906
E08000022,LA,Female,23,1084
E08000022,LA,Female,24,1121
E08000022,LA,Female,25,1194
E08000022,LA,Female,26,1139
E08000022,LA,Female,27,1259
E08000022,LA,Female,28,1297
E08000022,LA,Female,29,1410
E08000022,LA,Female,30,1410
E08000022,LA,Female,31,1365
E08000022,LA,Female,32,1463
E08000022,LA,Female,33,1563
E08000022,LA,Female,34,1514
E08000022,LA,Female,35,1478
E08000022,LA,Female,36,1538
E08000022,LA,Female,37,1526
E08000022,LA,Female,38,1425
E08000022,LA,Female,39,1499
E08000022,LA,Female,40,1541
E08000022,LA,Female,41,1543
E08000022,LA,Female,42,1393
E08000022,LA,Female,43,1255
E08000022,LA,Female,44,1248
E08000022,LA,Female,45,1331
E08000022,LA,Female,46,1347
E08000022,LA,Female,47,1378
E08000022,LA,Female,48,1436
E08000022,LA,Female,49,1500
E08000022,LA,Female,50,1534
E08000022,LA,Female,51,1492
E08000022,LA,Female,52,1541
E08000022,LA,Female,53,1474
E08000022,LA,Female,54,1500
E08000022,LA,Female,55,1508
E08000022,LA,Female,56,1598
E08000022,LA,Female,57,1550
E08000022,LA,Female,58,1567
E08000022,LA,Female,59,1526
E08000022,LA,Female,60,1441
E08000022,LA,Female,61,1444
E08000022,LA,Female,62,1424
E08000022,LA,Female,63,1454
E08000022,LA,Female,64,1346
E08000022,LA,Female,65,1319
E08000022,LA,Female,66,1293
E08000022,LA,Female,67,1294
E08000022,LA,Female,68,1260
E08000022,LA,Female,69,1148
E08000022,LA,Female,70,1171
E08000022,LA,Female,71,1234
E08000022,LA,Female,72,1220
E08000022,LA,Female,73,1291
E08000022,LA,Female,74,1347
E08000022,LA,Female,75,945
E08000022,LA,Female,76,980
E08000022,LA,Female,77,836
E08000022,LA,Female,78,783
E08000022,LA,Female,79,662
E08000022,LA,Female,80,680
E08000022,LA,Female,81,693
E08000022,LA,Female,82,662
E08000022,LA,Female,83,660
E08000022,LA,Female,84,602
E08000022,LA,Female,85,515
E08000022,LA,Female,86,470
E08000022,LA,Female,87,407
E08000022,LA,Female,88,382
E08000022,LA,Female,89,360
E08000022,LA,Female,90,1343
E08000022,LA,Male,0,1034
E08000022,LA,Male,1,1135
E08000022,LA,Male,2,1140
E08000022,LA,Male,3,1162
E08000022,LA,Male,4,1194
E08000022,LA,Male,5,1245
E08000022,LA,Male,6,1209
E08000022,LA,Male,7,1241
E08000022,LA,Male,8,1262
E08000022,LA,Male,9,1196
E08000022,LA,Male,10,1276
E08000022,LA,Male,11,1282
E08000022,LA,Male,12,1291
E08000022,LA,Male,13,1298
E08000022,LA,Male,14,1220
E08000022,LA,Male,15,1226
E08000022,LA,Male,16,1159
E08000022,LA,Male,17,1106
E08000022,LA,Male,18,1022
E08000022,LA,Male,19,829
E08000022,LA,Male,20,871
E08000022,LA,Male,21,868
E08000022,LA,Male,22,968
E08000022,LA,Male,23,1064
E08000022,LA,Male,24,1036
E08000022,LA,Male,25,1078
E08000022,LA,Male,26,1143
E08000022,LA,Male,27,1161
E08000022,LA,Male,28,1254
E08000022,LA,Male,29,1277
E08000022,LA,Male,30,1305
E08000022,LA,Male,31,1267
E08000022,LA,Male,32,1327
E08000022,LA,Male,33,1319
E08000022,LA,Male,34,1324
E08000022,LA,Male,35,1439
E08000022,LA,Male,36,1331
E08000022,LA,Male,37,1339
E08000022,LA,Male,38,1399
E08000022,LA,Male,39,1348
E08000022,LA,Male,40,1416
E08000022,LA,Male,41,1536
E08000022,LA,Male,42,1351
E08000022,LA,Male,43,1184
E08000022,LA,Male,44,1177
E08000022,LA,Male,45,1200
E08000022,LA,Male,46,1310
E08000022,LA,Male,47,1276
E08000022,LA,Male,48,1371
E08000022,LA,Male,49,1477
E08000022,LA,Male,50,1481
E08000022,LA,Male,51,1396
E08000022,LA,Male,52,1344
E08000022,LA,Male,53,1395
E08000022,LA,Male,54,1479
E08000022,LA,Male,55,1488
E08000022,LA,Male,56,1508
E08000022,LA,Male,57,1543
E08000022,LA,Male,58,1525
E08000022,LA,Male,59,1407
E08000022,LA,Male,60,1343
E08000022,LA,Male,61,1320
E08000022,LA,Male,62,1278
E08000022,LA,Male,63,1308
E08000022,LA,Male,64,1238
E08000022,LA,Male,65,1178
E08000022,LA,Male,66,1174
E08000022,LA,Male,67,1212
E08000022,LA,Male,68,1152
E08000022,LA,Male,69,1122
E08000022,LA,Male,70,1019
E08000022,LA,Male,71,1080
E08000022,LA,Male,72,1138
E08000022,LA,Male,73,1199
E08000022,LA,Male,74,1120
E08000022,LA,Male,75,865
E08000022,LA,Male,76,862
E08000022,LA,Male,77,712
E08000022,LA,Male,78,652
E08000022,LA,Male,79,540
E08000022,LA,Male,80,507
E08000022,LA,Male,81,501
E08000022,LA,Male,82,511
E08000022,LA,Male,83,441
E08000022,LA,Male,84,388
E08000022,LA,Male,85,365
E08000022,LA,Male,86,329
E08000022,LA,Male,87,266
E08000022,LA,Male,88,216
E08000022,LA,Male,89,187
E08000022,LA,Male,90,605
E08000023,LA,Female,0,703
E08000023,LA,Female,1,669
E08000023,LA,Female,2,776
E08000023,LA,Female,3,788
E08000023,LA,Female,4,817
E08000023,LA,Female,5,793
E08000023,LA,Female,6,803
E08000023,LA,Female,7,829
E08000023,LA,Female,8,814
E08000023,LA,Female,9,875
E08000023,LA,Female,10,891
E08000023,LA,Female,11,834
E08000023,LA,Female,12,842
E08000023,LA,Female,13,865
E08000023,LA,Female,14,798
E08000023,LA,Female,15,763
E08000023,LA,Female,16,756
E08000023,LA,Female,17,795
E08000023,LA,Female,18,694
E08000023,LA,Female,19,631
E08000023,LA,Female,20,635
E08000023,LA,Female,21,671
E08000023,LA,Female,22,727
E08000023,LA,Female,23,779
E08000023,LA,Female,24,818
E08000023,LA,Female,25,829
E08000023,LA,Female,26,884
E08000023,LA,Female,27,897
E08000023,LA,Female,28,932
E08000023,LA,Female,29,924
E08000023,LA,Female,30,1045
E08000023,LA,Female,31,965
E08000023,LA,Female,32,1049
E08000023,LA,Female,33,1042
E08000023,LA,Female,34,1119
E08000023,LA,Female,35,1072
E08000023,LA,Female,36,1019
E08000023,LA,Female,37,937
E08000023,LA,Female,38,925
E08000023,LA,Female,39,932
E08000023,LA,Female,40,962
E08000023,LA,Female,41,938
E08000023,LA,Female,42,905
E08000023,LA,Female,43,755
E08000023,LA,Female,44,790
E08000023,LA,Female,45,838
E08000023,LA,Female,46,840
E08000023,LA,Female,47,878
E08000023,LA,Female,48,908
E08000023,LA,Female,49,1026
E08000023,LA,Female,50,1035
E08000023,LA,Female,51,1014
E08000023,LA,Female,52,1102
E08000023,LA,Female,53,1072
E08000023,LA,Female,54,1110
E08000023,LA,Female,55,1182
E08000023,LA,Female,56,1191
E08000023,LA,Female,57,1160
E08000023,LA,Female,58,1120
E08000023,LA,Female,59,1132
E08000023,LA,Female,60,1154
E08000023,LA,Female,61,1089
E08000023,LA,Female,62,1108
E08000023,LA,Female,63,1027
E08000023,LA,Female,64,964
E08000023,LA,Female,65,980
E08000023,LA,Female,66,871
E08000023,LA,Female,67,959
E08000023,LA,Female,68,917
E08000023,LA,Female,69,798
E08000023,LA,Female,70,827
E08000023,LA,Female,71,909
E08000023,LA,Female,72,832
E08000023,LA,Female,73,919
E08000023,LA,Female,74,833
E08000023,LA,Female,75,673
E08000023,LA,Female,76,688
E08000023,LA,Female,77,632
E08000023,LA,Female,78,577
E08000023,LA,Female,79,473
E08000023,LA,Female,80,525
E08000023,LA,Female,81,481
E08000023,LA,Female,82,528
E08000023,LA,Female,83,475
E08000023,LA,Female,84,436
E08000023,LA,Female,85,356
E08000023,LA,Female,86,354
E08000023,LA,Female,87,328
E08000023,LA,Female,88,294
E08000023,LA,Female,89,232
E08000023,LA,Female,90,928
E08000023,LA,Male,0,752
E08000023,LA,Male,1,798
E08000023,LA,Male,2,768
E08000023,LA,Male,3,859
E08000023,LA,Male,4,894
E08000023,LA,Male,5,906
E08000023,LA,Male,6,842
E08000023,LA,Male,7,857
E08000023,LA,Male,8,891
E08000023,LA,Male,9,858
E08000023,LA,Male,10,910
E08000023,LA,Male,11,890
E08000023,LA,Male,12,915
E08000023,LA,Male,13,813
E08000023,LA,Male,14,874
E08000023,LA,Male,15,798
E08000023,LA,Male,16,790
E08000023,LA,Male,17,833
E08000023,LA,Male,18,748
E08000023,LA,Male,19,672
E08000023,LA,Male,20,690
E08000023,LA,Male,21,716
E08000023,LA,Male,22,686
E08000023,LA,Male,23,784
E08000023,LA,Male,24,781
E08000023,LA,Male,25,827
E08000023,LA,Male,26,776
E08000023,LA,Male,27,809
E08000023,LA,Male,28,851
E08000023,LA,Male,29,941
E08000023,LA,Male,30,906
E08000023,LA,Male,31,865
E08000023,LA,Male,32,942
E08000023,LA,Male,33,949
E08000023,LA,Male,34,974
E08000023,LA,Male,35,1014
E08000023,LA,Male,36,882
E08000023,LA,Male,37,861
E08000023,LA,Male,38,851
E08000023,LA,Male,39,881
E08000023,LA,Male,40,942
E08000023,LA,Male,41,905
E08000023,LA,Male,42,852
E08000023,LA,Male,43,721
E08000023,LA,Male,44,693
E08000023,LA,Male,45,786
E08000023,LA,Male,46,778
E08000023,LA,Male,47,848
E08000023,LA,Male,48,889
E08000023,LA,Male,49,961
E08000023,LA,Male,50,984
E08000023,LA,Male,51,945
E08000023,LA,Male,52,1061
E08000023,LA,Male,53,1042
E08000023,LA,Male,54,1063
E08000023,LA,Male,55,1073
E08000023,LA,Male,56,1103
E08000023,LA,Male,57,1119
E08000023,LA,Male,58,1094
E08000023,LA,Male,59,1054
E08000023,LA,Male,60,1070
E08000023,LA,Male,61,1075
E08000023,LA,Male,62,1030
E08000023,LA,Male,63,991
E08000023,LA,Male,64,968
E08000023,LA,Male,65,918
E08000023,LA,Male,66,888
E08000023,LA,Male,67,858
E08000023,LA,Male,68,836
E08000023,LA,Male,69,753
E08000023,LA,Male,70,806
E08000023,LA,Male,71,789
E08000023,LA,Male,72,792
E08000023,LA,Male,73,840
E08000023,LA,Male,74,827
E08000023,LA,Male,75,584
E08000023,LA,Male,76,573
E08000023,LA,Male,77,483
E08000023,LA,Male,78,470
E08000023,LA,Male,79,401
E08000023,LA,Male,80,399
E08000023,LA,Male,81,377
E08000023,LA,Male,82,386
E08000023,LA,Male,83,347
E08000023,LA,Male,84,344
E08000023,LA,Male,85,253
E08000023,LA,Male,86,214
E08000023,LA,Male,87,185
E08000023,LA,Male,88,156
E08000023,LA,Male,89,131
E08000023,LA,Male,90,403
E08000024,LA,Female,0,1226
E08000024,LA,Female,1,1320
E08000024,LA,Female,2,1272
E08000024,LA,Female,3,1415
E08000024,LA,Female,4,1441
E08000024,LA,Female,5,1454
E08000024,LA,Female,6,1378
E08000024,LA,Female,7,1448
E08000024,LA,Female,8,1469
E08000024,LA,Female,9,1639
E08000024,LA,Female,10,1531
E08000024,LA,Female,11,1616
E08000024,LA,Female,12,1551
E08000024,LA,Female,13,1627
E08000024,LA,Female,14,1574
E08000024,LA,Female,15,1471
E08000024,LA,Female,16,1546
E08000024,LA,Female,17,1397
E08000024,LA,Female,18,1392
E08000024,LA,Female,19,1388
E08000024,LA,Female,20,1358
E08000024,LA,Female,21,1414
E08000024,LA,Female,22,1547
E08000024,LA,Female,23,1616
E08000024,LA,Female,24,1665
E08000024,LA,Female,25,1578
E08000024,LA,Female,26,1709
E08000024,LA,Female,27,1781
E08000024,LA,Female,28,1801
E08000024,LA,Female,29,1931
E08000024,LA,Female,30,1891
E08000024,LA,Female,31,1812
E08000024,LA,Female,32,1818
E08000024,LA,Female,33,1936
E08000024,LA,Female,34,1897
E08000024,LA,Female,35,1818
E08000024,LA,Female,36,1771
E08000024,LA,Female,37,1714
E08000024,LA,Female,38,1796
E08000024,LA,Female,39,1698
E08000024,LA,Female,40,1768
E08000024,LA,Female,41,1755
E08000024,LA,Female,42,1644
E08000024,LA,Female,43,1484
E08000024,LA,Female,44,1509
E08000024,LA,Female,45,1605
E08000024,LA,Female,46,1570
E08000024,LA,Female,47,1672
E08000024,LA,Female,48,1829
E08000024,LA,Female,49,2024
E08000024,LA,Female,50,1992
E08000024,LA,Female,51,1923
E08000024,LA,Female,52,1967
E08000024,LA,Female,53,1974
E08000024,LA,Female,54,2079
E08000024,LA,Female,55,2006
E08000024,LA,Female,56,2075
E08000024,LA,Female,57,2078
E08000024,LA,Female,58,2087
E08000024,LA,Female,59,2044
E08000024,LA,Female,60,1963
E08000024,LA,Female,61,1895
E08000024,LA,Female,62,1937
E08000024,LA,Female,63,1927
E08000024,LA,Female,64,1858
E08000024,LA,Female,65,1709
E08000024,LA,Female,66,1727
E08000024,LA,Female,67,1677
E08000024,LA,Female,68,1643
E08000024,LA,Female,69,1598
E08000024,LA,Female,70,1593
E08000024,LA,Female,71,1586
E08000024,LA,Female,72,1556
E08000024,LA,Female,73,1666
E08000024,LA,Female,74,1743
E08000024,LA,Female,75,1185
E08000024,LA,Female,76,1283
E08000024,LA,Female,77,1063
E08000024,LA,Female,78,1041
E08000024,LA,Female,79,938
E08000024,LA,Female,80,928
E08000024,LA,Female,81,948
E08000024,LA,Female,82,900
E08000024,LA,Female,83,851
E08000024,LA,Female,84,741
E08000024,LA,Female,85,722
E08000024,LA,Female,86,635
E08000024,LA,Female,87,532
E08000024,LA,Female,88,477
E08000024,LA,Female,89,460
E08000024,LA,Female,90,1504
E08000024,LA,Male,0,1391
E08000024,LA,Male,1,1306
E08000024,LA,Male,2,1420
E08000024,LA,Male,3,1515
E08000024,LA,Male,4,1543
E08000024,LA,Male,5,1550
E08000024,LA,Male,6,1476
E08000024,LA,Male,7,1581
E08000024,LA,Male,8,1558
E08000024,LA,Male,9,1687
E08000024,LA,Male,10,1673
E08000024,LA,Male,11,1604
E08000024,LA,Male,12,1617
E08000024,LA,Male,13,1652
E08000024,LA,Male,14,1588
E08000024,LA,Male,15,1509
E08000024,LA,Male,16,1535
E08000024,LA,Male,17,1504
E08000024,LA,Male,18,1522
E08000024,LA,Male,19,1377
E08000024,LA,Male,20,1419
E08000024,LA,Male,21,1487
E08000024,LA,Male,22,1495
E08000024,LA,Male,23,1555
E08000024,LA,Male,24,1585
E08000024,LA,Male,25,1574
E08000024,LA,Male,26,1584
E08000024,LA,Male,27,1620
E08000024,LA,Male,28,1695
E08000024,LA,Male,29,1750
E08000024,LA,Male,30,1835
E08000024,LA,Male,31,1741
E08000024,LA,Male,32,1730
E08000024,LA,Male,33,1719
E08000024,LA,Male,34,1665
E08000024,LA,Male,35,1732
E08000024,LA,Male,36,1671
E08000024,LA,Male,37,1602
E08000024,LA,Male,38,1602
E08000024,LA,Male,39,1651
E08000024,LA,Male,40,1582
E08000024,LA,Male,41,1639
E08000024,LA,Male,42,1524
E08000024,LA,Male,43,1403
E08000024,LA,Male,44,1346
E08000024,LA,Male,45,1441
E08000024,LA,Male,46,1536
E08000024,LA,Male,47,1554
E08000024,LA,Male,48,1714
E08000024,LA,Male,49,1884
E08000024,LA,Male,50,1954
E08000024,LA,Male,51,1826
E08000024,LA,Male,52,1918
E08000024,LA,Male,53,1919
E08000024,LA,Male,54,1895
E08000024,LA,Male,55,1878
E08000024,LA,Male,56,2016
E08000024,LA,Male,57,1962
E08000024,LA,Male,58,1978
E08000024,LA,Male,59,1910
E08000024,LA,Male,60,1914
E08000024,LA,Male,61,1836
E08000024,LA,Male,62,1884
E08000024,LA,Male,63,1904
E08000024,LA,Male,64,1795
E08000024,LA,Male,65,1589
E08000024,LA,Male,66,1614
E08000024,LA,Male,67,1576
E08000024,LA,Male,68,1468
E08000024,LA,Male,69,1502
E08000024,LA,Male,70,1461
E08000024,LA,Male,71,1394
E08000024,LA,Male,72,1451
E08000024,LA,Male,73,1586
E08000024,LA,Male,74,1457
E08000024,LA,Male,75,1093
E08000024,LA,Male,76,1043
E08000024,LA,Male,77,971
E08000024,LA,Male,78,878
E08000024,LA,Male,79,728
E08000024,LA,Male,80,717
E08000024,LA,Male,81,719
E08000024,LA,Male,82,683
E08000024,LA,Male,83,637
E08000024,LA,Male,84,582
E08000024,LA,Male,85,411
E08000024,LA,Male,86,402
E08000024,LA,Male,87,348
E08000024,LA,Male,88,308
E08000024,LA,Male,89,264
E08000024,LA,Male,90,677
E08000025,LA,Female,0,7259
E08000025,LA,Female,1,7227
E08000025,LA,Female,2,7241
E08000025,LA,Female,3,7481
E08000025,LA,Female,4,7806
E08000025,LA,Female,5,7702
E08000025,LA,Female,6,7724
E08000025,LA,Female,7,8024
E08000025,LA,Female,8,8099
E08000025,LA,Female,9,8028
E08000025,LA,Female,10,8127
E08000025,LA,Female,11,8050
E08000025,LA,Female,12,8296
E08000025,LA,Female,13,8112
E08000025,LA,Female,14,7802
E08000025,LA,Female,15,7876
E08000025,LA,Female,16,7828
E08000025,LA,Female,17,7784
E08000025,LA,Female,18,8831
E08000025,LA,Female,19,10848
E08000025,LA,Female,20,10794
E08000025,LA,Female,21,9955
E08000025,LA,Female,22,9376
E08000025,LA,Female,23,8902
E08000025,LA,Female,24,8791
E08000025,LA,Female,25,8580
E08000025,LA,Female,26,8401
E08000025,LA,Female,27,8415
E08000025,LA,Female,28,8311
E08000025,LA,Female,29,8536
E08000025,LA,Female,30,8871
E08000025,LA,Female,31,8830
E08000025,LA,Female,32,8758
E08000025,LA,Female,33,9009
E08000025,LA,Female,34,8960
E08000025,LA,Female,35,8582
E08000025,LA,Female,36,8475
E08000025,LA,Female,37,8425
E08000025,LA,Female,38,8459
E08000025,LA,Female,39,8276
E08000025,LA,Female,40,8282
E08000025,LA,Female,41,8223
E08000025,LA,Female,42,7493
E08000025,LA,Female,43,7128
E08000025,LA,Female,44,7018
E08000025,LA,Female,45,6772
E08000025,LA,Female,46,6724
E08000025,LA,Female,47,6584
E08000025,LA,Female,48,6763
E08000025,LA,Female,49,7144
E08000025,LA,Female,50,7025
E08000025,LA,Female,51,7146
E08000025,LA,Female,52,6938
E08000025,LA,Female,53,6933
E08000025,LA,Female,54,6830
E08000025,LA,Female,55,6647
E08000025,LA,Female,56,6416
E08000025,LA,Female,57,6343
E08000025,LA,Female,58,6352
E08000025,LA,Female,59,6139
E08000025,LA,Female,60,5797
E08000025,LA,Female,61,5496
E08000025,LA,Female,62,5216
E08000025,LA,Female,63,4966
E08000025,LA,Female,64,4833
E08000025,LA,Female,65,4513
E08000025,LA,Female,66,4421
E08000025,LA,Female,67,4369
E08000025,LA,Female,68,4314
E08000025,LA,Female,69,4049
E08000025,LA,Female,70,3902
E08000025,LA,Female,71,3967
E08000025,LA,Female,72,3847
E08000025,LA,Female,73,4064
E08000025,LA,Female,74,4071
E08000025,LA,Female,75,3059
E08000025,LA,Female,76,3274
E08000025,LA,Female,77,3172
E08000025,LA,Female,78,3037
E08000025,LA,Female,79,2622
E08000025,LA,Female,80,2547
E08000025,LA,Female,81,2495
E08000025,LA,Female,82,2394
E08000025,LA,Female,83,2291
E08000025,LA,Female,84,2268
E08000025,LA,Female,85,2101
E08000025,LA,Female,86,1762
E08000025,LA,Female,87,1566
E08000025,LA,Female,88,1530
E08000025,LA,Female,89,1382
E08000025,LA,Female,90,5425
E08000025,LA,Male,0,7013
E08000025,LA,Male,1,7524
E08000025,LA,Male,2,7748
E08000025,LA,Male,3,7640
E08000025,LA,Male,4,8084
E08000025,LA,Male,5,8014
E08000025,LA,Male,6,8298
E08000025,LA,Male,7,8218
E08000025,LA,Male,8,8638
E08000025,LA,Male,9,8525
E08000025,LA,Male,10,8672
E08000025,LA,Male,11,8474
E08000025,LA,Male,12,8638
E08000025,LA,Male,13,8558
E08000025,LA,Male,14,8331
E08000025,LA,Male,15,8070
E08000025,LA,Male,16,8157
E08000025,LA,Male,17,8398
E08000025,LA,Male,18,8787
E08000025,LA,Male,19,9863
E08000025,LA,Male,20,9534
E08000025,LA,Male,21,9835
E08000025,LA,Male,22,9289
E08000025,LA,Male,23,8397
E08000025,LA,Male,24,8370
E08000025,LA,Male,25,8031
E08000025,LA,Male,26,8133
E08000025,LA,Male,27,8035
E08000025,LA,Male,28,8026
E08000025,LA,Male,29,8125
E08000025,LA,Male,30,8356
E08000025,LA,Male,31,8119
E08000025,LA,Male,32,7972
E08000025,LA,Male,33,8051
E08000025,LA,Male,34,7920
E08000025,LA,Male,35,7827
E08000025,LA,Male,36,7868
E08000025,LA,Male,37,7635
E08000025,LA,Male,38,7583
E08000025,LA,Male,39,7498
E08000025,LA,Male,40,7611
E08000025,LA,Male,41,7304
E08000025,LA,Male,42,7205
E08000025,LA,Male,43,6849
E08000025,LA,Male,44,6884
E08000025,LA,Male,45,6736
E08000025,LA,Male,46,6682
E08000025,LA,Male,47,6811
E08000025,LA,Male,48,6987
E08000025,LA,Male,49,6851
E08000025,LA,Male,50,7207
E08000025,LA,Male,51,7023
E08000025,LA,Male,52,7101
E08000025,LA,Male,53,7016
E08000025,LA,Male,54,6735
E08000025,LA,Male,55,6371
E08000025,LA,Male,56,6386
E08000025,LA,Male,57,6169
E08000025,LA,Male,58,6075
E08000025,LA,Male,59,5787
E08000025,LA,Male,60,5667
E08000025,LA,Male,61,5428
E08000025,LA,Male,62,5217
E08000025,LA,Male,63,5245
E08000025,LA,Male,64,4775
E08000025,LA,Male,65,4358
E08000025,LA,Male,66,4324
E08000025,LA,Male,67,4203
E08000025,LA,Male,68,4106
E08000025,LA,Male,69,3927
E08000025,LA,Male,70,3674
E08000025,LA,Male,71,3503
E08000025,LA,Male,72,3448
E08000025,LA,Male,73,3507
E08000025,LA,Male,74,3364
E08000025,LA,Male,75,2687
E08000025,LA,Male,76,2956
E08000025,LA,Male,77,2667
E08000025,LA,Male,78,2450
E08000025,LA,Male,79,2150
E08000025,LA,Male,80,1865
E08000025,LA,Male,81,2072
E08000025,LA,Male,82,1857
E08000025,LA,Male,83,1620
E08000025,LA,Male,84,1550
E08000025,LA,Male,85,1365
E08000025,LA,Male,86,1260
E08000025,LA,Male,87,948
E08000025,LA,Male,88,953
E08000025,LA,Male,89,741
E08000025,LA,Male,90,2491
E08000026,LA,Female,0,1920
E08000026,LA,Female,1,1931
E08000026,LA,Female,2,2060
E08000026,LA,Female,3,2044
E08000026,LA,Female,4,2012
E08000026,LA,Female,5,2041
E08000026,LA,Female,6,2170
E08000026,LA,Female,7,2094
E08000026,LA,Female,8,2205
E08000026,LA,Female,9,2181
E08000026,LA,Female,10,2173
E08000026,LA,Female,11,2217
E08000026,LA,Female,12,2150
E08000026,LA,Female,13,2137
E08000026,LA,Female,14,2062
E08000026,LA,Female,15,1858
E08000026,LA,Female,16,2010
E08000026,LA,Female,17,2002
E08000026,LA,Female,18,2769
E08000026,LA,Female,19,3792
E08000026,LA,Female,20,3566
E08000026,LA,Female,21,3201
E08000026,LA,Female,22,3024
E08000026,LA,Female,23,2622
E08000026,LA,Female,24,2505
E08000026,LA,Female,25,2509
E08000026,LA,Female,26,2392
E08000026,LA,Female,27,2421
E08000026,LA,Female,28,2426
E08000026,LA,Female,29,2523
E08000026,LA,Female,30,2536
E08000026,LA,Female,31,2718
E08000026,LA,Female,32,2532
E08000026,LA,Female,33,2783
E08000026,LA,Female,34,2586
E08000026,LA,Female,35,2617
E08000026,LA,Female,36,2409
E08000026,LA,Female,37,2480
E08000026,LA,Female,38,2337
E08000026,LA,Female,39,2312
E08000026,LA,Female,40,2412
E08000026,LA,Female,41,2342
E08000026,LA,Female,42,2195
E08000026,LA,Female,43,2028
E08000026,LA,Female,44,2034
E08000026,LA,Female,45,2032
E08000026,LA,Female,46,1960
E08000026,LA,Female,47,1942
E08000026,LA,Female,48,2029
E08000026,LA,Female,49,2086
E08000026,LA,Female,50,2066
E08000026,LA,Female,51,2067
E08000026,LA,Female,52,2160
E08000026,LA,Female,53,2164
E08000026,LA,Female,54,2130
E08000026,LA,Female,55,2022
E08000026,LA,Female,56,1901
E08000026,LA,Female,57,1961
E08000026,LA,Female,58,1902
E08000026,LA,Female,59,1884
E08000026,LA,Female,60,1782
E08000026,LA,Female,61,1547
E08000026,LA,Female,62,1623
E08000026,LA,Female,63,1635
E08000026,LA,Female,64,1483
E08000026,LA,Female,65,1406
E08000026,LA,Female,66,1414
E08000026,LA,Female,67,1406
E08000026,LA,Female,68,1312
E08000026,LA,Female,69,1261
E08000026,LA,Female,70,1280
E08000026,LA,Female,71,1269
E08000026,LA,Female,72,1332
E08000026,LA,Female,73,1386
E08000026,LA,Female,74,1379
E08000026,LA,Female,75,1096
E08000026,LA,Female,76,1187
E08000026,LA,Female,77,1173
E08000026,LA,Female,78,1066
E08000026,LA,Female,79,885
E08000026,LA,Female,80,928
E08000026,LA,Female,81,848
E08000026,LA,Female,82,814
E08000026,LA,Female,83,772
E08000026,LA,Female,84,700
E08000026,LA,Female,85,689
E08000026,LA,Female,86,589
E08000026,LA,Female,87,568
E08000026,LA,Female,88,458
E08000026,LA,Female,89,411
E08000026,LA,Female,90,1790
E08000026,LA,Male,0,2006
E08000026,LA,Male,1,2064
E08000026,LA,Male,2,2131
E08000026,LA,Male,3,2025
E08000026,LA,Male,4,2249
E08000026,LA,Male,5,2125
E08000026,LA,Male,6,2183
E08000026,LA,Male,7,2227
E08000026,LA,Male,8,2320
E08000026,LA,Male,9,2416
E08000026,LA,Male,10,2356
E08000026,LA,Male,11,2323
E08000026,LA,Male,12,2261
E08000026,LA,Male,13,2211
E08000026,LA,Male,14,2216
E08000026,LA,Male,15,2080
E08000026,LA,Male,16,2027
E08000026,LA,Male,17,2061
E08000026,LA,Male,18,2893
E08000026,LA,Male,19,3914
E08000026,LA,Male,20,4190
E08000026,LA,Male,21,3770
E08000026,LA,Male,22,3292
E08000026,LA,Male,23,2764
E08000026,LA,Male,24,2649
E08000026,LA,Male,25,2598
E08000026,LA,Male,26,2406
E08000026,LA,Male,27,2439
E08000026,LA,Male,28,2369
E08000026,LA,Male,29,2402
E08000026,LA,Male,30,2421
E08000026,LA,Male,31,2603
E08000026,LA,Male,32,2395
E08000026,LA,Male,33,2512
E08000026,LA,Male,34,2460
E08000026,LA,Male,35,2490
E08000026,LA,Male,36,2446
E08000026,LA,Male,37,2276
E08000026,LA,Male,38,2190
E08000026,LA,Male,39,2518
E08000026,LA,Male,40,2273
E08000026,LA,Male,41,2307
E08000026,LA,Male,42,2105
E08000026,LA,Male,43,2187
E08000026,LA,Male,44,1884
E08000026,LA,Male,45,1995
E08000026,LA,Male,46,1974
E08000026,LA,Male,47,1990
E08000026,LA,Male,48,2101
E08000026,LA,Male,49,2151
E08000026,LA,Male,50,2169
E08000026,LA,Male,51,2176
E08000026,LA,Male,52,2271
E08000026,LA,Male,53,2170
E08000026,LA,Male,54,2072
E08000026,LA,Male,55,1982
E08000026,LA,Male,56,2081
E08000026,LA,Male,57,1921
E08000026,LA,Male,58,2038
E08000026,LA,Male,59,1918
E08000026,LA,Male,60,1794
E08000026,LA,Male,61,1707
E08000026,LA,Male,62,1746
E08000026,LA,Male,63,1553
E08000026,LA,Male,64,1447
E08000026,LA,Male,65,1381
E08000026,LA,Male,66,1412
E08000026,LA,Male,67,1325
E08000026,LA,Male,68,1325
E08000026,LA,Male,69,1143
